#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1635     1.07178    0.985907 0.000836354
        1636     1.07226    0.985959 0.000837507
        1637     1.07274    0.986012 0.000838671
        1638     1.07321    0.986066 0.000839847
        1639     1.07368    0.986119 0.000841034
        1640     1.07415    0.986173 0.000842233
        1641     1.07461    0.986227 0.000843442
        1642     1.07507    0.986281 0.000844662
        1643     1.07553    0.986335 0.000845893
        1644     1.07598     0.98639 0.000847134
        1645     1.07643    0.986444 0.000848386
        1646     1.07688    0.986499 0.000849648
        1647     1.07732    0.986554  0.00085092
        1648     1.07776     0.98661 0.000852201
        1649      1.0782    0.986665 0.000853492
        1650     1.07863    0.986721 0.000854793
        1651     1.07905    0.986777 0.000856103
        1652     1.07948    0.986833 0.000857421
        1653     1.07989    0.986889 0.000858749
        1654     1.08031    0.986946 0.000860085
        1655     1.08072    0.987003  0.00086143
        1656     1.08112    0.987059 0.000862782
        1657     1.08153    0.987116 0.000864143
        1658     1.08192    0.987174 0.000865512
        1659     1.08232    0.987231 0.000866888
        1660     1.08271    0.987288 0.000868272
        1661     1.08309    0.987346 0.000869662
        1662     1.08347    0.987404  0.00087106
        1663     1.08385    0.987462 0.000872465
        1664     1.08422     0.98752 0.000873876
        1665     1.08459    0.987578 0.000875294
        1666     1.08496    0.987637 0.000876718
        1667     1.08532    0.987695 0.000878148
        1668     1.08568    0.987754 0.000879584
        1669     1.08603    0.987813 0.000881026
        1670     1.08638    0.987872 0.000882474
        1671     1.08673    0.987931 0.000883926
        1672     1.08707    0.987991 0.000885384
        1673     1.08741     0.98805 0.000886847
        1674     1.08775     0.98811 0.000888315
        1675     1.08808    0.988169 0.000889788
        1676     1.08841    0.988229 0.000891265
        1677     1.08874    0.988289 0.000892746
        1678     1.08907    0.988349 0.000894232
        1679     1.08939    0.988409 0.000895722
        1680     1.08971     0.98847 0.000897216
        1681     1.09002     0.98853 0.000898714
        1682     1.09033     0.98859 0.000900215
        1683     1.09065    0.988651  0.00090172
        1684     1.09095    0.988712 0.000903229
        1685     1.09126    0.988773 0.000904741
        1686     1.09156    0.988834 0.000906256
        1687     1.09186    0.988895 0.000907775
        1688     1.09216    0.988956 0.000909296
        1689     1.09246    0.989017  0.00091082
        1690     1.09276    0.989079 0.000912347
        1691     1.09305     0.98914 0.000913877
        1692     1.09334    0.989202  0.00091541
        1693     1.09363    0.989263 0.000916945
        1694     1.09392    0.989325 0.000918482
        1695      1.0942    0.989387 0.000920022
        1696     1.09449    0.989449 0.000921565
        1697     1.09477    0.989511 0.000923109
        1698     1.09506    0.989573 0.000924656
        1699     1.09534    0.989635 0.000926205
        1700     1.09562    0.989698 0.000927756
        1701      1.0959     0.98976 0.000929309
        1702     1.09617    0.989823 0.000930864
        1703     1.09645    0.989885  0.00093242
        1704     1.09673    0.989948 0.000933979
        1705       1.097    0.990011 0.000935539
        1706     1.09728    0.990074 0.000937102
        1707     1.09755    0.990137 0.000938666
        1708     1.09783      0.9902 0.000940231
        1709      1.0981    0.990263 0.000941798
        1710     1.09837    0.990326 0.000943367
        1711     1.09864    0.990389 0.000944937
        1712     1.09891    0.990453 0.000946509
        1713     1.09918    0.990516 0.000948083
        1714     1.09945     0.99058 0.000949658
        1715     1.09972    0.990643 0.000951234
        1716     1.09999    0.990707 0.000952812
        1717     1.10026    0.990771 0.000954391
        1718     1.10053    0.990835 0.000955971
        1719      1.1008    0.990899 0.000957553
        1720     1.10107    0.990963 0.000959136
        1721     1.10134    0.991027 0.000960721
        1722     1.10161    0.991091 0.000962307
        1723     1.10187    0.991156 0.000963894
        1724     1.10214     0.99122 0.000965482
        1725     1.10241    0.991284 0.000967072
        1726     1.10268    0.991349 0.000968663
        1727     1.10295    0.991414 0.000970255
        1728     1.10321    0.991478 0.000971848
        1729     1.10348    0.991543 0.000973442
        1730     1.10375    0.991608 0.000975038
        1731     1.10401    0.991673 0.000976634
        1732     1.10428    0.991738 0.000978232
        1733     1.10455    0.991803 0.000979831
        1734     1.10481    0.991868 0.000981431
        1735     1.10508    0.991933 0.000983032
        1736     1.10534    0.991999 0.000984634
        1737     1.10561    0.992064 0.000986237
        1738     1.10587     0.99213 0.000987842
        1739     1.10614    0.992195 0.000989447
        1740      1.1064    0.992261 0.000991053
        1741     1.10667    0.992326  0.00099266
        1742     1.10693    0.992392 0.000994267
        1743     1.10719    0.992458 0.000995876
        1744     1.10745    0.992524 0.000997486
        1745     1.10772     0.99259 0.000999096
        1746     1.10798    0.992656  0.00100071
        1747     1.10824    0.992722  0.00100232
        1748      1.1085    0.992789  0.00100393
        1749     1.10876    0.992855  0.00100554
        1750     1.10901    0.992921  0.00100716
        1751     1.10927    0.992988  0.00100877
        1752     1.10953    0.993054  0.00101039
        1753     1.10978    0.993121    0.001012
        1754     1.11004    0.993187  0.00101362
        1755     1.11029    0.993254  0.00101524
        1756     1.11054    0.993321  0.00101685
        1757     1.11079    0.993388  0.00101847
        1758     1.11104    0.993455  0.00102009
        1759     1.11129    0.993522   0.0010217
        1760     1.11154    0.993589  0.00102332
        1761     1.11179    0.993656  0.00102494
        1762     1.11203    0.993723  0.00102656
        1763     1.11227     0.99379  0.00102817
        1764     1.11251    0.993858  0.00102979
        1765     1.11275    0.993925  0.00103141
        1766     1.11299    0.993992  0.00103303
        1767     1.11322     0.99406  0.00103464
        1768     1.11346    0.994127  0.00103626
        1769     1.11369    0.994195  0.00103788
        1770     1.11392    0.994263  0.00103949
        1771     1.11415     0.99433  0.00104111
        1772     1.11437    0.994398  0.00104272
        1773      1.1146    0.994466  0.00104433
        1774     1.11482    0.994534  0.00104595
        1775     1.11504    0.994602  0.00104756
        1776     1.11525     0.99467  0.00104917
        1777     1.11547    0.994738  0.00105078
        1778     1.11568    0.994806  0.00105239
        1779     1.11589    0.994874  0.00105399
        1780     1.11609    0.994942   0.0010556
        1781      1.1163     0.99501   0.0010572
        1782      1.1165    0.995078  0.00105881
        1783     1.11669    0.995146  0.00106041
        1784     1.11689    0.995214  0.00106201
        1785     1.11708    0.995283   0.0010636
        1786     1.11727    0.995351   0.0010652
        1787     1.11745    0.995419  0.00106679
        1788     1.11763    0.995488  0.00106838
        1789     1.11781    0.995556  0.00106997
        1790     1.11799    0.995625  0.00107156
        1791     1.11816    0.995693  0.00107314
        1792     1.11833    0.995761  0.00107472
        1793     1.11849     0.99583   0.0010763
        1794     1.11865    0.995898  0.00107788
        1795     1.11881    0.995967  0.00107945
        1796     1.11896    0.996035  0.00108102
        1797     1.11911    0.996104  0.00108258
        1798     1.11926    0.996172  0.00108415
        1799      1.1194    0.996241   0.0010857
        1800     1.11954    0.996309  0.00108726
        1801     1.11967    0.996378  0.00108881
        1802      1.1198    0.996446  0.00109036
        1803     1.11993    0.996515   0.0010919
        1804     1.12005    0.996583  0.00109344
        1805     1.12016    0.996652  0.00109498
        1806     1.12027     0.99672  0.00109651
        1807     1.12038    0.996789  0.00109804
        1808     1.12048    0.996857  0.00109956
        1809     1.12058    0.996925  0.00110108
        1810     1.12068    0.996994  0.00110259
        1811     1.12076    0.997062   0.0011041
        1812     1.12085     0.99713   0.0011056
        1813     1.12093    0.997199  0.00110709
        1814       1.121    0.997267  0.00110859
        1815     1.12107    0.997335  0.00111007
        1816     1.12113    0.997403  0.00111155
        1817     1.12119    0.997471  0.00111303
        1818     1.12124    0.997539  0.00111449
        1819     1.12129    0.997608  0.00111596
        1820     1.12133    0.997675  0.00111741
        1821     1.12137    0.997743  0.00111886
        1822      1.1214    0.997811   0.0011203
        1823     1.12143    0.997879  0.00112174
        1824     1.12145    0.997947  0.00112317
        1825     1.12146    0.998015  0.00112459
        1826     1.12147    0.998082    0.001126
        1827     1.12148     0.99815  0.00112741
        1828     1.12147    0.998217  0.00112881
        1829     1.12147    0.998285   0.0011302
        1830     1.12145    0.998352  0.00113159
        1831     1.12143    0.998419  0.00113297
        1832     1.12141    0.998486  0.00113433
        1833     1.12137    0.998553  0.00113569
        1834     1.12134     0.99862  0.00113705
        1835     1.12129    0.998687  0.00113839
        1836     1.12124    0.998754  0.00113973
        1837     1.12118     0.99882  0.00114105
        1838     1.12112    0.998887  0.00114237
        1839     1.12105    0.998953  0.00114368
        1840     1.12098     0.99902  0.00114498
        1841     1.12089    0.999086  0.00114627
        1842     1.12081    0.999152  0.00114755
        1843     1.12071    0.999218  0.00114882
        1844     1.12061    0.999284  0.00115008
        1845      1.1205    0.999349  0.00115133
        1846     1.12039    0.999415  0.00115258
        1847     1.12027     0.99948  0.00115381
        1848     1.12014    0.999546  0.00115503
        1849     1.12001    0.999611  0.00115624
        1850     1.11987    0.999676  0.00115744
        1851     1.11972    0.999741  0.00115863
        1852     1.11957    0.999805  0.00115981
        1853      1.1194     0.99987  0.00116098
        1854     1.11924    0.999934  0.00116214
        1855     1.11906    0.999999  0.00116328
        1856     1.11888     1.00006  0.00116442
        1857      1.1187     1.00013  0.00116554
        1858      1.1185     1.00019  0.00116666
        1859      1.1183     1.00025  0.00116776
        1860      1.1181     1.00032  0.00116885
        1861     1.11789     1.00038  0.00116993
        1862     1.11767     1.00044  0.00117099
        1863     1.11744     1.00051  0.00117205
        1864     1.11721     1.00057  0.00117309
        1865     1.11697     1.00063  0.00117412
        1866     1.11672     1.00069  0.00117514
        1867     1.11647     1.00076  0.00117614
        1868     1.11621     1.00082  0.00117713
        1869     1.11595     1.00088  0.00117812
        1870     1.11568     1.00094  0.00117908
        1871      1.1154       1.001  0.00118004
        1872     1.11512     1.00106  0.00118098
        1873     1.11483     1.00112  0.00118191
        1874     1.11453     1.00118  0.00118283
        1875     1.11423     1.00124  0.00118374
        1876     1.11393      1.0013  0.00118463
        1877     1.11361     1.00136  0.00118551
        1878     1.11329     1.00142  0.00118637
        1879     1.11297     1.00148  0.00118723
        1880     1.11264     1.00154  0.00118807
        1881     1.11231      1.0016  0.00118889
        1882     1.11197     1.00166  0.00118971
        1883     1.11162     1.00172  0.00119051
        1884     1.11127     1.00178  0.00119129
        1885     1.11092     1.00183  0.00119207
        1886     1.11055     1.00189  0.00119283
        1887     1.11019     1.00195  0.00119358
        1888     1.10982     1.00201  0.00119431
        1889     1.10945     1.00206  0.00119503
        1890     1.10907     1.00212  0.00119574
        1891     1.10868     1.00218  0.00119644
        1892      1.1083     1.00223  0.00119712
        1893     1.10791     1.00229  0.00119779
        1894     1.10751     1.00234  0.00119844
        1895     1.10711      1.0024  0.00119908
        1896     1.10671     1.00245  0.00119971
        1897     1.10631     1.00251  0.00120033
        1898      1.1059     1.00256  0.00120093
        1899     1.10548     1.00262  0.00120152
        1900     1.10507     1.00267   0.0012021
        1901     1.10465     1.00272  0.00120266
        1902     1.10423     1.00278  0.00120321
        1903     1.10381     1.00283  0.00120375
        1904     1.10339     1.00288  0.00120428
        1905     1.10296     1.00294  0.00120479
        1906     1.10253     1.00299  0.00120529
        1907      1.1021     1.00304  0.00120578
        1908     1.10167     1.00309  0.00120626
        1909     1.10124     1.00314  0.00120672
        1910      1.1008     1.00319  0.00120717
        1911     1.10037     1.00325  0.00120761
        1912     1.09993      1.0033  0.00120803
        1913      1.0995     1.00335  0.00120845
        1914     1.09906      1.0034  0.00120885
        1915     1.09863     1.00345  0.00120924
        1916     1.09819      1.0035  0.00120962
        1917     1.09776     1.00354  0.00120999
        1918     1.09732     1.00359  0.00121035
        1919     1.09689     1.00364  0.00121069
        1920     1.09645     1.00369  0.00121103
        1921     1.09602     1.00374  0.00121135
        1922     1.09559     1.00379  0.00121166
        1923     1.09516     1.00383  0.00121196
        1924     1.09473     1.00388  0.00121225
        1925     1.09431     1.00393  0.00121253
        1926     1.09389     1.00398   0.0012128
        1927     1.09347     1.00402  0.00121306
        1928     1.09305     1.00407  0.00121331
        1929     1.09263     1.00411  0.00121355
        1930     1.09222     1.00416  0.00121378
        1931     1.09181      1.0042    0.001214
        1932     1.09141     1.00425  0.00121421
        1933     1.09101     1.00429  0.00121441
        1934     1.09061     1.00434   0.0012146
        1935     1.09022     1.00438  0.00121479
        1936     1.08983     1.00443  0.00121496
        1937     1.08944     1.00447  0.00121513
        1938     1.08906     1.00452  0.00121528
        1939     1.08869     1.00456  0.00121543
        1940     1.08832      1.0046  0.00121557
        1941     1.08796     1.00464   0.0012157
        1942      1.0876     1.00469  0.00121583
        1943     1.08725     1.00473  0.00121595
        1944      1.0869     1.00477  0.00121605
        1945     1.08657     1.00481  0.00121616
        1946     1.08623     1.00486  0.00121625
        1947     1.08591      1.0049  0.00121634
        1948     1.08559     1.00494  0.00121642
        1949     1.08528     1.00498  0.00121649
        1950     1.08498     1.00502  0.00121656
        1951     1.08468     1.00506  0.00121662
        1952     1.08439      1.0051  0.00121668
        1953     1.08411     1.00514  0.00121673
        1954     1.08384     1.00518  0.00121677
        1955     1.08358     1.00522  0.00121681
        1956     1.08332     1.00526  0.00121684
        1957     1.08308      1.0053  0.00121687
        1958     1.08284     1.00534  0.00121689
        1959     1.08262     1.00538  0.00121691
        1960      1.0824     1.00542  0.00121692
        1961     1.08219     1.00546  0.00121693
        1962     1.08199      1.0055  0.00121694
        1963     1.08181     1.00554  0.00121694
        1964     1.08163     1.00558  0.00121693
        1965     1.08146     1.00562  0.00121693
        1966     1.08131     1.00565  0.00121692
        1967     1.08116     1.00569   0.0012169
        1968     1.08103     1.00573  0.00121689
        1969      1.0809     1.00577  0.00121687
        1970     1.08079     1.00581  0.00121685
        1971     1.08069     1.00585  0.00121682
        1972      1.0806     1.00588   0.0012168
        1973     1.08053     1.00592  0.00121677
        1974     1.08046     1.00596  0.00121674
        1975     1.08041       1.006   0.0012167
        1976     1.08037     1.00603  0.00121667
        1977     1.08034     1.00607  0.00121664
        1978     1.08033     1.00611   0.0012166
        1979     1.08033     1.00615  0.00121656
        1980     1.08034     1.00618  0.00121652
        1981     1.08036     1.00622  0.00121649
        1982      1.0804     1.00626  0.00121645
        1983     1.08044      1.0063  0.00121641
        1984     1.08051     1.00633  0.00121637
        1985     1.08058     1.00637  0.00121633
        1986     1.08067     1.00641   0.0012163
        1987     1.08077     1.00645  0.00121626
        1988     1.08089     1.00648  0.00121622
        1989     1.08102     1.00652  0.00121619
        1990     1.08116     1.00656  0.00121616
        1991     1.08131      1.0066  0.00121613
        1992     1.08148     1.00663   0.0012161
        1993     1.08166     1.00667  0.00121607
        1994     1.08186     1.00671  0.00121604
        1995     1.08207     1.00675  0.00121602
        1996     1.08229     1.00679    0.001216
        1997     1.08252     1.00682  0.00121598
        1998     1.08277     1.00686  0.00121597
        1999     1.08303      1.0069  0.00121596
        2000     1.08331     1.00694  0.00121595
