#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        1780    0.821574    0.800629  0.00336956
        1781    0.821335     0.80064  0.00336769
        1782    0.821099    0.800652  0.00336582
        1783    0.820864    0.800663  0.00336395
        1784     0.82063    0.800674  0.00336209
        1785    0.820397    0.800685  0.00336022
        1786    0.820165    0.800696  0.00335836
        1787    0.819935    0.800707   0.0033565
        1788    0.819705    0.800718  0.00335463
        1789    0.819476    0.800728  0.00335278
        1790    0.819248    0.800739  0.00335092
        1791    0.819021    0.800749  0.00334906
        1792    0.818794    0.800759  0.00334721
        1793    0.818568    0.800769  0.00334536
        1794    0.818341    0.800779  0.00334351
        1795    0.818115    0.800788  0.00334166
        1796    0.817887    0.800798  0.00333981
        1797    0.817659    0.800807  0.00333797
        1798     0.81743    0.800816  0.00333612
        1799      0.8172    0.800825  0.00333428
        1800    0.816969    0.800834  0.00333244
        1801    0.816736    0.800843   0.0033306
        1802    0.816502    0.800852  0.00332876
        1803    0.816267     0.80086  0.00332693
        1804    0.816029    0.800869   0.0033251
        1805    0.815788    0.800877  0.00332326
        1806    0.815545    0.800885  0.00332143
        1807    0.815299    0.800893  0.00331961
        1808    0.815049    0.800901  0.00331778
        1809    0.814796    0.800909  0.00331595
        1810    0.814539    0.800916  0.00331413
        1811    0.814279    0.800924  0.00331231
        1812    0.814016    0.800931  0.00331049
        1813    0.813747    0.800938  0.00330867
        1814    0.813475    0.800945  0.00330685
        1815    0.813196    0.800952  0.00330504
        1816    0.812913    0.800958  0.00330322
        1817    0.812624    0.800965  0.00330141
        1818    0.812329    0.800971   0.0032996
        1819    0.812028    0.800977  0.00329779
        1820    0.811722    0.800983  0.00329599
        1821    0.811409    0.800989  0.00329418
        1822    0.811088    0.800994  0.00329238
        1823     0.81076    0.800999  0.00329058
        1824    0.810424    0.801005  0.00328878
        1825     0.81008     0.80101  0.00328698
        1826    0.809728    0.801014  0.00328518
        1827    0.809366    0.801019  0.00328339
        1828    0.808993    0.801023  0.00328159
        1829    0.808611    0.801027   0.0032798
        1830    0.808219    0.801031  0.00327801
        1831    0.807816    0.801035  0.00327622
        1832    0.807401    0.801039  0.00327444
        1833    0.806974    0.801042  0.00327265
        1834    0.806535    0.801045  0.00327087
        1835    0.806084    0.801048  0.00326909
        1836    0.805619     0.80105  0.00326731
        1837    0.805141    0.801052  0.00326553
        1838    0.804649    0.801054  0.00326376
        1839    0.804142    0.801056  0.00326198
        1840    0.803621    0.801057  0.00326021
        1841    0.803085    0.801058  0.00325844
        1842    0.802534    0.801059  0.00325667
        1843    0.801967     0.80106   0.0032549
        1844    0.801384     0.80106  0.00325314
        1845    0.800784     0.80106  0.00325137
        1846    0.800167    0.801059  0.00324961
        1847    0.799533    0.801058  0.00324785
        1848    0.798881    0.801057   0.0032461
        1849    0.798211    0.801056  0.00324434
        1850    0.797524    0.801054  0.00324259
        1851    0.796818    0.801052  0.00324084
        1852    0.796094    0.801049  0.00323909
        1853     0.79535    0.801046  0.00323734
        1854    0.794588    0.801042   0.0032356
        1855    0.793808    0.801038  0.00323385
        1856    0.793008    0.801034  0.00323212
        1857     0.79219    0.801029  0.00323038
        1858    0.791354    0.801024  0.00322864
        1859      0.7905    0.801018  0.00322691
        1860    0.789628    0.801012  0.00322518
        1861    0.788737    0.801006  0.00322346
        1862    0.787828    0.800999  0.00322173
        1863    0.786902    0.800991  0.00322001
        1864    0.785959    0.800983   0.0032183
        1865    0.784999    0.800974  0.00321658
        1866    0.784023    0.800965  0.00321487
        1867     0.78303    0.800956  0.00321316
        1868    0.782021    0.800946  0.00321146
        1869    0.780998    0.800935  0.00320976
        1870    0.779962    0.800924  0.00320806
        1871    0.778914    0.800912  0.00320637
        1872    0.777853      0.8009  0.00320468
        1873    0.776782    0.800887  0.00320299
        1874    0.775701    0.800873  0.00320131
        1875    0.774611    0.800859  0.00319964
        1876    0.773514    0.800845  0.00319796
        1877     0.77241     0.80083   0.0031963
        1878      0.7713    0.800814  0.00319463
        1879    0.770187    0.800798  0.00319297
        1880    0.769071    0.800781  0.00319132
        1881    0.767955    0.800763  0.00318967
        1882    0.766839    0.800745  0.00318803
        1883    0.765725    0.800727  0.00318639
        1884    0.764616    0.800707  0.00318475
        1885    0.763514    0.800688  0.00318313
        1886    0.762419    0.800667   0.0031815
        1887    0.761333    0.800647  0.00317989
        1888    0.760261    0.800625  0.00317827
        1889    0.759202    0.800603  0.00317667
        1890    0.758158    0.800581  0.00317507
        1891     0.75713    0.800558  0.00317347
        1892    0.756121    0.800534  0.00317188
        1893    0.755132     0.80051  0.00317029
        1894    0.754166    0.800486  0.00316871
        1895    0.753225    0.800461  0.00316714
        1896    0.752311    0.800436  0.00316557
        1897    0.751427     0.80041  0.00316401
        1898    0.750574    0.800383  0.00316245
        1899    0.749755    0.800357   0.0031609
        1900     0.74897     0.80033  0.00315935
        1901    0.748221    0.800302  0.00315781
        1902     0.74751    0.800275  0.00315627
        1903     0.74684    0.800247  0.00315473
        1904    0.746212    0.800218  0.00315321
        1905    0.745627    0.800189  0.00315168
        1906    0.745087    0.800161  0.00315016
        1907    0.744593    0.800131  0.00314864
        1908    0.744145    0.800102  0.00314713
        1909    0.743746    0.800073  0.00314562
        1910    0.743397    0.800043  0.00314411
        1911      0.7431    0.800013  0.00314261
        1912    0.742857    0.799983  0.00314111
        1913    0.742667    0.799953  0.00313961
        1914    0.742532    0.799923  0.00313811
        1915    0.742451    0.799893  0.00313661
        1916    0.742425    0.799863  0.00313512
        1917    0.742453    0.799833  0.00313363
        1918    0.742537    0.799803  0.00313214
        1919    0.742675    0.799774  0.00313065
        1920    0.742868    0.799744  0.00312916
        1921    0.743116    0.799715  0.00312767
        1922    0.743419    0.799685  0.00312618
        1923    0.743775    0.799656  0.00312469
        1924    0.744185    0.799627  0.00312319
        1925    0.744649    0.799599   0.0031217
        1926    0.745166     0.79957  0.00312021
        1927    0.745736    0.799543  0.00311872
        1928    0.746355    0.799515  0.00311722
        1929    0.747024    0.799488  0.00311572
        1930    0.747741    0.799461  0.00311422
        1931    0.748505    0.799435  0.00311272
        1932    0.749314    0.799409  0.00311122
        1933    0.750166    0.799383  0.00310971
        1934    0.751059    0.799358  0.00310821
        1935    0.751991    0.799334   0.0031067
        1936     0.75296     0.79931  0.00310518
        1937    0.753965    0.799286  0.00310367
        1938    0.755004    0.799263  0.00310215
        1939    0.756074    0.799241  0.00310063
        1940    0.757173     0.79922  0.00309911
        1941    0.758297    0.799198  0.00309759
        1942    0.759446    0.799178  0.00309606
        1943    0.760617    0.799158  0.00309453
        1944    0.761807    0.799139    0.003093
        1945    0.763013     0.79912  0.00309146
        1946    0.764233    0.799102  0.00308992
        1947    0.765464    0.799085  0.00308839
        1948    0.766703    0.799068  0.00308685
        1949    0.767949    0.799053   0.0030853
        1950    0.769198    0.799037  0.00308376
        1951    0.770449    0.799023  0.00308221
        1952    0.771697    0.799009  0.00308067
        1953    0.772941    0.798995  0.00307912
        1954    0.774178    0.798983  0.00307757
        1955    0.775405     0.79897  0.00307602
        1956    0.776619    0.798959  0.00307447
        1957    0.777818    0.798948  0.00307291
        1958       0.779    0.798938  0.00307136
        1959    0.780161    0.798928  0.00306981
        1960      0.7813    0.798919  0.00306826
        1961    0.782413    0.798911   0.0030667
        1962      0.7835    0.798903  0.00306515
        1963    0.784558    0.798896   0.0030636
        1964    0.785586    0.798889  0.00306204
        1965    0.786582    0.798883  0.00306049
        1966    0.787543    0.798877  0.00305894
        1967     0.78847    0.798872  0.00305739
        1968     0.78936    0.798867  0.00305584
        1969    0.790211    0.798863  0.00305429
        1970    0.791023    0.798859  0.00305274
        1971    0.791793    0.798855   0.0030512
        1972    0.792521    0.798852  0.00304965
        1973    0.793206    0.798849  0.00304811
        1974    0.793848    0.798846  0.00304656
        1975    0.794447    0.798844  0.00304502
        1976    0.795001    0.798842  0.00304348
        1977    0.795511    0.798841  0.00304194
        1978    0.795977    0.798839  0.00304041
        1979    0.796401    0.798838  0.00303887
        1980    0.796781    0.798837  0.00303733
        1981    0.797119    0.798836   0.0030358
        1982    0.797415    0.798835  0.00303427
        1983    0.797671    0.798835  0.00303274
        1984    0.797887    0.798834  0.00303121
        1985    0.798065    0.798834  0.00302968
        1986    0.798208    0.798833  0.00302816
        1987    0.798316    0.798833  0.00302664
        1988    0.798392    0.798833  0.00302511
        1989    0.798436    0.798833  0.00302359
        1990    0.798453    0.798833  0.00302207
        1991    0.798444    0.798832  0.00302055
        1992     0.79841    0.798832  0.00301904
        1993    0.798355    0.798832  0.00301752
        1994     0.79828    0.798832  0.00301601
        1995    0.798189    0.798831   0.0030145
        1996    0.798083    0.798831  0.00301299
        1997    0.797966    0.798831  0.00301148
        1998    0.797841     0.79883  0.00300997
        1999    0.797711    0.798829  0.00300847
        2000    0.797578    0.798829  0.00300696
        2001    0.797448    0.798828  0.00300546
        2002    0.797322    0.798827  0.00300396
        2003    0.797203    0.798827  0.00300246
        2004    0.797093    0.798826  0.00300096
        2005    0.796996    0.798825  0.00299946
        2006    0.796914    0.798824  0.00299797
        2007    0.796852    0.798823  0.00299648
        2008    0.796811    0.798822  0.00299498
        2009    0.796792    0.798821  0.00299349
        2010      0.7968     0.79882    0.002992
        2011    0.796835    0.798819  0.00299052
        2012    0.796899    0.798818  0.00298903
        2013    0.796996    0.798817  0.00298754
        2014    0.797128    0.798816  0.00298606
        2015    0.797295    0.798815  0.00298458
        2016    0.797501    0.798815   0.0029831
        2017    0.797745    0.798814  0.00298162
        2018     0.79803    0.798814  0.00298014
        2019    0.798357    0.798814  0.00297867
        2020    0.798727    0.798814  0.00297719
        2021    0.799141    0.798814  0.00297572
        2022    0.799599    0.798814  0.00297425
        2023    0.800102    0.798815  0.00297278
        2024     0.80065    0.798816  0.00297131
        2025    0.801242    0.798817  0.00296984
        2026    0.801881    0.798818  0.00296838
        2027    0.802564     0.79882  0.00296691
        2028    0.803293    0.798822  0.00296545
        2029    0.804065    0.798825  0.00296399
        2030    0.804881    0.798828  0.00296253
        2031    0.805739    0.798831  0.00296107
        2032    0.806637    0.798835  0.00295962
        2033    0.807574     0.79884  0.00295817
        2034     0.80855    0.798844  0.00295672
        2035    0.809563     0.79885  0.00295527
        2036    0.810611    0.798855  0.00295382
        2037    0.811692    0.798862  0.00295238
        2038    0.812805    0.798869  0.00295094
        2039    0.813946    0.798876   0.0029495
        2040    0.815116    0.798884  0.00294807
        2041    0.816311    0.798892  0.00294663
        2042     0.81753    0.798902   0.0029452
        2043     0.81877    0.798911  0.00294378
        2044    0.820031    0.798922  0.00294236
        2045    0.821309    0.798933  0.00294094
        2046    0.822602    0.798944  0.00293952
        2047    0.823909    0.798956  0.00293811
        2048    0.825227    0.798969  0.00293671
        2049    0.826555    0.798983   0.0029353
        2050    0.827889    0.798997  0.00293391
        2051    0.829227    0.799011  0.00293251
        2052    0.830566    0.799027  0.00293112
        2053    0.831904    0.799043  0.00292974
        2054    0.833237    0.799059  0.00292836
        2055    0.834565    0.799077  0.00292699
        2056    0.835885    0.799095  0.00292562
        2057    0.837195    0.799113  0.00292425
        2058    0.838493    0.799132   0.0029229
        2059    0.839776    0.799152  0.00292154
        2060    0.841045    0.799172   0.0029202
        2061    0.842295    0.799193  0.00291885
        2062    0.843526    0.799215  0.00291752
        2063    0.844735    0.799237  0.00291619
        2064     0.84592    0.799259  0.00291486
        2065    0.847081    0.799283  0.00291354
        2066    0.848215    0.799306  0.00291223
        2067     0.84932    0.799331  0.00291092
        2068    0.850396    0.799355  0.00290962
        2069     0.85144     0.79938  0.00290832
        2070    0.852451    0.799406  0.00290703
        2071    0.853428    0.799432  0.00290574
        2072    0.854369    0.799459  0.00290446
        2073    0.855272    0.799486  0.00290318
        2074    0.856139    0.799513  0.00290191
        2075    0.856967    0.799541  0.00290065
        2076    0.857756    0.799569  0.00289938
        2077    0.858503    0.799597  0.00289813
        2078     0.85921    0.799626  0.00289687
        2079    0.859874    0.799655  0.00289563
        2080    0.860495    0.799684  0.00289438
        2081    0.861073    0.799713  0.00289314
        2082    0.861605    0.799743   0.0028919
        2083    0.862092    0.799773  0.00289067
        2084    0.862534    0.799803  0.00288944
        2085    0.862929    0.799833  0.00288821
        2086    0.863277    0.799864  0.00288699
        2087    0.863579    0.799894  0.00288577
        2088    0.863832    0.799925  0.00288455
        2089    0.864037    0.799956  0.00288333
        2090    0.864193    0.799986  0.00288211
        2091    0.864301    0.800017   0.0028809
        2092     0.86436    0.800048  0.00287969
        2093    0.864371    0.800079  0.00287847
        2094    0.864333    0.800109  0.00287726
        2095    0.864247     0.80014  0.00287605
        2096    0.864113    0.800171  0.00287484
        2097    0.863931    0.800201  0.00287363
        2098    0.863701    0.800231  0.00287242
        2099    0.863425    0.800261  0.00287121
        2100    0.863102    0.800291     0.00287
        2101    0.862732    0.800321  0.00286879
        2102    0.862315     0.80035  0.00286757
        2103    0.861852     0.80038  0.00286636
        2104    0.861343    0.800409  0.00286514
        2105    0.860789    0.800437  0.00286393
        2106     0.86019    0.800466  0.00286271
        2107    0.859546    0.800494  0.00286149
        2108    0.858858    0.800521  0.00286026
        2109    0.858127    0.800549  0.00285904
        2110    0.857353    0.800576  0.00285781
        2111    0.856538    0.800602  0.00285658
        2112     0.85568    0.800628  0.00285534
        2113    0.854781    0.800654  0.00285411
        2114    0.853842    0.800679  0.00285287
        2115    0.852865    0.800704  0.00285163
        2116    0.851849    0.800728  0.00285038
        2117    0.850797    0.800752  0.00284913
        2118    0.849708    0.800775  0.00284788
        2119    0.848584    0.800797  0.00284663
        2120    0.847427    0.800819  0.00284537
        2121    0.846239    0.800841  0.00284411
        2122    0.845019    0.800861  0.00284284
        2123    0.843768    0.800882  0.00284158
        2124     0.84249    0.800901  0.00284031
        2125    0.841184     0.80092  0.00283903
        2126    0.839852    0.800939  0.00283776
        2127    0.838495    0.800956  0.00283648
        2128    0.837114    0.800973   0.0028352
        2129    0.835711    0.800989  0.00283391
        2130    0.834288    0.801005  0.00283262
        2131    0.832846     0.80102  0.00283133
        2132    0.831388    0.801034  0.00283004
        2133    0.829916    0.801048  0.00282875
        2134    0.828431    0.801061  0.00282745
        2135    0.826936    0.801073  0.00282615
        2136    0.825432    0.801084  0.00282485
        2137    0.823924    0.801095  0.00282355
        2138    0.822411    0.801105  0.00282225
        2139    0.820896    0.801114  0.00282094
        2140     0.81938    0.801123  0.00281964
        2141    0.817866     0.80113  0.00281833
        2142    0.816358    0.801138  0.00281702
        2143    0.814857    0.801144  0.00281572
        2144    0.813366     0.80115  0.00281441
        2145    0.811886    0.801155   0.0028131
        2146    0.810422    0.801159   0.0028118
        2147    0.808974    0.801163  0.00281049
        2148    0.807547    0.801166  0.00280918
        2149    0.806142    0.801168  0.00280787
        2150    0.804762     0.80117  0.00280657
        2151    0.803409    0.801171  0.00280526
        2152    0.802086    0.801171  0.00280396
        2153    0.800796    0.801171  0.00280266
        2154    0.799539     0.80117  0.00280136
        2155     0.79832    0.801169  0.00280006
        2156    0.797141    0.801167  0.00279876
        2157    0.796005    0.801165  0.00279746
        2158    0.794913    0.801162  0.00279617
        2159    0.793867    0.801158  0.00279488
        2160     0.79287    0.801154  0.00279358
        2161    0.791923     0.80115  0.00279229
        2162     0.79103    0.801145  0.00279101
        2163    0.790193     0.80114  0.00278972
        2164    0.789412    0.801135  0.00278844
        2165    0.788689    0.801129  0.00278716
        2166    0.788025    0.801123  0.00278588
        2167    0.787421    0.801117   0.0027846
        2168    0.786879     0.80111  0.00278332
        2169    0.786399    0.801104  0.00278205
        2170    0.785982    0.801097  0.00278077
        2171     0.78563    0.801089   0.0027795
        2172    0.785343    0.801082  0.00277823
        2173    0.785122    0.801075  0.00277696
        2174    0.784965    0.801067  0.00277569
        2175    0.784873     0.80106  0.00277443
        2176    0.784846    0.801053  0.00277316
        2177    0.784885    0.801045   0.0027719
        2178    0.784988    0.801038  0.00277064
        2179    0.785155     0.80103  0.00276937
        2180    0.785386    0.801023  0.00276811
        2181    0.785679    0.801016  0.00276685
        2182    0.786032    0.801009  0.00276559
        2183    0.786446    0.801003  0.00276433
        2184    0.786918    0.800996  0.00276308
        2185    0.787447     0.80099  0.00276182
        2186    0.788031    0.800984  0.00276056
        2187    0.788669    0.800978   0.0027593
        2188     0.78936    0.800973  0.00275805
        2189    0.790101    0.800968  0.00275679
        2190     0.79089    0.800964  0.00275554
        2191    0.791726    0.800959  0.00275428
        2192    0.792604    0.800956  0.00275303
        2193    0.793524    0.800952  0.00275178
        2194    0.794481    0.800949  0.00275052
        2195    0.795473    0.800947  0.00274927
        2196    0.796497    0.800945  0.00274802
        2197    0.797551    0.800943  0.00274677
        2198    0.798631    0.800942  0.00274552
        2199    0.799735    0.800942  0.00274427
        2200     0.80086    0.800942  0.00274303
        2201    0.802002    0.800942  0.00274178
        2202    0.803158    0.800943  0.00274053
        2203    0.804325    0.800945  0.00273929
        2204    0.805502    0.800947  0.00273805
        2205    0.806684    0.800949  0.00273681
        2206    0.807866    0.800952  0.00273557
        2207    0.809046    0.800956  0.00273433
        2208    0.810221     0.80096   0.0027331
        2209    0.811387    0.800965  0.00273186
        2210    0.812541     0.80097  0.00273063
        2211    0.813681    0.800976   0.0027294
        2212    0.814802    0.800982  0.00272818
        2213    0.815902    0.800989  0.00272695
        2214    0.816976    0.800996  0.00272573
        2215    0.818023    0.801004  0.00272451
        2216    0.819041    0.801012  0.00272329
        2217    0.820025    0.801021  0.00272208
        2218    0.820973     0.80103  0.00272087
        2219    0.821883    0.801039  0.00271966
        2220    0.822752    0.801049  0.00271845
        2221    0.823579    0.801059  0.00271724
        2222    0.824359    0.801069  0.00271604
        2223    0.825092     0.80108  0.00271484
        2224    0.825776    0.801091  0.00271364
        2225    0.826408    0.801103  0.00271245
        2226    0.826987    0.801114  0.00271125
        2227    0.827512    0.801126  0.00271006
        2228     0.82798    0.801138  0.00270887
        2229     0.82839     0.80115  0.00270768
        2230    0.828742    0.801163   0.0027065
        2231    0.829033    0.801175  0.00270531
        2232    0.829264    0.801188  0.00270413
        2233    0.829432      0.8012  0.00270295
        2234     0.82954    0.801213  0.00270177
        2235    0.829586    0.801226  0.00270059
        2236    0.829571    0.801239  0.00269941
        2237    0.829494    0.801251  0.00269824
        2238    0.829356    0.801264  0.00269706
        2239    0.829157    0.801276  0.00269588
        2240    0.828898    0.801289  0.00269471
        2241     0.82858    0.801301  0.00269353
        2242    0.828204    0.801313  0.00269236
        2243    0.827773    0.801325  0.00269118
        2244    0.827286    0.801336  0.00269001
        2245    0.826745    0.801347  0.00268884
        2246    0.826153    0.801358  0.00268766
        2247    0.825512    0.801369  0.00268649
        2248    0.824823     0.80138  0.00268531
        2249    0.824088     0.80139  0.00268414
        2250    0.823311    0.801399  0.00268296
        2251    0.822494    0.801409  0.00268179
        2252    0.821638    0.801418  0.00268061
        2253    0.820745    0.801426  0.00267943
        2254    0.819819    0.801435  0.00267826
        2255    0.818864    0.801442  0.00267708
        2256    0.817881     0.80145   0.0026759
        2257    0.816872    0.801456  0.00267473
        2258    0.815841    0.801463  0.00267355
        2259    0.814789    0.801469  0.00267237
        2260    0.813719    0.801474   0.0026712
        2261    0.812634    0.801479  0.00267002
        2262    0.811536    0.801483  0.00266884
        2263    0.810429    0.801487  0.00266767
        2264    0.809314    0.801491  0.00266649
        2265    0.808193    0.801494  0.00266531
        2266     0.80707    0.801496  0.00266414
        2267    0.805946    0.801498  0.00266296
        2268    0.804824      0.8015  0.00266179
        2269    0.803705    0.801501  0.00266062
        2270     0.80259    0.801501  0.00265945
        2271    0.801482    0.801501  0.00265828
        2272    0.800382    0.801501  0.00265711
        2273    0.799291      0.8015  0.00265594
        2274    0.798212    0.801498  0.00265477
        2275    0.797144    0.801496   0.0026536
        2276    0.796088    0.801494  0.00265244
        2277    0.795046    0.801491  0.00265127
        2278    0.794019    0.801488  0.00265011
        2279    0.793009    0.801484  0.00264895
        2280    0.792015     0.80148  0.00264779
        2281    0.791036    0.801475  0.00264664
        2282    0.790072     0.80147  0.00264548
        2283    0.789124    0.801465  0.00264433
        2284    0.788191    0.801459  0.00264318
        2285    0.787275    0.801453  0.00264203
        2286    0.786374    0.801446  0.00264088
        2287    0.785488    0.801439  0.00263973
        2288    0.784618    0.801432  0.00263859
        2289    0.783764    0.801424  0.00263745
        2290    0.782926    0.801416  0.00263631
        2291    0.782102    0.801408  0.00263517
        2292    0.781292    0.801399  0.00263404
        2293    0.780495     0.80139  0.00263291
        2294    0.779711     0.80138  0.00263177
        2295    0.778939    0.801371  0.00263065
        2296    0.778178    0.801361  0.00262952
        2297    0.777427     0.80135   0.0026284
        2298    0.776687    0.801339  0.00262727
        2299    0.775956    0.801328  0.00262615
        2300    0.775234    0.801317  0.00262504
        2301    0.774519    0.801305  0.00262392
        2302    0.773812    0.801293  0.00262281
        2303    0.773111    0.801281   0.0026217
        2304    0.772415    0.801269  0.00262059
        2305    0.771724    0.801256  0.00261949
        2306    0.771038    0.801243  0.00261838
        2307    0.770357    0.801229  0.00261728
        2308    0.769679    0.801216  0.00261618
        2309    0.769005    0.801202  0.00261509
        2310    0.768334    0.801188  0.00261399
        2311    0.767666    0.801173   0.0026129
        2312    0.766998    0.801158  0.00261181
        2313    0.766333    0.801143  0.00261073
        2314    0.765669    0.801128  0.00260965
        2315    0.765007    0.801112  0.00260856
        2316    0.764344    0.801096  0.00260749
        2317    0.763681     0.80108  0.00260641
        2318    0.763019    0.801064  0.00260534
        2319    0.762356    0.801047  0.00260427
        2320    0.761693     0.80103   0.0026032
        2321    0.761029    0.801013  0.00260214
        2322    0.760364    0.800995  0.00260108
        2323    0.759699    0.800978  0.00260002
        2324    0.759033     0.80096  0.00259896
        2325    0.758367    0.800941  0.00259791
        2326    0.757699    0.800923  0.00259686
        2327     0.75703    0.800904  0.00259581
        2328    0.756361    0.800885  0.00259476
        2329     0.75569    0.800865  0.00259372
        2330    0.755019    0.800846  0.00259268
        2331    0.754349    0.800826  0.00259165
        2332    0.753678    0.800805  0.00259062
        2333    0.753006    0.800785  0.00258959
        2334    0.752335    0.800764  0.00258856
        2335    0.751664    0.800743  0.00258754
        2336    0.750994    0.800722  0.00258652
        2337    0.750325      0.8007   0.0025855
        2338    0.749658    0.800678  0.00258449
        2339    0.748993    0.800656  0.00258348
        2340     0.74833    0.800634  0.00258247
        2341    0.747671    0.800611  0.00258146
        2342    0.747015    0.800589  0.00258046
        2343    0.746361    0.800565  0.00257947
        2344    0.745712    0.800542  0.00257847
        2345    0.745067    0.800518  0.00257748
        2346    0.744427    0.800494  0.00257649
        2347    0.743794     0.80047  0.00257551
        2348    0.743168    0.800446  0.00257453
        2349    0.742548    0.800421  0.00257355
        2350    0.741936    0.800396  0.00257257
        2351    0.741333    0.800371   0.0025716
        2352     0.74074    0.800346  0.00257063
        2353    0.740157     0.80032  0.00256967
        2354    0.739585    0.800294  0.00256871
        2355    0.739025    0.800268  0.00256775
        2356    0.738477    0.800242  0.00256679
        2357    0.737942    0.800216  0.00256584
        2358    0.737422    0.800189  0.00256489
        2359    0.736916    0.800162  0.00256394
        2360    0.736427    0.800135    0.002563
        2361    0.735954    0.800108  0.00256206
        2362      0.7355    0.800081  0.00256112
        2363    0.735065    0.800053  0.00256018
        2364    0.734649    0.800026  0.00255925
        2365    0.734255    0.799998  0.00255832
        2366    0.733883     0.79997  0.00255739
        2367    0.733535    0.799942  0.00255646
        2368     0.73321    0.799914  0.00255554
        2369    0.732911    0.799885  0.00255462
        2370    0.732637    0.799857   0.0025537
        2371    0.732391    0.799828  0.00255278
        2372    0.732172      0.7998  0.00255186
        2373    0.731983    0.799771  0.00255095
        2374    0.731823    0.799743  0.00255003
        2375    0.731695    0.799714  0.00254912
        2376    0.731598    0.799685  0.00254821
        2377    0.731535    0.799657   0.0025473
        2378    0.731507    0.799628  0.00254639
        2379    0.731513    0.799599  0.00254548
        2380    0.731554    0.799571  0.00254457
        2381    0.731631    0.799542  0.00254366
        2382    0.731745    0.799514  0.00254275
        2383    0.731897    0.799486  0.00254184
        2384    0.732087    0.799457  0.00254093
        2385    0.732317    0.799429  0.00254002
        2386    0.732586    0.799401  0.00253911
        2387    0.732897    0.799373   0.0025382
        2388    0.733248    0.799346  0.00253729
        2389    0.733639    0.799318  0.00253638
        2390     0.73407    0.799291  0.00253546
        2391    0.734543    0.799264  0.00253455
        2392    0.735057    0.799237  0.00253363
        2393    0.735611     0.79921  0.00253271
        2394    0.736204    0.799184  0.00253179
        2395    0.736838    0.799158  0.00253087
        2396    0.737511    0.799132  0.00252994
        2397    0.738224    0.799107  0.00252901
        2398    0.738976    0.799082  0.00252808
        2399    0.739768    0.799057  0.00252715
        2400    0.740597    0.799033  0.00252621
        2401    0.741465    0.799009  0.00252528
        2402     0.74237    0.798985  0.00252433
        2403     0.74331    0.798962  0.00252339
        2404    0.744284    0.798939  0.00252244
        2405    0.745292    0.798917  0.00252149
        2406    0.746333    0.798895  0.00252054
        2407    0.747404    0.798874  0.00251958
        2408    0.748504    0.798853  0.00251862
        2409    0.749631    0.798832  0.00251766
        2410    0.750785    0.798812   0.0025167
        2411    0.751963    0.798793  0.00251573
        2412    0.753164    0.798774  0.00251475
        2413    0.754387    0.798756  0.00251378
        2414     0.75563    0.798738   0.0025128
        2415    0.756891     0.79872  0.00251182
        2416    0.758168    0.798704  0.00251084
        2417    0.759459    0.798687  0.00250985
        2418    0.760764    0.798672  0.00250886
        2419     0.76208    0.798657  0.00250787
        2420    0.763405    0.798642  0.00250688
        2421    0.764737    0.798628  0.00250588
        2422    0.766073    0.798614  0.00250488
        2423    0.767413    0.798602  0.00250388
        2424    0.768754    0.798589  0.00250288
        2425    0.770094    0.798578  0.00250187
        2426    0.771432    0.798566  0.00250087
        2427    0.772767    0.798556  0.00249986
        2428    0.774097    0.798546  0.00249885
        2429     0.77542    0.798536  0.00249784
        2430    0.776733    0.798527  0.00249683
        2431    0.778036    0.798519  0.00249581
        2432    0.779327    0.798511   0.0024948
        2433    0.780603    0.798503  0.00249379
        2434    0.781865    0.798497  0.00249277
        2435    0.783111     0.79849  0.00249176
        2436     0.78434    0.798485  0.00249074
        2437    0.785551    0.798479  0.00248972
        2438    0.786742    0.798474  0.00248871
        2439    0.787913     0.79847  0.00248769
        2440    0.789061    0.798466  0.00248667
        2441    0.790187    0.798463  0.00248566
        2442    0.791288     0.79846  0.00248464
        2443    0.792363    0.798457  0.00248363
        2444    0.793414    0.798455  0.00248261
        2445    0.794439    0.798454  0.00248159
        2446    0.795437    0.798452  0.00248058
        2447    0.796407    0.798452  0.00247957
        2448    0.797349    0.798451  0.00247855
        2449    0.798263    0.798451  0.00247754
        2450    0.799147    0.798451  0.00247653
        2451    0.800002    0.798452  0.00247552
        2452    0.800828    0.798453  0.00247451
        2453    0.801624    0.798454   0.0024735
        2454    0.802388    0.798456   0.0024725
        2455    0.803123    0.798458  0.00247149
        2456    0.803826     0.79846  0.00247048
        2457    0.804499    0.798462  0.00246948
        2458     0.80514    0.798465  0.00246848
        2459     0.80575    0.798468  0.00246747
        2460     0.80633    0.798471  0.00246647
        2461     0.80688    0.798475  0.00246547
        2462    0.807401    0.798478  0.00246447
        2463    0.807892    0.798482  0.00246348
        2464    0.808354    0.798486  0.00246248
        2465    0.808786     0.79849  0.00246148
        2466    0.809188    0.798495  0.00246049
        2467    0.809561    0.798499   0.0024595
        2468    0.809905    0.798504  0.00245851
        2469     0.81022    0.798509  0.00245751
        2470    0.810506    0.798513  0.00245652
        2471    0.810764    0.798518  0.00245553
        2472    0.810995    0.798523  0.00245455
        2473    0.811201    0.798529  0.00245356
        2474     0.81138    0.798534  0.00245257
        2475    0.811533    0.798539  0.00245159
        2476     0.81166    0.798544   0.0024506
        2477    0.811762     0.79855  0.00244962
