# generation:     mean_loss:           best_loss:
1                  2412.57                  2093.94
2                     2147                  1844.21
3                   1933.7                   1775.9
4                   1787.9                  1693.83
5                  1714.82                  1568.73
6                  1609.39                  1497.16
7                  1520.84                  1437.88
8                  1447.96                  1363.15
9                  1394.11                  1305.93
10                  1326.91                  1271.15
11                   1283.7                  1200.91
12                  1228.55                  1161.57
13                  1182.17                  1130.03
14                  1142.86                  1084.56
15                  1106.32                   1047.7
16                  1062.07                  972.694
17                   1002.5                  924.372
18                  939.314                  891.194
19                  902.293                  872.612
20                   877.11                  860.146
21                  866.349                  806.211
22                  828.743                  778.844
23                  791.582                  768.477
24                  773.082                  746.409
25                  755.821                  730.171
26                  737.314                   717.62
27                  723.117                  702.867
28                  709.634                  651.438
29                  678.789                  628.622
30                  640.922                  618.107
31                  626.381                  612.687
32                   616.77                  605.908
33                  609.066                  591.973
34                  599.325                  569.709
35                   580.08                   559.19
36                  564.665                   554.22
37                    556.6                   546.99
38                  549.747                  532.823
39                  540.954                  522.845
40                  529.981                  507.955
41                   518.12                   497.82
42                  503.872                  479.122
43                  489.854                   474.29
44                  477.081                  460.657
45                  464.172                   449.92
46                  452.429                  441.867
47                  443.438                  435.724
48                  437.127                  429.451
49                  432.796                  425.716
50                  427.251                  419.443
51                  422.851                  410.024
52                  415.396                  401.298
53                  409.883                  392.582
54                  398.366                  391.721
55                  392.122                  380.377
56                  387.348                  369.872
57                  375.273                  363.071
58                  366.211                  360.049
59                  361.094                  346.313
60                  353.422                  346.051
61                  346.168                  343.531
62                  344.685                  339.709
63                  342.423                  336.122
64                  338.668                  329.964
65                  333.845                  329.194
66                  329.527                  326.404
67                  327.942                  324.589
68                   325.65                  318.618
69                  322.212                  318.618
70                  318.575                  312.188
71                  315.633                  305.938
72                  309.176                  302.131
73                  304.906                   299.97
74                  301.349                  297.129
75                  298.542                  292.944
76                  295.922                  291.555
77                    292.8                   288.68
78                  290.211                  280.072
79                  284.587                  279.489
80                  279.864                  276.686
81                  278.496                  273.606
82                  276.116                  269.848
83                   272.37                  268.328
84                  269.201                  267.189
85                  267.714                  263.235
86                  265.087                  259.787
87                  261.198                  255.197
88                  258.339                  254.692
89                  255.396                  251.335
90                  253.301                  249.611
91                  250.799                   246.93
