# generation:     mean_loss:           best_loss:
166                   98.952                   98.952
167                   98.952                   98.952
168                  98.9506                  98.2215
169                  98.6135                  98.2215
170                  98.2214                  98.2111
171                  98.2158                  98.2111
172                  98.2111                  98.2111
173                  98.2111                  98.2111
174                  98.2111                  98.2111
175                  98.2111                  98.2111
176                  98.2111                  98.2111
177                  98.2109                  98.0969
178                   98.178                  98.0969
179                  98.1033                  98.0969
180                  98.0969                  98.0969
181                  98.0967                  97.9609
182                  98.0473                  96.6362
183                  97.4564                  96.2724
184                  96.4878                  95.3605
185                  95.9655                  95.1328
186                    95.31                  95.1235
187                  95.1291                  95.1235
188                  95.1235                  95.1235
189                  95.1235                  95.1235
190                  95.1235                  95.1235
191                  95.1235                  95.1235
192                  95.1235                  95.1235
193                  95.1235                  95.1235
194                  95.1232                  94.9967
195                  95.0788                  94.9967
196                  94.9967                  94.9967
197                  94.9967                  94.9967
198                  94.9967                  94.9967
199                  94.9957                  94.5216
200                  94.8613                  93.6682
201                  94.6117                  93.4766
202                  93.6308                  93.4358
203                  93.4563                  93.4358
204                  93.4358                  93.4358
205                  93.4343                  92.6753
206                  93.2373                  92.6753
207                  92.6797                  92.6753
208                  92.6753                  92.6753
209                  92.6753                  92.6753
210                   92.673                  91.5342
211                  92.1239                  90.8733
212                  91.2169                  90.8733
213                  90.8732                  90.8057
214                  90.8244                  90.1448
215                  90.3683                  89.9317
216                  90.0587                  89.9317
217                  89.9317                  89.9317
218                  89.9317                  89.9317
219                  89.9317                  89.9317
220                  89.9317                  89.9317
221                  89.9311                  89.6266
222                  89.7839                  89.6266
223                  89.6164                  85.2016
224                  87.9973                  85.2016
225                  85.2016                  85.2016
226                  85.2016                  85.2016
227                  85.2016                  85.2016
228                  85.2016                  85.2016
229                  85.2015                  85.1421
230                  85.1737                  85.1182
231                  85.1318                  85.1182
232                  85.1179                  84.9411
233                  85.0441                   84.385
234                  84.6911                   84.385
235                   84.385                   84.385
236                   84.385                   84.385
237                   84.385                   84.385
238                   84.385                   84.385
239                   84.385                   84.385
240                  84.3834                  83.6308
241                  84.1481                  83.6308
242                  83.6508                  83.6308
243                  83.6308                  83.6308
244                  83.6308                  83.6308
245                  83.6299                  83.1832
246                  83.4308                  83.1832
247                  83.1826                   82.871
248                  83.0598                   82.871
249                   82.871                   82.871
250                    82.87                  82.3637
251                  82.6635                  82.3637
252                  82.3637                  82.3637
253                  82.3637                  82.3637
254                  82.3637                  82.3637
255                  82.3637                  82.3637
256                  82.3637                  82.3637
257                  82.3624                  81.9349
258                  82.1872                  81.7218
259                  81.8458                  81.7218
260                  81.7218                  81.7218
261                  81.7218                  81.7218
262                  81.7218                  81.7218
263                  81.7218                  81.7218
264                  81.7204                  81.0298
265                  81.4118                  81.0298
266                  81.0298                  81.0298
267                  81.0292                  80.7642
268                  80.9469                  80.7607
269                  80.7763                  80.4719
270                  80.6403                  79.6514
271                  80.0338                  79.6514
272                  79.6495                  78.6998
273                  79.2512                  78.6998
274                  78.6998                  78.6998
275                  78.6998                  78.6998
276                  78.6998                  78.6998
277                  78.6998                  78.6998
278                  78.6992                  78.3937
279                  78.5462                  78.3937
280                  78.3917                  77.8033
281                  78.1046                  77.3846
282                  77.5803                  77.3846
283                  77.3846                  77.3846
284                  77.3816                  75.8869
285                  76.6953                  75.8869
286                  75.8869                  75.8869
287                  75.8869                  75.8869
288                  75.8869                  75.8869
289                  75.8853                   75.103
290                   75.513                  74.9029
291                  74.9966                  74.9029
292                  74.9029                  74.9029
293                  74.9029                  74.9029
294                  74.9029                  74.9029
295                  74.9027                  74.8035
296                  74.8598                  73.8864
297                  74.3149                  73.6353
298                  73.7865                  73.6353
299                  73.6353                  73.6353
300                  73.6353                  73.6353
301                  73.6353                  73.6353
302                  73.6353                  73.6353
303                  73.6339                  72.9321
304                  73.3477                  72.9321
305                  72.9316                  72.6557
306                  72.7972                  72.6557
307                  72.6557                  72.6557
308                  72.6557                  72.6557
309                  72.6557                  72.6557
310                  72.6554                  72.5442
311                  72.6171                  72.1624
312                  72.4046                  71.6766
313                  71.9506                  71.6766
314                  71.6766                  71.6766
315                  71.6757                  71.3386
316                  71.5223                  71.3386
317                  71.3381                  71.2062
318                  71.2741                  71.2062
319                  71.2062                  71.2062
320                  71.2062                  71.2062
321                  71.2061                  71.1609
322                  71.1872                  71.1609
323                  71.1609                  71.1609
324                  71.1609                  71.1609
325                  71.1609                  71.1609
326                  71.1606                  71.0147
327                  71.0941                  70.9789
328                  70.9992                  70.9789
329                  70.9789                  70.9789
330                  70.9789                  70.9789
331                  70.9773                  70.1502
332                  70.6042                  70.1502
333                  70.1502                  70.1502
334                  70.1502                  70.1502
335                  70.1502                  70.1502
336                  70.1502                  70.1502
337                  70.1502                  70.1502
338                  70.1502                  70.1502
339                  70.1502                  70.1502
340                  70.1502                  70.1502
341                  70.1502                  70.1502
342                  70.1502                  70.1502
343                  70.1502                  70.1502
344                  70.1502                  70.1502
345                  70.1502                  70.1502
346                  70.1502                  70.1502
347                  70.1502                  70.1502
348                  70.1502                  70.1502
349                  70.1502                  70.1502
350                  70.1502                  70.1502
351                  70.1502                  70.1502
352                  70.1502                  70.1502
353                  70.1502                  70.1502
354                  70.1502                  70.1502
355                  70.1502                  70.1502
356                  70.1502                  70.1502
357                  70.1502                  70.1502
358                  70.1502                  70.1502
359                  70.1502                  70.1502
360                  70.1502                  70.1502
361                  70.1502                  70.1502
362                  70.1502                  70.1502
363                  70.1501                  70.0816
364                  70.1187                  70.0816
365                  70.0814                  69.9752
366                  70.0283                  69.9752
367                  69.9752                  69.9752
368                  69.9752                  69.9752
369                  69.9752                  69.9752
370                  69.9752                  69.9752
371                  69.9752                  69.9752
372                  69.9752                  69.9752
373                  69.9752                  69.9752
374                  69.9752                  69.9752
375                  69.9752                  69.9752
376                  69.9752                  69.9752
377                  69.9752                  69.9752
378                  69.9752                  69.9752
379                  69.9752                  69.9752
380                  69.9752                  69.9752
381                  69.9752                  69.9752
382                  69.9752                  69.9752
383                  69.9752                  69.9752
384                  69.9752                  69.9752
385                  69.9752                  69.9752
386                  69.9752                  69.9752
387                  69.9752                  69.9752
388                  69.9752                  69.9752
389                  69.9752                  69.9752
390                  69.9752                  69.9752
391                  69.9752                  69.9752
392                  69.9752                  69.9752
393                  69.9752                  69.9752
394                  69.9752                  69.9752
395                  69.9752                  69.9752
396                  69.9752                  69.9752
397                  69.9752                  69.9752
398                  69.9752                  69.9752
399                  69.9752                  69.9752
400                  69.9752                  69.9752
401                  69.9752                  69.9752
402                  69.9752                  69.9752
403                  69.9752                  69.9752
404                  69.9752                  69.9752
405                  69.9752                  69.9752
406                  69.9752                  69.9752
407                  69.9752                  69.9752
408                  69.9752                  69.9752
409                  69.9752                  69.9752
410                  69.9752                  69.9752
411                  69.9752                  69.9752
412                  69.9752                  69.9752
413                  69.9752                  69.9752
414                  69.9752                  69.9752
415                  69.9752                  69.9752
416                  69.9752                  69.9752
417                  69.9752                  69.9752
418                  69.9752                  69.9752
419                  69.9752                  69.9752
420                  69.9752                  69.9752
421                  69.9752                  69.9752
422                  69.9752                  69.9752
423                  69.9752                  69.9752
424                  69.9737                  69.2331
425                  69.6798                  69.2331
426                  69.2331                  69.2331
427                  69.2331                  69.2331
428                  69.2331                  69.2331
429                  69.2331                  69.2331
430                  69.2331                  69.2331
431                  69.2331                  69.2331
432                  69.2331                  69.2331
433                  69.2331                  69.2331
434                  69.2331                  69.2331
435                  69.2331                  69.2331
436                  69.2322                  68.8121
437                  69.0411                  68.8121
438                  68.8121                  68.8121
439                  68.8121                  68.8121
440                  68.8121                  68.8121
441                  68.8121                  68.8121
442                  68.8121                  68.8121
443                  68.8121                  68.8121
444                  68.8121                  68.8121
445                  68.8118                   68.662
446                  68.7533                   68.662
447                   68.662                   68.662
448                   68.662                   68.662
449                   68.662                   68.662
450                   68.662                   68.662
451                   68.662                   68.662
452                   68.662                   68.662
453                   68.662                   68.662
454                   68.662                   68.662
455                   68.662                   68.662
456                   68.662                   68.662
457                   68.662                   68.662
458                   68.662                   68.662
459                   68.662                   68.662
460                   68.662                   68.662
461                   68.662                   68.662
462                   68.662                   68.662
463                   68.662                   68.662
464                   68.662                   68.662
465                   68.662                   68.662
466                   68.662                   68.662
467                   68.662                   68.662
468                   68.662                   68.662
469                   68.662                   68.662
470                   68.662                   68.662
471                   68.662                   68.662
472                   68.662                   68.662
473                   68.662                   68.662
474                   68.662                   68.662
475                   68.662                   68.662
476                   68.662                   68.662
477                   68.662                   68.662
478                   68.662                   68.662
479                   68.662                   68.662
480                   68.662                   68.662
481                   68.662                   68.662
482                   68.662                   68.662
483                   68.662                   68.662
484                   68.662                   68.662
485                   68.662                   68.662
486                   68.662                   68.662
487                   68.662                   68.662
488                   68.662                   68.662
489                   68.662                   68.662
490                   68.662                   68.662
491                   68.662                   68.662
492                   68.662                   68.662
493                   68.662                   68.662
494                   68.662                   68.662
495                   68.662                   68.662
496                   68.662                   68.662
497                   68.662                   68.662
498                   68.662                   68.662
499                   68.662                   68.662
500                   68.662                   68.662
501                   68.662                   68.662
502                   68.662                   68.662
503                   68.662                   68.662
504                   68.662                   68.662
505                   68.662                   68.662
506                   68.662                   68.662
507                   68.662                   68.662
508                   68.662                   68.662
509                   68.662                   68.662
510                   68.662                   68.662
511                   68.662                   68.662
512                   68.662                   68.662
513                   68.662                   68.662
514                   68.662                   68.662
515                   68.662                   68.662
516                   68.662                   68.662
517                   68.662                   68.662
518                   68.662                   68.662
519                   68.662                   68.662
520                   68.662                   68.662
521                   68.662                   68.662
522                   68.662                   68.662
523                   68.662                   68.662
524                   68.662                   68.662
525                   68.662                   68.662
526                   68.662                   68.662
527                   68.662                   68.662
528                   68.662                   68.662
529                   68.662                   68.662
530                   68.662                   68.662
531                   68.662                   68.662
532                   68.662                   68.662
533                   68.662                   68.662
534                   68.662                   68.662
535                   68.662                   68.662
536                   68.662                   68.662
537                   68.662                   68.662
538                   68.662                   68.662
539                   68.662                   68.662
540                   68.662                   68.662
541                   68.662                   68.662
542                   68.662                   68.662
543                   68.662                   68.662
544                   68.662                   68.662
545                   68.662                   68.662
546                   68.662                   68.662
547                   68.662                   68.662
548                   68.662                   68.662
549                   68.662                   68.662
550                   68.662                   68.662
551                   68.662                   68.662
552                   68.662                   68.662
553                   68.662                   68.662
554                   68.662                   68.662
555                   68.662                   68.662
556                   68.662                   68.662
557                   68.662                   68.662
558                   68.662                   68.662
559                   68.662                   68.662
560                   68.662                   68.662
561                   68.662                   68.662
562                   68.662                   68.662
563                   68.662                   68.662
564                   68.662                   68.662
565                   68.662                   68.662
566                   68.662                   68.662
567                   68.662                   68.662
568                   68.662                   68.662
569                   68.662                   68.662
570                   68.662                   68.662
571                   68.662                   68.662
572                   68.662                   68.662
573                   68.662                   68.662
574                   68.662                   68.662
575                   68.662                   68.662
576                   68.662                   68.662
577                   68.662                   68.662
578                   68.662                   68.662
579                   68.662                   68.662
580                   68.662                   68.662
581                   68.662                   68.662
582                   68.662                   68.662
583                   68.662                   68.662
584                   68.662                   68.662
585                   68.662                   68.662
586                   68.662                   68.662
587                   68.662                   68.662
588                   68.662                   68.662
589                   68.662                   68.662
590                   68.662                   68.662
591                   68.662                   68.662
592                   68.662                   68.662
593                   68.662                   68.662
594                   68.662                   68.662
595                   68.662                   68.662
596                   68.662                   68.662
597                  68.6616                  68.4752
598                  68.5835                  68.4752
599                  68.4752                  68.4752
600                  68.4752                  68.4752
601                  68.4752                  68.4752
602                  68.4752                  68.4752
603                  68.4752                  68.4752
604                  68.4752                  68.4752
605                  68.4752                  68.4752
606                  68.4752                  68.4752
607                  68.4752                  68.4752
608                  68.4752                  68.4752
609                  68.4752                  68.4752
610                  68.4752                  68.4752
611                  68.4752                  68.4752
612                  68.4752                  68.4752
613                  68.4752                  68.4752
614                  68.4752                  68.4752
615                  68.4752                  68.4752
616                  68.4752                  68.4752
617                  68.4752                  68.4752
618                  68.4752                  68.4752
619                  68.4752                  68.4752
620                  68.4752                  68.4752
621                  68.4752                  68.4752
622                  68.4752                  68.4752
623                  68.4752                  68.4752
624                  68.4752                  68.4752
625                  68.4752                  68.4752
626                  68.4752                  68.4752
627                  68.4752                  68.4752
628                  68.4752                  68.4752
629                  68.4752                  68.4752
630                  68.4752                  68.4752
631                  68.4752                  68.4752
632                  68.4752                  68.4752
633                  68.4752                  68.4752
634                  68.4752                  68.4752
635                  68.4752                  68.4752
636                  68.4752                  68.4752
637                  68.4752                  68.4752
638                  68.4752                  68.4752
639                  68.4752                  68.4752
640                  68.4752                  68.4752
641                  68.4752                  68.4752
642                  68.4752                  68.4752
643                  68.4752                  68.4752
644                  68.4752                  68.4752
645                  68.4752                  68.4752
646                  68.4752                  68.4752
647                  68.4752                  68.4752
648                  68.4752                  68.4752
649                  68.4752                  68.4752
650                  68.4752                  68.4752
651                  68.4752                  68.4752
652                  68.4752                  68.4752
653                  68.4752                  68.4752
654                  68.4752                  68.4752
655                  68.4752                  68.4752
656                  68.4752                  68.4752
657                  68.4752                  68.4752
658                  68.4752                  68.4752
659                  68.4752                  68.4752
660                  68.4752                  68.4752
661                  68.4752                  68.4752
662                  68.4752                  68.4752
663                  68.4752                  68.4752
664                  68.4752                  68.4752
665                  68.4752                  68.4752
666                  68.4752                  68.4752
667                  68.4752                  68.4752
668                  68.4752                  68.4752
669                  68.4752                  68.4752
670                  68.4752                  68.4752
671                  68.4752                  68.4752
672                  68.4752                  68.4752
673                  68.4752                  68.4752
674                  68.4752                  68.4752
675                  68.4752                  68.4752
676                  68.4752                  68.4752
677                  68.4752                  68.4752
678                  68.4752                  68.4752
679                  68.4752                  68.4752
680                  68.4752                  68.4752
681                  68.4752                  68.4752
682                  68.4752                  68.4752
683                  68.4752                  68.4752
684                  68.4752                  68.4752
685                  68.4752                  68.4752
686                  68.4752                  68.4752
687                  68.4752                  68.4752
688                  68.4752                  68.4752
689                  68.4752                  68.4752
690                  68.4752                  68.4752
691                  68.4752                  68.4752
692                  68.4752                  68.4752
693                  68.4752                  68.4752
694                  68.4752                  68.4752
695                  68.4752                  68.4752
696                  68.4752                  68.4752
697                  68.4752                  68.4752
698                  68.4752                  68.4752
699                  68.4752                  68.4752
700                  68.4752                  68.4752
701                  68.4752                  68.4752
702                  68.4752                  68.4752
703                  68.4752                  68.4752
704                  68.4752                  68.4752
705                  68.4752                  68.4752
706                  68.4752                  68.4752
707                  68.4752                  68.4752
708                  68.4752                  68.4752
709                  68.4752                  68.4752
710                  68.4752                  68.4752
711                  68.4752                  68.4752
712                  68.4752                  68.4752
713                  68.4752                  68.4752
714                  68.4752                  68.4752
715                  68.4752                  68.4752
716                  68.4752                  68.4752
717                  68.4752                  68.4752
718                  68.4752                  68.4752
719                  68.4752                  68.4752
720                  68.4752                  68.4752
721                  68.4752                  68.4752
722                  68.4752                  68.4752
723                  68.4752                  68.4752
724                  68.4752                  68.4752
725                  68.4752                  68.4752
726                  68.4752                  68.4752
727                  68.4752                  68.4752
728                  68.4752                  68.4752
729                  68.4752                  68.4752
730                  68.4752                  68.4752
731                  68.4752                  68.4752
732                  68.4752                  68.4752
733                  68.4752                  68.4752
734                  68.4752                  68.4752
735                  68.4752                  68.4752
736                  68.4752                  68.4752
737                  68.4752                  68.4752
738                  68.4752                  68.4752
739                  68.4752                  68.4752
740                  68.4752                  68.4752
741                  68.4752                  68.4752
742                  68.4752                  68.4752
743                  68.4752                  68.4752
744                  68.4752                  68.4752
745                  68.4752                  68.4752
746                  68.4752                  68.4752
747                  68.4752                  68.4752
748                  68.4752                  68.4752
749                  68.4752                  68.4752
750                  68.4752                  68.4752
751                  68.4752                  68.4752
752                  68.4752                  68.4752
753                  68.4752                  68.4752
754                  68.4752                  68.4752
755                  68.4752                  68.4752
756                  68.4752                  68.4752
757                  68.4752                  68.4752
758                  68.4752                  68.4752
759                  68.4752                  68.4752
760                  68.4752                  68.4752
761                  68.4752                  68.4752
762                  68.4752                  68.4752
763                  68.4752                  68.4752
764                  68.4752                  68.4752
765                  68.4752                  68.4752
766                  68.4752                  68.4752
767                  68.4752                  68.4752
768                  68.4752                  68.4752
769                  68.4752                  68.4752
770                  68.4752                  68.4752
771                  68.4752                  68.4752
772                  68.4752                  68.4752
773                  68.4752                  68.4752
774                  68.4752                  68.4752
775                  68.4752                  68.4752
776                  68.4752                  68.4752
777                  68.4752                  68.4752
778                  68.4752                  68.4752
779                  68.4752                  68.4752
780                  68.4752                  68.4752
781                  68.4752                  68.4752
782                  68.4752                  68.4752
783                  68.4752                  68.4752
784                  68.4752                  68.4752
785                  68.4752                  68.4752
786                  68.4752                  68.4752
787                  68.4752                  68.4752
788                  68.4752                  68.4752
789                  68.4752                  68.4752
790                  68.4752                  68.4752
791                  68.4752                  68.4752
792                  68.4752                  68.4752
793                  68.4752                  68.4752
794                  68.4752                  68.4752
795                  68.4752                  68.4752
796                  68.4752                  68.4752
797                  68.4752                  68.4752
798                  68.4752                  68.4752
799                  68.4752                  68.4752
800                  68.4752                  68.4752
801                  68.4752                  68.4752
802                  68.4752                  68.4752
803                  68.4752                  68.4752
804                  68.4752                  68.4752
805                  68.4752                  68.4752
806                  68.4752                  68.4752
807                  68.4752                  68.4752
808                  68.4752                  68.4752
809                  68.4752                  68.4752
810                  68.4752                  68.4752
811                  68.4752                  68.4752
812                  68.4752                  68.4752
813                  68.4752                  68.4752
814                  68.4752                  68.4752
815                  68.4752                  68.4752
816                  68.4752                  68.4752
817                  68.4752                  68.4752
818                  68.4752                  68.4752
819                  68.4752                  68.4752
820                  68.4752                  68.4752
821                  68.4752                  68.4752
822                  68.4752                  68.4752
823                  68.4752                  68.4752
824                  68.4752                  68.4752
825                  68.4752                  68.4752
826                  68.4752                  68.4752
827                  68.4752                  68.4752
828                  68.4752                  68.4752
829                  68.4752                  68.4752
830                  68.4752                  68.4752
831                  68.4752                  68.4752
832                  68.4752                  68.4752
833                  68.4752                  68.4752
834                  68.4752                  68.4752
835                  68.4752                  68.4752
836                  68.4752                  68.4752
837                  68.4752                  68.4752
838                  68.4752                  68.4752
839                  68.4752                  68.4752
840                  68.4751                  68.4406
841                  68.4587                  68.4406
842                  68.4406                  68.4406
843                  68.4406                  68.4406
844                  68.4406                  68.4406
845                  68.4406                  68.4406
846                  68.4406                  68.4406
847                  68.4406                  68.4406
848                  68.4406                  68.4406
849                  68.4406                  68.4406
850                  68.4406                  68.4406
851                  68.4406                  68.4406
852                  68.4406                  68.4406
853                  68.4406                  68.4406
854                  68.4406                  68.4406
855                  68.4406                  68.4406
856                  68.4406                  68.4406
857                  68.4406                  68.4406
858                  68.4406                  68.4406
859                  68.4406                  68.4406
860                  68.4406                  68.4406
861                  68.4406                  68.4406
862                  68.4406                  68.4406
863                  68.4406                  68.4406
864                  68.4406                  68.4406
865                  68.4406                  68.4406
866                  68.4406                  68.4406
867                  68.4406                  68.4406
868                  68.4406                  68.4406
869                  68.4406                  68.4406
870                  68.4406                  68.4406
871                  68.4406                  68.4406
872                  68.4406                  68.4406
873                  68.4406                  68.4406
874                  68.4406                  68.4406
875                  68.4406                  68.4406
876                  68.4406                  68.4406
877                  68.4406                  68.4406
878                  68.4406                  68.4406
879                  68.4406                  68.4406
880                  68.4406                  68.4406
881                  68.4406                  68.4406
882                  68.4406                  68.4406
883                  68.4406                  68.4406
884                  68.4406                  68.4406
885                  68.4406                  68.4406
886                  68.4406                  68.4406
887                  68.4406                  68.4406
888                  68.4406                  68.4406
889                  68.4406                  68.4406
890                  68.4406                  68.4406
891                  68.4406                  68.4406
892                  68.4406                  68.4406
893                  68.4406                  68.4406
894                  68.4406                  68.4406
895                  68.4406                  68.4406
896                  68.4406                  68.4406
897                  68.4406                  68.4406
898                  68.4406                  68.4406
899                  68.4406                  68.4406
900                  68.4406                  68.4406
901                  68.4406                  68.4406
902                  68.4406                  68.4406
903                  68.4406                  68.4406
904                  68.4406                  68.4406
905                  68.4406                  68.4406
906                  68.4406                  68.4406
907                  68.4406                  68.4406
908                  68.4406                  68.4406
909                  68.4406                  68.4406
910                  68.4406                  68.4406
911                  68.4406                  68.4406
912                  68.4406                  68.4406
913                  68.4406                  68.4406
914                  68.4406                  68.4406
915                  68.4406                  68.4406
916                  68.4406                  68.4406
917                  68.4406                  68.4406
918                  68.4406                  68.4406
919                  68.4406                  68.4406
920                  68.4406                  68.4406
921                  68.4406                  68.4406
922                  68.4406                  68.4406
923                  68.4406                  68.4406
924                  68.4406                  68.4406
925                  68.4406                  68.4406
926                  68.4406                  68.4406
927                  68.4406                  68.4406
928                  68.4406                  68.4406
929                  68.4406                  68.4406
930                  68.4406                  68.4406
931                  68.4406                  68.4406
932                  68.4406                  68.4406
933                  68.4406                  68.4406
934                  68.4406                  68.4406
935                  68.4406                  68.4406
936                  68.4406                  68.4406
937                  68.4406                  68.4406
938                  68.4406                  68.4406
939                  68.4406                  68.4406
940                  68.4406                  68.4406
941                  68.4406                  68.4406
942                  68.4406                  68.4406
943                  68.4406                  68.4406
944                  68.4406                  68.4406
945                  68.4406                  68.4406
946                  68.4406                  68.4406
947                  68.4406                  68.4406
948                  68.4406                  68.4406
949                  68.4406                  68.4406
950                  68.4406                  68.4406
951                  68.4406                  68.4406
952                  68.4406                  68.4406
953                  68.4406                  68.4406
954                  68.4406                  68.4406
955                  68.4406                  68.4406
956                  68.4406                  68.4406
957                  68.4406                  68.4406
958                  68.4406                  68.4406
959                  68.4406                  68.4406
960                  68.4406                  68.4406
961                  68.4406                  68.4406
962                  68.4406                  68.4406
963                  68.4406                  68.4406
964                  68.4406                  68.4406
965                  68.4406                  68.4406
966                  68.4406                  68.4406
967                  68.4406                  68.4406
968                  68.4406                  68.4406
969                  68.4406                  68.4406
970                  68.4406                  68.4406
971                  68.4406                  68.4406
972                  68.4406                  68.4406
973                  68.4406                  68.4406
974                  68.4406                  68.4406
975                  68.4406                  68.4406
976                  68.4406                  68.4406
977                  68.4406                  68.4406
978                  68.4406                  68.4406
979                  68.4406                  68.4406
980                  68.4406                  68.4406
981                  68.4406                  68.4406
982                  68.4406                  68.4406
983                  68.4406                  68.4406
984                  68.4406                  68.4406
985                  68.4406                  68.4406
986                  68.4406                  68.4406
987                  68.4406                  68.4406
988                  68.4406                  68.4406
989                  68.4406                  68.4406
990                  68.4406                  68.4406
991                  68.4406                  68.4406
992                  68.4406                  68.4406
993                  68.4406                  68.4406
994                  68.4406                  68.4406
995                  68.4406                  68.4406
996                  68.4406                  68.4406
997                  68.4406                  68.4406
998                  68.4406                  68.4406
999                  68.4406                  68.4406
1000                  68.4406                  68.4406
