# generation:     mean_loss:           best_loss:
148                  83.2396                  83.2396
149                  83.2396                  83.2396
150                  83.2367                  82.2767
151                  82.9294                  82.2767
152                  82.2767                  82.2767
153                  82.2741                  81.6964
154                  82.0154                  81.0875
155                   81.345                  80.3756
156                  80.6595                  80.2046
157                  80.2868                  79.4927
158                  79.7814                  79.4927
159                  79.4927                  79.4927
160                   79.492                  79.1125
161                  79.3314                  78.6831
162                  78.9422                  78.5219
163                  78.6108                  78.5219
164                  78.5212                   78.195
165                  78.4064                   78.195
166                  78.1939                  77.6448
167                  77.9738                  77.6448
168                  77.6438                  77.1876
169                  77.4377                  77.1876
170                  77.1876                  77.1876
171                  77.1854                  76.5955
172                  76.9119                  76.0663
173                  76.2713                  75.3835
174                  75.7574                  75.3835
175                  75.3835                  75.3835
176                  75.3835                  75.3835
177                  75.3835                  75.3835
178                  75.3827                  74.9707
179                  75.2444                  74.9707
180                  74.9707                  74.9707
181                  74.9707                  74.9707
182                  74.9707                  74.9707
183                  74.9707                  74.9707
184                  74.9707                  74.9707
185                  74.9707                  74.9707
186                    74.97                  74.6173
187                  74.8188                  74.6173
188                   74.617                  74.4979
189                  74.5588                  74.4615
190                  74.4766                  74.1923
191                  74.3173                  73.9591
192                  74.0427                  73.9591
193                  73.9589                  73.8816
194                  73.9275                  73.8816
195                  73.8816                  73.8816
196                  73.8814                  73.7753
197                  73.8374                  73.7753
198                  73.7739                  73.1412
199                  73.5171                  73.1412
200                    73.14                  72.5571
201                  72.8839                  72.4021
202                  72.4903                  71.6664
203                  72.0354                  71.1559
204                  71.4162                  71.1559
205                  71.1559                  71.1559
206                  71.1546                  70.8056
207                  70.9685                  70.8056
208                  70.8027                   70.499
209                  70.6314                  70.2705
210                  70.3646                  70.2705
211                  70.2705                  70.2705
212                  70.2705                  70.2705
213                  70.2693                  69.6985
214                  70.0227                  69.6985
215                  69.6969                  69.2568
216                  69.4877                  68.8861
217                  69.0706                   68.828
218                  68.8601                   68.828
219                   68.828                   68.828
220                   68.828                   68.828
221                  68.8268                  68.2226
222                  68.5352                  68.2226
223                  68.2184                  67.0369
224                  67.6649                  66.9473
225                  66.9955                  66.2074
226                  66.5723                  66.2074
227                  66.2074                  66.2074
228                  66.2074                  66.2074
229                  66.2074                  66.2074
230                  66.2074                  66.2074
231                  66.2074                  66.2074
232                  66.2074                  66.2074
233                  66.2074                  66.2074
234                  66.2074                  66.2074
235                  66.2074                  66.2074
236                  66.2074                  66.2074
237                  66.2041                  64.5498
238                  65.4759                  64.5498
239                  64.5498                  64.5498
240                  64.5489                  64.1254
241                  64.3503                  64.1254
242                  64.1254                  64.1254
243                  64.1254                  64.1254
244                  64.1254                  64.1254
245                  64.1254                  64.1254
246                  64.1254                  64.1254
247                  64.1254                  64.1254
248                  64.1247                  63.7336
249                  63.9593                  63.7336
250                   63.731                  62.4683
251                   63.144                  62.4683
252                  62.4683                  62.4683
253                  62.4683                  62.4683
254                  62.4683                  62.4683
255                  62.4683                  62.4683
256                  62.4683                  62.4683
257                  62.4683                  62.4683
258                  62.4683                  62.4683
259                  62.4683                  62.4683
260                  62.4683                  62.4683
261                  62.4683                  62.4385
262                  62.4539                   61.946
263                  62.2345                  61.9162
264                  61.9207                  61.9162
265                  61.9162                  61.9162
266                  61.9162                  61.9162
267                  61.9162                  61.9162
268                  61.9162                  61.9162
269                  61.9162                  61.9162
270                  61.9162                  61.9162
271                  61.9162                  61.9162
272                  61.9162                  61.9162
273                  61.9162                  61.9162
274                  61.9162                  61.9162
275                  61.9162                  61.9162
276                  61.9162                  61.9162
277                  61.9155                  61.5633
278                  61.7586                  61.5633
279                  61.5633                  61.5633
280                  61.5633                  61.5633
281                  61.5633                  61.5633
282                  61.5633                  61.5633
283                  61.5633                  61.5633
284                  61.5633                  61.5633
285                  61.5633                  61.5633
286                  61.5633                  61.5633
287                  61.5633                  61.5633
288                  61.5633                  61.5633
289                  61.5633                  61.5633
290                  61.5633                  61.5633
291                  61.5633                  61.5633
292                  61.5633                  61.5633
293                  61.5629                  61.3897
294                  61.4828                  61.3897
295                  61.3897                  61.3897
296                  61.3897                  61.3897
297                  61.3897                  61.3897
298                  61.3897                  61.3897
299                  61.3897                  61.3897
300                  61.3897                  61.3897
301                  61.3897                  61.3897
302                  61.3897                  61.3897
303                  61.3897                  61.3897
304                  61.3897                  61.3897
305                  61.3897                  61.3897
306                  61.3897                  61.3897
307                  61.3897                  61.3897
308                  61.3897                  61.3897
309                  61.3897                  61.3897
310                  61.3897                  61.3897
311                  61.3897                  61.3897
312                  61.3896                  61.3402
313                  61.3672                  61.3402
314                  61.3402                  61.3402
315                  61.3402                  61.3402
316                  61.3402                  61.3402
317                  61.3402                  61.3402
318                  61.3402                  61.3402
319                  61.3402                  61.3402
320                  61.3402                  61.3402
321                  61.3402                  61.3402
322                  61.3402                  61.3402
323                  61.3402                  61.3402
324                  61.3402                  61.3402
325                  61.3402                  61.3402
326                  61.3402                  61.3402
327                  61.3402                  61.3402
328                  61.3402                  61.3402
329                  61.3402                  61.3402
330                  61.3402                  61.3402
331                  61.3385                  60.4737
332                  60.9486                  60.4737
333                  60.4737                  60.4737
334                  60.4737                  60.4737
335                  60.4737                  60.4737
336                  60.4737                  60.4737
337                  60.4737                  60.4737
338                  60.4737                  60.4737
339                  60.4737                  60.4737
340                  60.4737                  60.4737
341                  60.4737                  60.4737
342                  60.4737                  60.4737
343                  60.4737                  60.4737
344                  60.4737                  60.4737
345                  60.4737                  60.4737
346                  60.4737                  60.4737
347                  60.4737                  60.4737
348                  60.4737                  60.4737
349                  60.4737                  60.4737
350                  60.4737                  60.4737
351                  60.4737                  60.4737
352                  60.4737                  60.4737
353                  60.4737                  60.4737
354                  60.4737                  60.4737
355                  60.4737                  60.4737
356                  60.4737                  60.4737
357                  60.4737                  60.4737
358                  60.4737                  60.4737
359                  60.4737                  60.4737
360                  60.4737                  60.4737
361                  60.4737                  60.4737
362                  60.4737                  60.4737
363                  60.4737                  60.4737
364                  60.4737                  60.4737
365                  60.4737                  60.4737
366                  60.4737                  60.4737
367                  60.4737                  60.4737
368                  60.4737                  60.4737
369                  60.4737                  60.4737
370                  60.4737                  60.4737
371                  60.4737                  60.4737
372                  60.4737                  60.4737
373                  60.4737                  60.4737
374                  60.4737                  60.4737
375                  60.4737                  60.4737
376                  60.4737                  60.4737
377                  60.4737                  60.4737
378                  60.4737                  60.4737
379                  60.4737                  60.4737
380                  60.4737                  60.4737
381                  60.4737                  60.4737
382                  60.4737                  60.4737
383                  60.4737                  60.4737
384                  60.4737                  60.4737
385                  60.4737                  60.4737
386                  60.4737                  60.4737
387                  60.4737                  60.4737
388                  60.4737                  60.4737
389                  60.4737                  60.4737
390                  60.4737                  60.4737
391                  60.4737                  60.4737
392                  60.4737                  60.4737
393                  60.4737                  60.4737
394                  60.4737                  60.4737
395                  60.4737                  60.4737
396                  60.4737                  60.4737
397                  60.4737                  60.4737
398                  60.4737                  60.4737
399                  60.4737                  60.4737
400                  60.4737                  60.4737
401                  60.4737                  60.4737
402                  60.4737                  60.4737
403                  60.4737                  60.4737
404                  60.4737                  60.4737
405                  60.4737                  60.4737
406                  60.4737                  60.4737
407                  60.4737                  60.4737
408                  60.4737                  60.4737
409                  60.4737                  60.4737
410                  60.4737                  60.4737
411                  60.4737                  60.4737
412                  60.4737                  60.4737
413                  60.4737                  60.4737
414                  60.4737                  60.4737
415                  60.4737                  60.4737
416                  60.4737                  60.4737
417                  60.4737                  60.4737
418                  60.4737                  60.4737
419                  60.4737                  60.4737
420                  60.4737                  60.4737
421                  60.4737                  60.4737
422                  60.4737                  60.4737
423                  60.4737                  60.4737
424                  60.4737                  60.4737
425                  60.4737                  60.4737
426                  60.4737                  60.4737
427                  60.4737                  60.4737
428                  60.4737                  60.4737
429                  60.4737                  60.4737
430                  60.4733                  60.2761
431                  60.3911                  60.2761
432                  60.2761                  60.2761
433                  60.2761                  60.2761
434                  60.2761                  60.2761
435                  60.2761                  60.2761
436                  60.2761                  60.2761
437                  60.2761                  60.2761
438                  60.2761                  60.2761
439                  60.2761                  60.2761
440                  60.2761                  60.2761
441                  60.2761                  60.2761
442                  60.2761                  60.2761
443                  60.2761                  60.2761
444                  60.2761                  60.2761
445                  60.2761                  60.2761
446                  60.2761                  60.2761
447                  60.2761                  60.2761
448                  60.2761                  60.2761
449                  60.2761                  60.2761
450                  60.2761                  60.2761
451                  60.2761                  60.2761
452                  60.2761                  60.2761
453                  60.2761                  60.2761
454                  60.2761                  60.2761
455                  60.2761                  60.2761
456                  60.2761                  60.2761
457                  60.2761                  60.2761
458                  60.2761                  60.2761
459                  60.2761                  60.2761
460                  60.2761                  60.2761
461                  60.2761                  60.2761
462                  60.2761                  60.2761
463                  60.2761                  60.2761
464                  60.2761                  60.2761
465                  60.2761                  60.2761
466                  60.2761                  60.2761
467                  60.2761                  60.2761
468                  60.2761                  60.2761
469                  60.2761                  60.2761
470                  60.2757                  60.0627
471                  60.1803                  60.0627
472                  60.0627                  60.0627
473                  60.0627                  60.0627
474                  60.0627                  60.0627
475                  60.0627                  60.0627
476                  60.0627                  60.0627
477                  60.0627                  60.0627
478                  60.0627                  60.0627
479                  60.0627                  60.0627
480                  60.0627                  60.0627
481                  60.0627                  60.0627
482                  60.0627                  60.0627
483                  60.0627                  60.0627
484                  60.0627                  60.0627
485                  60.0627                  60.0627
486                  60.0627                  60.0627
487                  60.0627                  60.0627
488                  60.0627                  60.0627
489                  60.0627                  60.0627
490                  60.0626                  60.0282
491                  60.0457                  60.0282
492                  60.0282                  60.0282
493                  60.0282                  60.0282
494                  60.0282                  60.0282
495                  60.0282                  60.0282
496                  60.0282                  60.0282
497                  60.0282                  60.0282
498                  60.0282                  60.0282
499                  60.0282                  60.0282
500                  60.0282                  60.0282
501                  60.0282                  60.0282
502                  60.0282                  60.0282
503                  60.0282                  60.0282
504                  60.0282                  60.0282
505                  60.0282                  60.0282
506                  60.0282                  60.0282
507                  60.0282                  60.0282
508                  60.0282                  60.0282
509                  60.0282                  60.0282
510                  60.0282                  60.0282
511                  60.0282                  60.0282
512                  60.0282                  60.0282
513                  60.0282                  60.0282
514                  60.0282                  60.0282
515                  60.0282                  60.0282
516                  60.0282                  60.0282
517                  60.0282                  60.0282
518                  60.0282                  60.0282
519                  60.0282                  60.0282
520                  60.0282                  60.0282
521                  60.0282                  60.0282
522                  60.0282                  60.0282
523                  60.0282                  60.0282
524                  60.0282                  60.0282
525                  60.0282                  60.0282
526                  60.0282                  60.0282
527                  60.0282                  60.0282
528                  60.0282                  60.0282
529                  60.0282                  60.0282
530                  60.0282                  60.0282
531                  60.0282                  60.0282
532                  60.0282                  60.0282
533                  60.0282                  60.0282
534                  60.0282                  60.0282
535                  60.0282                  60.0282
536                  60.0282                  60.0282
537                  60.0282                  60.0282
538                  60.0282                  60.0282
539                  60.0282                  60.0282
540                  60.0282                  60.0282
541                  60.0282                  60.0282
542                  60.0282                  60.0282
543                  60.0282                  60.0282
544                  60.0282                  60.0282
545                  60.0282                  60.0282
546                  60.0282                  60.0282
547                  60.0282                  60.0282
548                  60.0282                  60.0282
549                  60.0282                  60.0282
550                  60.0282                  60.0282
551                  60.0282                  60.0282
552                  60.0282                  60.0282
553                  60.0282                  60.0282
554                  60.0282                  60.0282
555                  60.0282                  60.0282
556                  60.0282                  60.0282
557                  60.0282                  60.0282
558                  60.0282                  60.0282
559                  60.0282                  60.0282
560                  60.0282                  60.0282
561                  60.0282                  60.0282
562                  60.0282                  60.0282
563                  60.0282                  60.0282
564                  60.0282                  60.0282
565                  60.0282                  60.0282
566                  60.0282                  60.0282
567                  60.0282                  60.0282
568                  60.0282                  60.0282
569                  60.0282                  60.0282
570                  60.0282                  60.0282
571                  60.0282                  60.0282
572                  60.0282                  60.0282
573                  60.0282                  60.0282
574                  60.0282                  60.0282
575                  60.0282                  60.0282
576                  60.0282                  60.0282
577                  60.0282                  60.0282
578                  60.0282                  60.0282
579                  60.0282                  60.0282
580                  60.0282                  60.0282
581                  60.0282                  60.0282
582                  60.0282                  60.0282
583                  60.0282                  60.0282
584                  60.0282                  60.0282
585                  60.0282                  60.0282
586                  60.0282                  60.0282
587                  60.0282                  60.0282
588                  60.0282                  60.0282
589                  60.0282                  60.0282
590                  60.0282                  60.0282
591                  60.0282                  60.0282
592                  60.0282                  60.0282
593                  60.0282                  60.0282
594                  60.0282                  60.0282
595                  60.0282                  60.0282
596                  60.0282                  60.0282
597                  60.0282                  60.0282
598                  60.0282                  60.0282
599                  60.0282                  60.0282
600                  60.0282                  60.0282
601                  60.0282                  60.0282
602                  60.0282                  60.0282
603                  60.0282                  60.0282
604                  60.0282                  60.0282
605                  60.0282                  60.0282
606                  60.0282                  60.0282
607                  60.0282                  60.0282
608                  60.0282                  60.0282
609                  60.0282                  60.0282
610                  60.0282                  60.0282
611                  60.0282                  60.0282
612                  60.0282                  60.0282
613                  60.0282                  60.0282
614                  60.0282                  60.0282
615                  60.0282                  60.0282
616                  60.0282                  60.0282
617                  60.0282                  60.0282
618                  60.0282                  60.0282
619                  60.0282                  60.0282
620                  60.0282                  60.0282
621                  60.0282                  60.0282
622                  60.0282                  60.0282
623                  60.0282                  60.0282
624                  60.0282                  60.0282
625                  60.0282                  60.0282
626                  60.0282                  60.0282
627                  60.0282                  60.0282
628                  60.0282                  60.0282
629                  60.0282                  60.0282
630                  60.0282                  60.0282
631                  60.0282                  60.0282
632                  60.0282                  60.0282
633                  60.0282                  60.0282
634                  60.0282                  60.0282
635                  60.0282                  60.0282
636                  60.0282                  60.0282
637                  60.0282                  60.0282
638                  60.0282                  60.0282
639                  60.0282                  60.0282
640                  60.0282                  60.0282
641                  60.0282                  60.0282
642                  60.0282                  60.0282
643                  60.0282                  60.0282
644                  60.0282                  60.0282
645                  60.0282                  60.0282
646                  60.0282                  60.0282
647                  60.0282                  60.0282
648                  60.0282                  60.0282
649                  60.0282                  60.0282
650                  60.0282                  60.0282
651                  60.0282                  60.0282
652                  60.0282                  60.0282
653                  60.0282                  60.0282
654                  60.0282                  60.0282
655                  60.0282                  60.0282
656                  60.0282                  60.0282
657                  60.0282                  60.0282
658                  60.0282                  60.0282
659                  60.0282                  60.0282
660                  60.0282                  60.0282
661                  60.0282                  60.0282
662                  60.0282                  60.0282
663                  60.0282                  60.0282
664                  60.0282                  60.0282
665                  60.0282                  60.0282
666                  60.0282                  60.0282
667                  60.0282                  60.0282
668                  60.0282                  60.0282
669                  60.0282                  60.0282
670                  60.0282                  60.0282
671                  60.0282                  60.0282
672                  60.0282                  60.0282
673                  60.0282                  60.0282
674                  60.0282                  60.0282
675                  60.0282                  60.0282
676                  60.0282                  60.0282
677                  60.0282                  60.0282
678                  60.0282                  60.0282
679                  60.0282                  60.0282
680                  60.0282                  60.0282
681                  60.0282                  60.0282
682                  60.0282                  60.0282
683                  60.0282                  60.0282
684                  60.0282                  60.0282
685                  60.0282                  60.0282
686                  60.0282                  60.0282
687                  60.0282                  60.0282
688                  60.0282                  60.0282
689                  60.0282                  60.0282
690                  60.0282                  60.0282
691                  60.0282                  60.0282
692                  60.0282                  60.0282
693                  60.0282                  60.0282
694                  60.0282                  60.0282
695                  60.0282                  60.0282
696                  60.0282                  60.0282
697                  60.0282                  60.0282
698                  60.0282                  60.0282
699                  60.0282                  60.0282
700                  60.0282                  60.0282
701                  60.0282                  60.0282
702                  60.0282                  60.0282
703                  60.0282                  60.0282
704                  60.0282                  60.0282
705                  60.0282                  60.0282
706                  60.0282                  60.0282
707                  60.0282                  60.0282
708                  60.0282                  60.0282
709                  60.0282                  60.0282
710                  60.0282                  60.0282
711                  60.0282                  60.0282
712                  60.0282                  60.0282
713                  60.0282                  60.0282
714                  60.0282                  60.0282
715                  60.0282                  60.0282
716                  60.0282                  60.0282
717                  60.0282                  60.0282
718                  60.0282                  60.0282
719                  60.0282                  60.0282
720                  60.0282                  60.0282
721                  60.0282                  60.0282
722                  60.0282                  60.0282
723                  60.0282                  60.0282
724                  60.0282                  60.0282
725                  60.0282                  60.0282
726                  60.0282                  60.0282
727                  60.0282                  60.0282
728                  60.0282                  60.0282
729                  60.0282                  60.0282
730                  60.0282                  60.0282
731                  60.0282                  60.0282
732                  60.0282                  60.0282
733                  60.0282                  60.0282
734                  60.0282                  60.0282
735                  60.0282                  60.0282
736                  60.0282                  60.0282
737                  60.0282                  60.0282
738                  60.0282                  60.0282
739                  60.0282                  60.0282
740                  60.0282                  60.0282
741                  60.0282                  60.0282
742                  60.0282                  60.0282
743                  60.0282                  60.0282
744                  60.0282                  60.0282
745                  60.0282                  60.0282
746                  60.0282                  60.0282
747                  60.0282                  60.0282
748                  60.0282                  60.0282
749                  60.0282                  60.0282
750                  60.0282                  60.0282
751                  60.0282                  60.0282
752                  60.0282                  60.0282
753                  60.0282                  60.0282
754                  60.0282                  60.0282
755                  60.0282                  60.0282
756                  60.0282                  60.0282
757                  60.0282                  60.0282
758                  60.0282                  60.0282
759                  60.0282                  60.0282
760                  60.0282                  60.0282
761                  60.0282                  60.0282
762                  60.0282                  60.0282
763                  60.0282                  60.0282
764                  60.0282                  60.0282
765                  60.0282                  60.0282
766                  60.0282                  60.0282
767                  60.0282                  60.0282
768                  60.0282                  60.0282
769                  60.0282                  60.0282
770                  60.0282                  60.0282
771                  60.0282                  60.0282
772                  60.0282                  60.0282
773                  60.0282                  60.0282
774                  60.0282                  60.0282
775                  60.0282                  60.0282
776                  60.0282                  60.0282
777                  60.0282                  60.0282
778                  60.0282                  60.0282
779                  60.0282                  60.0282
780                  60.0282                  60.0282
781                  60.0282                  60.0282
782                  60.0282                  60.0282
783                  60.0282                  60.0282
784                  60.0282                  60.0282
785                  60.0282                  60.0282
786                  60.0282                  60.0282
787                  60.0282                  60.0282
788                  60.0282                  60.0282
789                  60.0282                  60.0282
790                  60.0282                  60.0282
791                  60.0282                  60.0282
792                  60.0282                  60.0282
793                  60.0282                  60.0282
794                  60.0282                  60.0282
795                  60.0282                  60.0282
796                  60.0282                  60.0282
797                  60.0282                  60.0282
798                  60.0282                  60.0282
799                  60.0282                  60.0282
800                  60.0282                  60.0282
801                  60.0282                  60.0282
802                  60.0282                  60.0282
803                  60.0282                  60.0282
804                  60.0282                  60.0282
805                  60.0282                  60.0282
806                  60.0282                  60.0282
807                  60.0282                  60.0282
808                  60.0282                  60.0282
809                  60.0282                  60.0282
810                  60.0282                  60.0282
811                  60.0282                  60.0282
812                  60.0282                  60.0282
813                  60.0282                  60.0282
814                  60.0282                  60.0282
815                  60.0282                  60.0282
816                  60.0282                  60.0282
817                  60.0282                  60.0282
818                  60.0282                  60.0282
819                  60.0282                  60.0282
820                  60.0282                  60.0282
821                  60.0282                  60.0282
822                  60.0282                  60.0282
823                  60.0282                  60.0282
824                  60.0282                  60.0282
825                  60.0282                  60.0282
826                  60.0282                  60.0282
827                  60.0282                  60.0282
828                  60.0282                  60.0282
829                  60.0282                  60.0282
830                  60.0282                  60.0282
831                  60.0282                  60.0282
832                  60.0282                  60.0282
833                  60.0282                  60.0282
834                  60.0282                  60.0282
835                  60.0282                  60.0282
836                  60.0282                  60.0282
837                  60.0282                  60.0282
838                  60.0282                  60.0282
839                  60.0282                  60.0282
840                  60.0282                  60.0282
841                  60.0276                  59.7394
842                  59.8921                  59.7394
843                  59.7394                  59.7394
844                  59.7394                  59.7394
845                  59.7394                  59.7394
846                  59.7394                  59.7394
847                  59.7394                  59.7394
848                  59.7394                  59.7394
849                  59.7394                  59.7394
850                  59.7394                  59.7394
851                  59.7394                  59.7394
852                  59.7394                  59.7394
853                  59.7394                  59.7394
854                  59.7394                  59.7394
855                  59.7394                  59.7394
856                  59.7394                  59.7394
857                  59.7394                  59.7394
858                  59.7394                  59.7394
859                  59.7394                  59.7394
860                  59.7394                  59.7394
861                  59.7394                  59.7394
862                  59.7394                  59.7394
863                  59.7394                  59.7394
864                  59.7394                  59.7394
865                  59.7394                  59.7394
866                  59.7394                  59.7394
867                  59.7394                  59.7394
868                  59.7394                  59.7394
869                  59.7394                  59.7394
870                  59.7394                  59.7394
871                  59.7394                  59.7394
872                  59.7394                  59.7394
873                  59.7394                  59.7394
874                  59.7394                  59.7394
875                  59.7394                  59.7394
876                  59.7394                  59.7394
877                  59.7394                  59.7394
878                  59.7394                  59.7394
879                  59.7394                  59.7394
880                  59.7394                  59.7394
881                  59.7394                  59.7394
882                  59.7394                  59.7394
883                  59.7394                  59.7394
884                  59.7394                  59.7394
885                  59.7394                  59.7394
886                  59.7394                  59.7394
887                  59.7394                  59.7394
888                  59.7394                  59.7394
889                  59.7394                  59.7394
890                  59.7394                  59.7394
891                  59.7394                  59.7394
892                  59.7394                  59.7394
893                  59.7394                  59.7394
894                  59.7394                  59.7394
895                  59.7394                  59.7394
896                  59.7394                  59.7394
897                  59.7394                  59.7394
898                  59.7394                  59.7394
899                  59.7394                  59.7394
900                  59.7394                  59.7394
901                  59.7394                  59.7394
902                  59.7394                  59.7394
903                  59.7394                  59.7394
904                  59.7394                  59.7394
905                  59.7394                  59.7394
906                  59.7394                  59.7394
907                  59.7394                  59.7394
908                  59.7394                  59.7394
909                  59.7394                  59.7394
910                  59.7394                  59.7394
911                  59.7394                  59.7394
912                  59.7394                  59.7394
913                  59.7394                  59.7394
914                  59.7394                  59.7394
915                  59.7394                  59.7394
916                  59.7394                  59.7394
917                  59.7394                  59.7394
918                  59.7394                  59.7394
919                  59.7394                  59.7394
920                  59.7394                  59.7394
921                  59.7394                  59.7394
922                  59.7394                  59.7394
923                  59.7394                  59.7394
924                  59.7394                  59.7394
925                  59.7394                  59.7394
926                  59.7394                  59.7394
927                  59.7394                  59.7394
928                  59.7394                  59.7394
929                  59.7394                  59.7394
930                  59.7394                  59.7394
931                  59.7394                  59.7394
932                  59.7394                  59.7394
933                  59.7394                  59.7394
934                  59.7394                  59.7394
935                  59.7394                  59.7394
936                  59.7394                  59.7394
937                  59.7394                  59.7394
938                  59.7394                  59.7394
939                  59.7394                  59.7394
940                  59.7394                  59.7394
941                  59.7394                  59.7394
942                  59.7394                  59.7394
943                  59.7394                  59.7394
944                  59.7394                  59.7394
945                  59.7394                  59.7394
946                  59.7394                  59.7394
947                  59.7394                  59.7394
948                  59.7394                  59.7394
949                  59.7394                  59.7394
950                  59.7394                  59.7394
951                  59.7394                  59.7394
952                  59.7394                  59.7394
953                  59.7394                  59.7394
954                  59.7394                  59.7394
955                  59.7394                  59.7394
956                  59.7394                  59.7394
957                  59.7394                  59.7394
958                  59.7394                  59.7394
959                  59.7394                  59.7394
960                  59.7394                  59.7394
961                  59.7394                  59.7394
962                  59.7394                  59.7394
963                  59.7394                  59.7394
964                  59.7394                  59.7394
965                  59.7394                  59.7394
966                  59.7394                  59.7394
967                  59.7394                  59.7394
968                  59.7394                  59.7394
969                  59.7394                  59.7394
970                  59.7394                  59.7394
971                  59.7394                  59.7394
972                  59.7394                  59.7394
973                  59.7394                  59.7394
974                  59.7394                  59.7394
975                  59.7394                  59.7394
976                  59.7394                  59.7394
977                  59.7394                  59.7394
978                  59.7394                  59.7394
979                  59.7394                  59.7394
980                  59.7394                  59.7394
981                  59.7394                  59.7394
982                  59.7394                  59.7394
983                  59.7394                  59.7394
984                  59.7394                  59.7394
985                  59.7394                  59.7394
986                  59.7394                  59.7394
987                  59.7394                  59.7394
988                  59.7394                  59.7394
989                  59.7394                  59.7394
990                  59.7394                  59.7394
991                  59.7394                  59.7394
992                  59.7394                  59.7394
993                  59.7394                  59.7394
994                  59.7394                  59.7394
995                  59.7394                  59.7394
996                  59.7394                  59.7394
997                  59.7394                  59.7394
998                  59.7394                  59.7394
999                  59.7394                  59.7394
1000                  59.7394                  59.7394
