# generation:     mean_loss:           best_loss:
420                  97.5605                  97.5605
421                  97.5605                  97.5605
422                  97.5568                  95.7058
423                  96.6617                  95.7058
424                  95.7058                  95.7058
425                  95.7058                  95.7058
426                  95.7058                  95.7058
427                  95.7058                  95.7058
428                  95.7022                  93.9403
429                  95.3466                  93.9403
430                  94.1738                  93.9403
431                  93.9403                  93.9403
432                  93.9403                  93.9403
433                  93.9403                  93.9403
434                  93.9403                  93.9403
435                  93.9403                  93.9403
436                  93.9403                  93.9403
437                  93.9403                  93.9403
438                  93.9403                  93.9403
439                  93.9403                  93.9403
440                  93.9366                  92.0998
441                  93.0971                  92.0998
442                  92.0998                  92.0998
443                  92.0998                  92.0998
444                  92.0998                  92.0998
445                  92.0998                  92.0998
446                  92.0998                  92.0998
447                  92.0998                  92.0998
448                  92.0998                  92.0998
449                  92.0998                  92.0998
450                  92.0998                  92.0998
451                  92.0981                  91.2133
452                  91.6956                  91.2133
453                  91.2133                  91.2133
454                  91.2133                  91.2133
455                  91.2133                  91.2133
456                  91.2133                  91.2133
457                  91.2133                  91.2133
458                  91.2133                  91.2133
459                  91.2133                  91.2133
460                  91.2133                  91.2133
461                  91.2133                  91.2133
462                  91.2133                  91.2133
463                  91.2133                  91.2133
464                  91.2133                  91.2133
465                  91.2133                  91.2133
466                  91.2133                  91.2133
467                  91.2133                  91.2133
468                  91.2133                  91.2133
469                  91.2133                  91.2133
470                  91.2133                  91.2133
471                  91.2132                  91.1578
472                  91.1936                  91.1578
473                  91.1578                  91.1578
474                  91.1578                  91.1578
475                  91.1578                  91.1578
476                  91.1578                  91.1578
477                  91.1578                  91.1578
478                  91.1578                  91.1578
479                  91.1578                  91.1578
480                  91.1578                  91.1578
481                  91.1578                  91.1578
482                  91.1578                  91.1578
483                  91.1578                  91.1578
484                  91.1578                  91.1578
485                  91.1578                  91.1578
486                  91.1578                  91.1578
487                  91.1578                  91.1578
488                  91.1578                  91.1578
489                  91.1578                  91.1578
490                  91.1578                  91.1578
491                  91.1578                  91.1578
492                  91.1578                  91.1578
493                  91.1578                  91.1578
494                  91.1578                  91.1578
495                  91.1578                  91.1578
496                  91.1578                  91.1578
497                  91.1578                  91.1578
498                  91.1563                  90.3857
499                  90.8892                  90.3857
500                  90.3857                  90.3857
501                  90.3857                  90.3857
502                  90.3857                  90.3857
503                  90.3857                  90.3857
504                  90.3857                  90.3857
505                  90.3857                  90.3857
506                  90.3857                  90.3857
507                  90.3857                  90.3857
508                  90.3857                  90.3857
509                  90.3857                  90.3857
510                  90.3857                  90.3857
511                  90.3857                  90.3857
512                  90.3857                  90.3857
513                  90.3857                  90.3857
514                  90.3857                  90.3857
515                  90.3857                  90.3857
516                  90.3857                  90.3857
517                  90.3857                  90.3857
518                  90.3857                  90.3857
519                  90.3857                  90.3857
520                  90.3857                  90.3857
521                  90.3857                  90.3857
522                  90.3857                  90.3857
523                  90.3857                  90.3857
524                  90.3857                  90.3857
525                  90.3857                  90.3857
526                  90.3857                  90.3857
527                  90.3857                  90.3857
528                  90.3857                  90.3857
529                  90.3857                  90.3857
530                  90.3857                  90.3857
531                  90.3857                  90.3857
532                  90.3857                  90.3857
533                  90.3857                  90.3857
534                  90.3857                  90.3857
535                  90.3857                  90.3857
536                  90.3857                  90.3857
537                  90.3857                  90.3857
538                  90.3857                  90.3857
539                  90.3857                  90.3857
540                  90.3857                  90.3857
541                  90.3857                  90.3857
542                  90.3857                  90.3857
543                  90.3857                  90.3857
544                  90.3857                  90.3857
545                  90.3857                  90.3857
546                  90.3857                  90.3857
547                  90.3857                  90.3857
548                  90.3857                  90.3857
549                  90.3857                  90.3857
550                  90.3857                  90.3857
551                  90.3857                  90.3857
552                  90.3857                  90.3857
553                  90.3857                  90.3857
554                  90.3857                  90.3857
555                  90.3857                  90.3857
556                  90.3857                  90.3857
557                  90.3857                  90.3857
558                  90.3857                  90.3857
559                  90.3857                  90.3857
560                  90.3857                  90.3857
561                  90.3857                  90.3857
562                  90.3857                  90.3857
563                  90.3857                  90.3857
564                  90.3857                  90.3857
565                  90.3857                  90.3857
566                  90.3857                  90.3857
567                  90.3857                  90.3857
568                  90.3857                  90.3857
569                  90.3857                  90.3857
570                  90.3857                  90.3857
571                  90.3857                  90.3857
572                  90.3857                  90.3857
573                  90.3857                  90.3857
574                  90.3857                  90.3857
575                  90.3857                  90.3857
576                  90.3843                  89.6881
577                  90.0855                  89.6881
578                  89.6881                  89.6881
579                  89.6881                  89.6881
580                  89.6881                  89.6881
581                  89.6881                  89.6881
582                  89.6881                  89.6881
583                  89.6881                  89.6881
584                  89.6881                  89.6881
585                  89.6881                  89.6881
586                  89.6881                  89.6881
587                  89.6881                  89.6881
588                  89.6881                  89.6881
589                  89.6873                  89.3026
590                  89.5053                  89.3026
591                  89.3026                  89.3026
592                  89.3026                  89.3026
593                  89.3026                  89.3026
594                  89.3026                  89.3026
595                  89.3026                  89.3026
596                  89.3026                  89.3026
597                  89.3026                  89.3026
598                  89.3026                  89.3026
599                  89.3026                  89.3026
600                  89.3026                  89.3026
601                  89.3026                  89.3026
602                  89.3026                  89.3026
603                  89.3026                  89.3026
604                  89.3026                  89.3026
605                  89.3026                  89.3026
606                  89.3026                  89.3026
607                  89.3026                  89.3026
608                  89.3026                  89.3026
609                  89.3026                  89.3026
610                  89.3026                  89.3026
611                  89.3026                  89.3026
612                  89.3026                  89.3026
613                  89.3026                  89.3026
614                  89.3026                  89.3026
615                  89.3026                  89.3026
616                  89.3026                  89.3026
617                  89.3026                  89.3026
618                  89.3026                  89.3026
619                  89.3026                  89.3026
620                  89.3026                  89.3026
621                  89.3026                  89.3026
622                  89.3026                  89.3026
623                  89.3026                  89.3026
624                  89.3026                  89.3026
625                  89.3026                  89.3026
626                  89.3026                  89.3026
627                  89.3026                  89.3026
628                  89.3026                  89.3026
629                  89.3026                  89.3026
630                  89.3026                  89.3026
631                  89.3026                  89.3026
632                  89.3026                  89.3026
633                  89.3026                  89.3026
634                  89.3026                  89.3026
635                  89.3026                  89.3026
636                  89.3026                  89.3026
637                  89.3026                  89.3026
638                  89.3026                  89.3026
639                  89.3026                  89.3026
640                  89.3026                  89.3026
641                  89.3026                  89.3026
642                  89.3026                  89.3026
643                  89.3026                  89.3026
644                  89.3026                  89.3026
645                  89.3026                  89.3026
646                  89.3026                  89.3026
647                  89.3026                  89.3026
648                  89.3026                  89.3026
649                  89.3026                  89.3026
650                  89.3026                  89.3026
651                  89.3026                  89.3026
652                  89.3026                  89.3026
653                  89.3026                  89.3026
654                  89.3026                  89.3026
655                  89.3026                  89.3026
656                  89.3026                  89.3026
657                  89.3026                  89.3026
658                  89.3026                  89.3026
659                  89.3026                  89.3026
660                  89.3026                  89.3026
661                  89.3026                  89.3026
662                  89.3026                  89.3026
663                  89.3026                  89.3026
664                  89.3026                  89.3026
665                  89.3026                  89.3026
666                  89.3026                  89.3026
667                  89.3026                  89.3026
668                  89.3026                  89.3026
669                  89.3026                  89.3026
670                  89.3026                  89.3026
671                  89.3026                  89.3026
672                  89.3026                  89.3026
673                  89.3026                  89.3026
674                  89.3026                  89.3026
675                  89.3026                  89.3026
676                  89.3026                  89.3026
677                  89.3026                  89.3026
678                  89.3026                  89.3026
679                  89.3026                  89.3026
680                  89.3026                  89.3026
681                  89.3026                  89.3026
682                  89.3026                  89.3026
683                  89.3026                  89.3026
684                  89.3026                  89.3026
685                  89.3026                  89.3026
686                  89.3026                  89.3026
687                  89.3026                  89.3026
688                  89.3026                  89.3026
689                  89.3026                  89.3026
690                  89.3026                  89.3026
691                  89.3026                  89.3026
692                  89.3026                  89.3026
693                  89.3026                  89.3026
694                  89.3026                  89.3026
695                  89.3026                  89.3026
696                  89.3026                  89.3026
697                  89.3026                  89.3026
698                  89.3026                  89.3026
699                  89.3026                  89.3026
700                  89.3026                  89.3026
701                  89.3026                  89.3026
702                  89.3026                  89.3026
703                  89.3026                  89.3026
704                  89.3026                  89.3026
705                  89.3026                  89.3026
706                  89.3026                  89.3026
707                  89.3026                  89.3026
708                  89.3026                  89.3026
709                  89.3026                  89.3026
710                  89.3026                  89.3026
711                  89.3026                  89.3026
712                  89.3026                  89.3026
713                  89.3026                  89.3026
714                  89.3026                  89.3026
715                  89.3026                  89.3026
716                  89.3026                  89.3026
717                  89.3026                  89.3026
718                  89.3026                  89.3026
719                  89.3026                  89.3026
720                  89.3026                  89.3026
721                  89.3026                  89.3026
722                  89.3026                  89.3026
723                  89.3026                  89.3026
724                  89.3026                  89.3026
725                  89.3026                  89.3026
726                  89.3026                  89.3026
727                  89.3026                  89.3026
728                  89.3026                  89.3026
729                  89.3026                  89.3026
730                  89.3026                  89.3026
731                  89.3026                  89.3026
732                  89.3026                  89.3026
733                  89.3026                  89.3026
734                  89.3026                  89.3026
735                  89.3026                  89.3026
736                  89.3026                  89.3026
737                  89.3026                  89.3026
738                  89.3026                  89.3026
739                  89.3026                  89.3026
740                  89.3026                  89.3026
741                  89.3026                  89.3026
742                  89.3026                  89.3026
743                  89.3026                  89.3026
744                  89.3026                  89.3026
745                  89.3026                  89.3026
746                  89.3026                  89.3026
747                  89.3026                  89.3026
748                  89.3026                  89.3026
749                  89.3026                  89.3026
750                  89.3026                  89.3026
751                  89.3026                  89.3026
752                  89.3026                  89.3026
753                  89.3026                  89.3026
754                  89.3026                  89.3026
755                  89.3026                  89.3026
756                  89.3026                  89.3026
757                  89.3026                  89.3026
758                  89.3026                  89.3026
759                  89.3026                  89.3026
760                  89.3026                  89.3026
761                  89.3026                  89.3026
762                  89.3026                  89.3026
763                  89.3026                  89.3026
764                  89.3026                  89.3026
765                  89.3026                  89.3026
766                  89.3026                  89.3026
767                  89.3026                  89.3026
768                  89.3026                  89.3026
769                  89.3026                  89.3026
770                  89.3026                  89.3026
771                  89.3026                  89.3026
772                  89.3026                  89.3026
773                  89.3026                  89.3026
774                  89.3026                  89.3026
775                  89.3026                  89.3026
776                  89.3026                  89.3026
777                  89.3026                  89.3026
778                  89.3026                  89.3026
779                  89.3026                  89.3026
780                  89.3026                  89.3026
781                  89.3026                  89.3026
782                  89.3026                  89.3026
783                  89.3026                  89.3026
784                  89.3026                  89.3026
785                  89.3026                  89.3026
786                  89.3026                  89.3026
787                  89.3026                  89.3026
788                  89.3026                  89.3026
789                  89.3026                  89.3026
790                  89.3026                  89.3026
791                  89.3026                  89.3026
792                  89.3026                  89.3026
793                  89.3026                  89.3026
794                  89.3026                  89.3026
795                  89.3026                  89.3026
796                  89.3026                  89.3026
797                  89.3026                  89.3026
798                  89.3026                  89.3026
799                  89.3026                  89.3026
800                  89.3026                  89.3026
801                  89.3026                  89.3026
802                  89.3026                  89.3026
803                  89.3026                  89.3026
804                  89.3026                  89.3026
805                  89.3026                  89.3026
806                  89.3026                  89.3026
807                  89.3026                  89.3026
808                  89.3026                  89.3026
809                  89.3026                  89.3026
810                  89.3026                  89.3026
811                  89.3026                  89.3026
812                  89.3026                  89.3026
813                  89.3026                  89.3026
814                  89.3026                  89.3026
815                  89.3026                  89.3026
816                  89.3026                  89.3026
817                  89.3026                  89.3026
818                  89.3026                  89.3026
819                  89.3026                  89.3026
820                  89.3026                  89.3026
821                  89.3026                  89.3026
822                  89.3026                  89.3026
823                  89.3026                  89.3026
824                  89.3026                  89.3026
825                  89.3026                  89.3026
826                  89.3026                  89.3026
827                  89.3026                  89.3026
828                  89.3026                  89.3026
829                  89.3026                  89.3026
830                  89.3026                  89.3026
831                  89.3026                  89.3026
832                  89.3026                  89.3026
833                  89.3026                  89.3026
834                  89.3026                  89.3026
835                  89.3026                  89.3026
836                  89.3026                  89.3026
837                  89.3026                  89.3026
838                  89.3026                  89.3026
839                  89.3026                  89.3026
840                  89.3026                  89.3026
841                  89.3026                  89.3026
842                  89.3026                  89.3026
843                  89.3026                  89.3026
844                  89.3026                  89.3026
845                  89.3026                  89.3026
846                  89.3026                  89.3026
847                  89.3026                  89.3026
848                  89.3026                  89.3026
849                  89.3026                  89.3026
850                  89.3026                  89.3026
851                  89.3026                  89.3026
852                  89.3026                  89.3026
853                  89.3026                  89.3026
854                  89.3026                  89.3026
855                  89.3026                  89.3026
856                  89.3026                  89.3026
857                  89.3026                  89.3026
858                  89.3026                  89.3026
859                  89.3026                  89.3026
860                  89.3026                  89.3026
861                  89.3026                  89.3026
862                  89.3026                  89.3026
863                  89.3026                  89.3026
864                  89.3026                  89.3026
865                  89.3026                  89.3026
866                  89.3026                  89.3026
867                  89.3026                  89.3026
868                  89.3026                  89.3026
869                  89.3026                  89.3026
870                  89.3026                  89.3026
871                  89.3026                  89.3026
872                  89.3026                  89.3026
873                  89.3026                  89.3026
874                  89.3026                  89.3026
875                  89.3026                  89.3026
876                  89.3026                  89.3026
877                  89.3026                  89.3026
878                  89.3026                  89.3026
879                  89.3026                  89.3026
880                  89.3026                  89.3026
881                  89.3026                  89.3026
882                  89.3026                  89.3026
883                  89.3026                  89.3026
884                  89.3026                  89.3026
885                  89.3026                  89.3026
886                  89.3026                  89.3026
887                  89.3026                  89.3026
888                  89.3026                  89.3026
889                  89.3026                  89.3026
890                  89.3026                  89.3026
891                  89.3026                  89.3026
892                  89.3026                  89.3026
893                  89.3026                  89.3026
894                  89.3026                  89.3026
895                  89.3026                  89.3026
896                  89.3026                  89.3026
897                  89.3026                  89.3026
898                  89.3026                  89.3026
899                  89.3026                  89.3026
900                  89.3026                  89.3026
901                  89.3026                  89.3026
902                  89.3026                  89.3026
903                  89.3026                  89.3026
904                  89.3026                  89.3026
905                  89.3026                  89.3026
906                  89.3026                  89.3026
907                  89.3026                  89.3026
908                  89.3026                  89.3026
909                  89.3026                  89.3026
910                  89.3026                  89.3026
911                  89.3026                  89.3026
912                  89.3026                  89.3026
913                  89.3026                  89.3026
914                  89.3026                  89.3026
915                  89.3026                  89.3026
916                  89.3026                  89.3026
917                  89.3026                  89.3026
918                  89.3026                  89.3026
919                  89.3026                  89.3026
920                  89.3026                  89.3026
921                  89.3026                  89.3026
922                  89.3026                  89.3026
923                  89.3026                  89.3026
924                  89.3026                  89.3026
925                  89.3026                  89.3026
926                  89.3026                  89.3026
927                  89.3026                  89.3026
928                  89.3026                  89.3026
929                  89.3026                  89.3026
930                  89.3026                  89.3026
931                  89.3026                  89.3026
932                  89.3026                  89.3026
933                  89.3026                  89.3026
934                  89.3026                  89.3026
935                  89.3026                  89.3026
936                  89.3026                  89.3026
937                  89.3026                  89.3026
938                  89.3026                  89.3026
939                  89.3026                  89.3026
940                  89.3026                  89.3026
941                  89.3026                  89.3026
942                  89.3026                  89.3026
943                  89.3026                  89.3026
944                  89.3026                  89.3026
945                  89.3026                  89.3026
946                  89.3026                  89.3026
947                  89.3026                  89.3026
948                  89.3026                  89.3026
949                  89.3026                  89.3026
950                  89.3026                  89.3026
951                  89.3026                  89.3026
952                  89.3026                  89.3026
953                  89.3026                  89.3026
954                  89.3026                  89.3026
955                  89.3026                  89.3026
956                  89.3026                  89.3026
957                  89.3026                  89.3026
958                  89.3026                  89.3026
959                  89.3026                  89.3026
960                  89.3026                  89.3026
961                  89.3026                  89.3026
962                  89.3026                  89.3026
963                  89.3026                  89.3026
964                  89.3026                  89.3026
965                  89.3026                  89.3026
966                  89.3026                  89.3026
967                  89.3026                  89.3026
968                  89.3026                  89.3026
969                  89.3026                  89.3026
970                  89.3026                  89.3026
971                  89.3026                  89.3026
972                  89.3026                  89.3026
973                  89.3026                  89.3026
974                  89.3026                  89.3026
975                  89.3026                  89.3026
976                  89.3026                  89.3026
977                  89.3026                  89.3026
978                  89.3026                  89.3026
979                  89.3026                  89.3026
980                  89.3026                  89.3026
981                  89.3026                  89.3026
982                  89.3026                  89.3026
983                  89.3026                  89.3026
984                  89.3026                  89.3026
985                  89.3026                  89.3026
986                  89.3026                  89.3026
987                  89.3026                  89.3026
988                  89.3026                  89.3026
989                  89.3026                  89.3026
990                  89.3026                  89.3026
991                  89.3026                  89.3026
992                  89.3026                  89.3026
993                  89.3026                  89.3026
994                  89.3026                  89.3026
995                  89.3026                  89.3026
996                  89.3026                  89.3026
997                  89.3026                  89.3026
998                  89.3026                  89.3026
999                  89.3026                  89.3026
1000                  89.3026                  89.3026
