#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         730    0.814602    0.806922  0.00796516
         731    0.813731    0.806931  0.00795427
         732    0.812865    0.806939  0.00794341
         733    0.812003    0.806946  0.00793257
         734    0.811144    0.806952  0.00792177
         735    0.810285    0.806956  0.00791099
         736    0.809426     0.80696  0.00790024
         737    0.808565    0.806962  0.00788953
         738      0.8077    0.806963  0.00787883
         739     0.80683    0.806963  0.00786817
         740    0.805955    0.806961  0.00785754
         741    0.805072    0.806959  0.00784694
         742     0.80418    0.806955  0.00783636
         743    0.803277     0.80695  0.00782582
         744    0.802362    0.806944   0.0078153
         745    0.801434    0.806936  0.00780481
         746    0.800491    0.806928  0.00779436
         747    0.799533    0.806918  0.00778393
         748    0.798559    0.806907  0.00777353
         749    0.797568    0.806894  0.00776316
         750    0.796559     0.80688  0.00775282
         751    0.795531    0.806865  0.00774251
         752    0.794483    0.806849  0.00773224
         753    0.793416    0.806831  0.00772199
         754    0.792329    0.806812  0.00771177
         755    0.791222    0.806791  0.00770158
         756    0.790093    0.806769  0.00769143
         757    0.788943    0.806745   0.0076813
         758    0.787771     0.80672  0.00767121
         759    0.786578    0.806694  0.00766115
         760    0.785364    0.806666  0.00765112
         761    0.784128    0.806636  0.00764112
         762    0.782871    0.806605  0.00763116
         763    0.781592    0.806572  0.00762123
         764    0.780293    0.806538  0.00761133
         765    0.778974    0.806502  0.00760147
         766    0.777634    0.806464  0.00759164
         767    0.776275    0.806425  0.00758184
         768    0.774896    0.806384  0.00757208
         769    0.773498    0.806341  0.00756235
         770    0.772084    0.806296  0.00755266
         771    0.770653     0.80625  0.00754301
         772    0.769206    0.806202  0.00753339
         773    0.767744    0.806152  0.00752381
         774    0.766269    0.806101  0.00751427
         775    0.764782    0.806048  0.00750476
         776    0.763285    0.805993  0.00749529
         777    0.761778    0.805936  0.00748586
         778    0.760263    0.805877  0.00747647
         779    0.758744    0.805816  0.00746712
         780    0.757219    0.805754   0.0074578
         781    0.755691     0.80569  0.00744853
         782    0.754162    0.805624   0.0074393
         783    0.752632    0.805556   0.0074301
         784    0.751104    0.805487  0.00742095
         785    0.749581    0.805416  0.00741184
         786    0.748062    0.805343  0.00740277
         787     0.74655    0.805268  0.00739374
         788    0.745047    0.805192  0.00738475
         789    0.743553    0.805114   0.0073758
         790    0.742072    0.805034   0.0073669
         791    0.740606    0.804952  0.00735804
         792    0.739156    0.804869  0.00734921
         793    0.737725    0.804785  0.00734043
         794    0.736314    0.804698   0.0073317
         795    0.734925    0.804611    0.007323
         796    0.733558    0.804521  0.00731434
         797    0.732218    0.804431  0.00730573
         798    0.730905    0.804338  0.00729715
         799    0.729622    0.804245  0.00728862
         800    0.728371     0.80415  0.00728013
         801    0.727153    0.804054  0.00727167
         802     0.72597    0.803957  0.00726326
         803    0.724824    0.803858  0.00725488
         804    0.723717    0.803758  0.00724654
         805    0.722649    0.803658  0.00723824
         806    0.721623    0.803556  0.00722998
         807    0.720641    0.803453  0.00722175
         808    0.719704    0.803349  0.00721355
         809    0.718814    0.803245  0.00720539
         810    0.717972     0.80314  0.00719727
         811    0.717181    0.803034  0.00718917
         812    0.716441    0.802927  0.00718111
         813    0.715755     0.80282  0.00717308
         814    0.715123    0.802712  0.00716507
         815    0.714548    0.802604   0.0071571
         816     0.71403    0.802495  0.00714915
         817     0.71357    0.802387  0.00714123
         818    0.713169    0.802277  0.00713333
         819    0.712828    0.802168  0.00712546
         820    0.712549    0.802059  0.00711761
         821    0.712332     0.80195  0.00710978
         822    0.712177     0.80184  0.00710197
         823    0.712087    0.801731  0.00709417
         824    0.712062    0.801623   0.0070864
         825      0.7121    0.801514  0.00707864
         826    0.712202    0.801406   0.0070709
         827    0.712369    0.801298  0.00706317
         828    0.712601    0.801191  0.00705545
         829    0.712898    0.801085  0.00704774
         830    0.713259    0.800979  0.00704004
         831    0.713686    0.800874  0.00703236
         832    0.714178     0.80077  0.00702467
         833    0.714734    0.800666    0.007017
         834    0.715355    0.800564  0.00700933
         835     0.71604    0.800463  0.00700167
         836    0.716787    0.800363  0.00699401
         837    0.717595    0.800264  0.00698635
         838    0.718465    0.800166   0.0069787
         839    0.719395     0.80007  0.00697104
         840    0.720385    0.799975  0.00696339
         841    0.721432    0.799882  0.00695574
         842    0.722533     0.79979  0.00694808
         843    0.723689      0.7997  0.00694043
         844    0.724897    0.799611  0.00693277
         845    0.726154    0.799524  0.00692511
         846    0.727458    0.799439  0.00691745
         847    0.728808    0.799355  0.00690978
         848    0.730201    0.799274  0.00690212
         849    0.731636    0.799194  0.00689445
         850    0.733109    0.799116  0.00688677
         851    0.734619    0.799041   0.0068791
         852    0.736162    0.798967  0.00687142
         853    0.737734    0.798895  0.00686374
         854    0.739333    0.798825  0.00685606
         855    0.740958    0.798758  0.00684837
         856    0.742606    0.798692  0.00684069
         857    0.744273    0.798629    0.006833
         858    0.745958    0.798567  0.00682531
         859    0.747656    0.798508  0.00681762
         860    0.749363    0.798451  0.00680993
         861    0.751077    0.798396  0.00680225
         862    0.752795    0.798343  0.00679456
         863    0.754514    0.798292  0.00678688
         864    0.756231    0.798243   0.0067792
         865    0.757945    0.798197  0.00677152
         866    0.759652    0.798152  0.00676385
         867    0.761349     0.79811  0.00675618
         868    0.763034    0.798069  0.00674852
         869    0.764704    0.798031  0.00674086
         870    0.766357    0.797995  0.00673321
         871    0.767991     0.79796  0.00672557
         872    0.769603    0.797928  0.00671793
         873    0.771193    0.797897  0.00671031
         874    0.772757    0.797868  0.00670269
         875    0.774295    0.797841  0.00669509
         876    0.775805    0.797816  0.00668749
         877    0.777284    0.797793  0.00667991
         878    0.778732    0.797771  0.00667233
         879    0.780148    0.797751  0.00666477
         880    0.781528    0.797733  0.00665722
         881    0.782874    0.797716  0.00664969
         882    0.784183      0.7977  0.00664217
         883    0.785455    0.797686  0.00663466
         884    0.786688    0.797674  0.00662717
         885    0.787882    0.797663  0.00661969
         886    0.789036    0.797653  0.00661222
         887    0.790151    0.797645  0.00660477
         888    0.791226    0.797638  0.00659734
         889    0.792259    0.797631  0.00658992
         890    0.793251    0.797627  0.00658252
         891    0.794199    0.797623  0.00657513
         892    0.795106     0.79762  0.00656776
         893    0.795972    0.797618  0.00656041
         894    0.796796    0.797617  0.00655307
         895    0.797577    0.797617  0.00654575
         896    0.798316    0.797618  0.00653844
         897    0.799012    0.797619  0.00653115
         898    0.799668    0.797622  0.00652388
         899    0.800282    0.797625  0.00651662
         900    0.800854    0.797628  0.00650938
         901    0.801386    0.797632  0.00650216
         902    0.801878    0.797637  0.00649495
         903    0.802329    0.797642  0.00648776
         904    0.802741    0.797648  0.00648059
         905    0.803114    0.797654  0.00647343
         906    0.803446     0.79766  0.00646629
         907     0.80374    0.797667  0.00645916
         908    0.803996    0.797674  0.00645205
         909    0.804214    0.797681  0.00644496
         910    0.804395    0.797689  0.00643788
         911    0.804541    0.797696  0.00643082
         912    0.804651    0.797704  0.00642377
         913    0.804726    0.797711  0.00641674
         914    0.804768    0.797719  0.00640972
         915    0.804776    0.797727  0.00640272
         916    0.804753    0.797735  0.00639574
         917    0.804699    0.797742  0.00638877
         918    0.804614     0.79775  0.00638181
         919      0.8045    0.797757  0.00637487
         920    0.804359    0.797764  0.00636795
         921     0.80419    0.797771  0.00636104
         922    0.803994    0.797778  0.00635414
         923    0.803773    0.797784  0.00634726
         924    0.803527    0.797791   0.0063404
         925    0.803259    0.797797  0.00633354
         926    0.802969    0.797802  0.00632671
         927    0.802658    0.797807  0.00631988
         928    0.802327    0.797812  0.00631308
         929    0.801978    0.797817  0.00630628
         930    0.801612    0.797821   0.0062995
         931     0.80123    0.797824  0.00629274
         932    0.800833    0.797828  0.00628599
         933    0.800423     0.79783  0.00627925
         934    0.799999    0.797833  0.00627253
         935    0.799564    0.797835  0.00626582
         936    0.799119    0.797836  0.00625912
         937    0.798664    0.797837  0.00625244
         938    0.798202    0.797837  0.00624578
         939    0.797734    0.797837  0.00623913
         940     0.79726    0.797837  0.00623249
         941    0.796781    0.797835  0.00622587
         942    0.796299    0.797834  0.00621926
         943    0.795815    0.797832  0.00621266
         944     0.79533    0.797829  0.00620608
         945    0.794844    0.797826  0.00619951
         946    0.794358    0.797822  0.00619296
         947    0.793874    0.797818  0.00618642
         948    0.793392    0.797813   0.0061799
         949    0.792913    0.797808  0.00617339
         950    0.792438    0.797803  0.00616689
         951    0.791967    0.797796  0.00616041
         952    0.791503     0.79779  0.00615395
         953    0.791044    0.797783  0.00614749
         954    0.790591    0.797775  0.00614105
         955    0.790146    0.797767  0.00613463
         956    0.789708    0.797759  0.00612822
         957    0.789276     0.79775  0.00612182
         958    0.788851    0.797741  0.00611544
         959    0.788433    0.797731  0.00610907
         960    0.788022    0.797721  0.00610271
         961    0.787618     0.79771  0.00609637
         962    0.787222    0.797699  0.00609004
         963    0.786834    0.797688  0.00608373
         964    0.786453    0.797676  0.00607743
         965    0.786081    0.797664  0.00607114
         966    0.785716    0.797652  0.00606487
         967    0.785358    0.797639  0.00605861
         968    0.785007    0.797626  0.00605237
         969    0.784662    0.797613  0.00604614
         970    0.784325    0.797599  0.00603992
         971    0.783994    0.797585  0.00603372
         972    0.783669    0.797571  0.00602752
         973    0.783351    0.797556  0.00602135
         974    0.783039    0.797541  0.00601518
         975    0.782731    0.797526  0.00600903
         976    0.782429    0.797511   0.0060029
         977    0.782132    0.797495  0.00599677
         978    0.781839    0.797479  0.00599066
         979     0.78155    0.797463  0.00598457
         980    0.781265    0.797446  0.00597848
         981    0.780984    0.797429  0.00597241
         982    0.780706    0.797412  0.00596635
         983    0.780433    0.797395  0.00596031
         984    0.780162    0.797378  0.00595428
         985    0.779895     0.79736  0.00594826
         986    0.779631    0.797342  0.00594225
         987     0.77937    0.797324  0.00593626
         988    0.779114    0.797305  0.00593028
         989    0.778861    0.797287  0.00592431
         990    0.778611    0.797268  0.00591836
         991    0.778367    0.797249  0.00591242
         992    0.778125    0.797229  0.00590649
         993    0.777888     0.79721  0.00590057
         994    0.777655     0.79719  0.00589467
         995    0.777426     0.79717  0.00588878
         996    0.777203     0.79715   0.0058829
         997    0.776985     0.79713  0.00587704
         998    0.776773     0.79711  0.00587118
         999    0.776568    0.797089  0.00586534
        1000     0.77637    0.797068  0.00585951
        1001     0.77618    0.797047   0.0058537
        1002    0.775997    0.797026  0.00584789
        1003    0.775824    0.797005   0.0058421
        1004    0.775659    0.796984  0.00583632
        1005    0.775504    0.796963  0.00583055
        1006    0.775359    0.796941   0.0058248
        1007    0.775225     0.79692  0.00581905
        1008    0.775103    0.796898  0.00581332
        1009    0.774994    0.796876   0.0058076
        1010    0.774898    0.796855  0.00580189
        1011    0.774817    0.796833  0.00579619
        1012    0.774752    0.796811   0.0057905
        1013    0.774703    0.796789  0.00578483
        1014     0.77467    0.796767  0.00577916
        1015    0.774655    0.796745  0.00577351
        1016    0.774658    0.796724  0.00576787
        1017    0.774681    0.796702  0.00576224
        1018    0.774725     0.79668  0.00575662
        1019    0.774789    0.796659  0.00575101
        1020    0.774878    0.796638  0.00574541
        1021    0.774991    0.796616  0.00573982
        1022    0.775128    0.796595  0.00573425
        1023     0.77529    0.796575  0.00572868
        1024    0.775477    0.796554  0.00572312
        1025     0.77569    0.796534  0.00571757
        1026    0.775929    0.796514  0.00571204
        1027    0.776197    0.796494  0.00570651
        1028    0.776494    0.796474  0.00570099
        1029    0.776821    0.796455  0.00569548
        1030    0.777177    0.796437  0.00568998
        1031    0.777562    0.796418  0.00568449
        1032    0.777976      0.7964  0.00567901
        1033    0.778418    0.796383  0.00567354
        1034     0.77889    0.796366  0.00566808
        1035    0.779392     0.79635  0.00566263
        1036    0.779921    0.796334  0.00565719
        1037    0.780478    0.796318  0.00565175
        1038    0.781062    0.796304  0.00564632
        1039    0.781673     0.79629  0.00564091
        1040     0.78231    0.796276   0.0056355
        1041    0.782973    0.796263   0.0056301
        1042    0.783661    0.796251  0.00562471
        1043    0.784371     0.79624  0.00561933
        1044    0.785103    0.796229  0.00561396
        1045    0.785854    0.796219  0.00560859
        1046    0.786624     0.79621  0.00560324
        1047    0.787412    0.796202  0.00559789
        1048    0.788215    0.796194  0.00559256
        1049    0.789032    0.796187  0.00558723
        1050     0.78986    0.796181  0.00558191
        1051    0.790698    0.796176   0.0055766
        1052    0.791543    0.796172   0.0055713
        1053    0.792395    0.796168  0.00556601
        1054     0.79325    0.796165  0.00556073
        1055    0.794106    0.796163  0.00555546
        1056    0.794962    0.796162   0.0055502
        1057    0.795815    0.796162  0.00554495
        1058    0.796662    0.796162  0.00553971
        1059      0.7975    0.796164  0.00553448
        1060    0.798329    0.796166  0.00552926
        1061    0.799145    0.796169  0.00552405
        1062    0.799947    0.796172  0.00551885
        1063    0.800731    0.796176  0.00551366
        1064    0.801496    0.796181  0.00550848
        1065     0.80224    0.796187  0.00550331
        1066    0.802961    0.796193  0.00549815
        1067    0.803658      0.7962    0.005493
        1068    0.804327    0.796208  0.00548786
        1069    0.804967    0.796216  0.00548274
        1070    0.805575    0.796225  0.00547762
        1071    0.806149    0.796234  0.00547251
        1072    0.806689    0.796244  0.00546742
        1073    0.807193    0.796254  0.00546233
        1074    0.807659    0.796265  0.00545726
        1075    0.808085    0.796276  0.00545219
        1076    0.808471    0.796287  0.00544713
        1077    0.808816    0.796299  0.00544209
        1078    0.809118    0.796311  0.00543705
        1079    0.809375    0.796323  0.00543203
        1080    0.809587    0.796335  0.00542701
        1081    0.809753    0.796347  0.00542201
        1082    0.809871     0.79636  0.00541701
        1083    0.809941    0.796372  0.00541202
        1084    0.809963    0.796385  0.00540704
        1085    0.809936    0.796398  0.00540208
        1086    0.809862     0.79641  0.00539712
        1087    0.809737    0.796422  0.00539216
        1088    0.809562    0.796434  0.00538722
        1089    0.809337    0.796446  0.00538229
        1090    0.809061    0.796458  0.00537736
        1091    0.808735    0.796469  0.00537245
        1092    0.808359     0.79648  0.00536754
        1093    0.807933     0.79649  0.00536264
        1094    0.807456      0.7965  0.00535774
        1095    0.806929     0.79651  0.00535286
        1096    0.806353    0.796519  0.00534798
        1097    0.805727    0.796527  0.00534311
        1098    0.805053    0.796535  0.00533825
        1099    0.804333    0.796542   0.0053334
        1100    0.803567    0.796548  0.00532856
        1101    0.802756    0.796554  0.00532372
        1102    0.801901    0.796559  0.00531889
        1103    0.801002    0.796563  0.00531407
        1104     0.80006    0.796566  0.00530926
        1105    0.799077    0.796568  0.00530445
        1106    0.798054     0.79657  0.00529966
        1107    0.796993     0.79657  0.00529487
        1108    0.795894     0.79657  0.00529009
        1109     0.79476    0.796568  0.00528532
        1110    0.793593    0.796565  0.00528056
        1111    0.792393    0.796561  0.00527581
        1112    0.791162    0.796557  0.00527107
        1113    0.789904    0.796551  0.00526633
        1114    0.788619    0.796544  0.00526161
        1115    0.787311    0.796535   0.0052569
        1116    0.785982    0.796526   0.0052522
        1117    0.784633    0.796515  0.00524751
        1118    0.783267    0.796503  0.00524283
        1119    0.781886     0.79649  0.00523816
        1120    0.780492    0.796476   0.0052335
        1121    0.779088     0.79646  0.00522885
        1122    0.777676    0.796444  0.00522422
        1123    0.776259    0.796426   0.0052196
        1124    0.774839    0.796407  0.00521499
        1125    0.773419    0.796386  0.00521039
        1126    0.772001    0.796364  0.00520581
        1127     0.77059    0.796342  0.00520124
        1128    0.769187    0.796317  0.00519669
        1129    0.767796    0.796292  0.00519215
        1130     0.76642    0.796266  0.00518762
        1131    0.765062    0.796238  0.00518311
        1132    0.763723    0.796209  0.00517861
        1133    0.762408     0.79618  0.00517412
        1134    0.761119    0.796149  0.00516965
        1135    0.759859    0.796117   0.0051652
        1136    0.758631    0.796084  0.00516075
        1137    0.757437     0.79605  0.00515633
        1138    0.756281    0.796015  0.00515191
        1139    0.755167    0.795979  0.00514752
        1140    0.754096    0.795942  0.00514313
        1141     0.75307    0.795905  0.00513876
        1142    0.752093    0.795866   0.0051344
        1143    0.751167    0.795827  0.00513006
        1144    0.750293    0.795787  0.00512573
        1145    0.749475    0.795747  0.00512141
        1146    0.748715    0.795706  0.00511711
        1147    0.748015    0.795664  0.00511282
        1148    0.747377    0.795622  0.00510854
        1149    0.746804     0.79558  0.00510427
        1150    0.746296    0.795537  0.00510001
        1151    0.745857    0.795494  0.00509576
        1152    0.745488     0.79545  0.00509152
        1153    0.745191    0.795407  0.00508729
        1154    0.744965    0.795363  0.00508307
        1155    0.744814    0.795319  0.00507886
        1156    0.744738    0.795275  0.00507465
        1157    0.744738    0.795232  0.00507046
        1158    0.744813    0.795188  0.00506627
        1159    0.744966    0.795145  0.00506208
        1160    0.745196    0.795102   0.0050579
        1161    0.745504    0.795059  0.00505372
        1162     0.74589    0.795017  0.00504955
        1163    0.746354    0.794975  0.00504538
        1164    0.746896    0.794934  0.00504122
        1165    0.747516    0.794893  0.00503705
        1166    0.748214    0.794853  0.00503289
        1167    0.748987    0.794814  0.00502873
        1168    0.749837    0.794775  0.00502458
        1169    0.750762    0.794737  0.00502042
        1170    0.751761    0.794701  0.00501626
        1171    0.752832    0.794665  0.00501211
        1172    0.753976     0.79463  0.00500795
        1173     0.75519    0.794597  0.00500379
        1174    0.756473    0.794564  0.00499964
        1175    0.757823    0.794533  0.00499548
        1176    0.759239    0.794503  0.00499132
        1177    0.760718    0.794474  0.00498716
        1178    0.762258    0.794447    0.004983
        1179    0.763857    0.794421  0.00497885
        1180    0.765513    0.794396  0.00497469
        1181    0.767222    0.794373  0.00497053
        1182    0.768983    0.794352  0.00496637
        1183    0.770792    0.794332  0.00496221
        1184    0.772647    0.794314  0.00495805
        1185    0.774546    0.794297   0.0049539
        1186    0.776485    0.794282  0.00494974
        1187    0.778462    0.794269  0.00494559
        1188    0.780474    0.794257  0.00494144
        1189    0.782518    0.794247   0.0049373
        1190    0.784593    0.794239  0.00493315
        1191    0.786693    0.794233  0.00492902
        1192    0.788818    0.794228  0.00492488
        1193    0.790962    0.794225  0.00492075
        1194    0.793123    0.794225  0.00491663
        1195    0.795297    0.794225  0.00491252
        1196     0.79748    0.794228  0.00490841
        1197    0.799671    0.794233  0.00490431
        1198    0.801867    0.794239  0.00490022
        1199    0.804063    0.794247  0.00489614
        1200    0.806258    0.794257  0.00489207
        1201    0.808448    0.794269  0.00488802
        1202     0.81063    0.794283  0.00488397
        1203    0.812801    0.794298  0.00487993
        1204    0.814959    0.794315  0.00487591
        1205    0.817099    0.794334   0.0048719
        1206     0.81922    0.794355   0.0048679
        1207    0.821319    0.794377  0.00486392
        1208    0.823393    0.794401  0.00485995
        1209     0.82544    0.794427    0.004856
        1210    0.827457    0.794454  0.00485207
        1211     0.82944    0.794483  0.00484815
        1212    0.831387    0.794513  0.00484424
        1213    0.833296    0.794545  0.00484035
        1214    0.835164    0.794579  0.00483648
        1215    0.836989    0.794614  0.00483263
        1216    0.838769     0.79465  0.00482879
        1217    0.840502    0.794688  0.00482497
        1218    0.842186    0.794727  0.00482116
        1219     0.84382    0.794767  0.00481738
        1220      0.8454    0.794809  0.00481361
        1221    0.846925    0.794851  0.00480985
        1222    0.848395    0.794895  0.00480612
        1223    0.849808     0.79494   0.0048024
        1224    0.851163    0.794986  0.00479869
        1225    0.852457    0.795033  0.00479501
        1226     0.85369    0.795081  0.00479133
        1227    0.854861    0.795129  0.00478768
        1228    0.855969    0.795179  0.00478403
        1229    0.857013    0.795229  0.00478041
        1230    0.857994     0.79528  0.00477679
        1231     0.85891    0.795332  0.00477319
        1232    0.859764    0.795384   0.0047696
        1233    0.860554    0.795437  0.00476603
        1234    0.861281     0.79549  0.00476246
        1235    0.861943    0.795544  0.00475891
        1236     0.86254    0.795598  0.00475537
        1237    0.863073    0.795653  0.00475184
        1238    0.863545    0.795708  0.00474832
        1239    0.863954    0.795763   0.0047448
        1240    0.864302    0.795818   0.0047413
        1241     0.86459    0.795874   0.0047378
        1242    0.864818    0.795929  0.00473431
        1243    0.864988    0.795985  0.00473083
        1244    0.865102     0.79604  0.00472735
        1245    0.865163    0.796096  0.00472388
        1246     0.86517    0.796151  0.00472042
        1247    0.865127    0.796207  0.00471696
        1248    0.865034    0.796262   0.0047135
        1249    0.864896    0.796317  0.00471004
        1250    0.864713    0.796371  0.00470659
        1251    0.864487    0.796426  0.00470315
        1252    0.864223     0.79648   0.0046997
        1253    0.863922    0.796534  0.00469626
        1254    0.863588    0.796587  0.00469282
        1255    0.863222     0.79664  0.00468938
        1256    0.862827    0.796693  0.00468594
        1257    0.862406    0.796745  0.00468251
        1258    0.861961    0.796797  0.00467907
        1259    0.861494    0.796849  0.00467564
        1260     0.86101    0.796899   0.0046722
        1261     0.86051     0.79695  0.00466877
        1262    0.859999       0.797  0.00466534
        1263    0.859479    0.797049  0.00466191
        1264    0.858955    0.797098  0.00465848
        1265    0.858427    0.797147  0.00465505
        1266    0.857899    0.797195  0.00465162
        1267    0.857374    0.797242  0.00464819
        1268    0.856855    0.797289  0.00464476
        1269    0.856344    0.797336  0.00464133
        1270    0.855843    0.797382  0.00463791
        1271    0.855357    0.797428  0.00463448
        1272    0.854886    0.797473  0.00463106
        1273    0.854433    0.797517  0.00462764
        1274    0.853999    0.797562  0.00462422
        1275    0.853587    0.797606   0.0046208
        1276      0.8532    0.797649  0.00461738
        1277    0.852841    0.797692  0.00461397
        1278    0.852511    0.797735  0.00461056
        1279    0.852211    0.797778  0.00460715
        1280    0.851943     0.79782  0.00460374
        1281     0.85171    0.797862  0.00460034
        1282    0.851513    0.797904  0.00459695
        1283    0.851354    0.797946  0.00459355
        1284    0.851233    0.797987  0.00459016
        1285    0.851152    0.798029  0.00458678
        1286    0.851111     0.79807  0.00458339
        1287    0.851111    0.798111  0.00458002
        1288    0.851153    0.798152  0.00457665
        1289    0.851238    0.798194  0.00457328
        1290    0.851365    0.798235  0.00456992
        1291    0.851536    0.798276  0.00456657
        1292    0.851749    0.798318  0.00456322
        1293    0.852007    0.798359  0.00455988
        1294    0.852309    0.798401  0.00455655
        1295    0.852653    0.798443  0.00455322
        1296    0.853039    0.798485   0.0045499
        1297    0.853468    0.798527  0.00454659
        1298    0.853938     0.79857  0.00454329
        1299    0.854449    0.798613     0.00454
        1300    0.855002    0.798656  0.00453671
        1301    0.855595      0.7987  0.00453344
        1302    0.856226    0.798744  0.00453017
        1303    0.856895    0.798789  0.00452691
        1304      0.8576    0.798834  0.00452367
        1305    0.858337    0.798879  0.00452043
        1306    0.859105    0.798926   0.0045172
        1307    0.859903    0.798972  0.00451399
        1308    0.860728    0.799019  0.00451078
        1309    0.861579    0.799067  0.00450759
        1310    0.862453    0.799116  0.00450441
        1311    0.863349    0.799165  0.00450124
        1312    0.864265    0.799214  0.00449808
        1313    0.865197    0.799265  0.00449494
        1314    0.866142    0.799315  0.00449181
        1315    0.867099    0.799367  0.00448869
        1316    0.868064    0.799419  0.00448558
        1317    0.869034    0.799472  0.00448248
        1318    0.870007    0.799526   0.0044794
        1319     0.87098     0.79958  0.00447633
        1320    0.871951    0.799635  0.00447328
        1321    0.872918     0.79969  0.00447024
        1322    0.873877    0.799746  0.00446721
        1323    0.874826    0.799803  0.00446419
        1324    0.875761     0.79986  0.00446119
        1325     0.87668    0.799918   0.0044582
        1326     0.87758    0.799977  0.00445522
        1327    0.878458    0.800036  0.00445226
        1328    0.879312    0.800096   0.0044493
        1329     0.88014    0.800156  0.00444636
        1330    0.880939    0.800217  0.00444343
        1331    0.881708    0.800278  0.00444052
        1332    0.882442     0.80034  0.00443761
        1333     0.88314    0.800402  0.00443472
        1334    0.883799    0.800464  0.00443183
        1335    0.884418    0.800527  0.00442896
        1336    0.884996     0.80059   0.0044261
        1337     0.88553    0.800654  0.00442324
        1338    0.886018    0.800718   0.0044204
        1339    0.886458    0.800782  0.00441756
        1340    0.886848    0.800846  0.00441473
        1341    0.887188     0.80091  0.00441191
        1342    0.887475    0.800975  0.00440909
        1343    0.887709    0.801039  0.00440628
        1344    0.887889    0.801104  0.00440348
        1345    0.888013    0.801169  0.00440068
        1346     0.88808    0.801233  0.00439788
        1347    0.888088    0.801298  0.00439509
        1348    0.888039    0.801362   0.0043923
        1349    0.887931    0.801426  0.00438951
        1350    0.887762     0.80149  0.00438673
        1351    0.887533    0.801554  0.00438394
        1352    0.887244    0.801617  0.00438116
        1353    0.886894     0.80168  0.00437837
        1354    0.886483    0.801743  0.00437559
        1355     0.88601    0.801805   0.0043728
        1356    0.885476    0.801867  0.00437001
        1357    0.884879    0.801928  0.00436722
        1358    0.884221    0.801988  0.00436442
        1359    0.883501    0.802048  0.00436162
        1360    0.882719    0.802108  0.00435882
        1361    0.881877    0.802166  0.00435601
        1362    0.880974    0.802224   0.0043532
        1363    0.880012    0.802281  0.00435038
        1364    0.878992    0.802338  0.00434755
        1365    0.877915    0.802393  0.00434472
        1366     0.87678    0.802447  0.00434188
        1367    0.875588    0.802501  0.00433903
        1368    0.874339    0.802553  0.00433618
        1369    0.873036    0.802605  0.00433332
        1370     0.87168    0.802655  0.00433045
        1371    0.870272    0.802705  0.00432757
        1372    0.868811    0.802753  0.00432468
        1373    0.867299      0.8028  0.00432179
        1374    0.865738    0.802846  0.00431889
        1375    0.864128     0.80289  0.00431597
        1376    0.862471    0.802933  0.00431306
        1377    0.860766    0.802975  0.00431013
        1378    0.859017    0.803016  0.00430719
        1379    0.857224    0.803055  0.00430425
        1380    0.855389    0.803093   0.0043013
        1381    0.853514     0.80313  0.00429834
        1382    0.851599    0.803165  0.00429537
        1383    0.849644    0.803199  0.00429239
        1384    0.847655    0.803231  0.00428941
        1385    0.845631    0.803261  0.00428643
        1386    0.843574     0.80329  0.00428343
        1387    0.841487    0.803318  0.00428043
        1388    0.839369    0.803344  0.00427743
        1389    0.837222    0.803368  0.00427442
        1390    0.835048    0.803391   0.0042714
        1391     0.83285    0.803412  0.00426838
        1392    0.830627    0.803432  0.00426536
        1393    0.828381     0.80345  0.00426234
        1394    0.826115    0.803466  0.00425931
        1395    0.823829    0.803481  0.00425628
        1396    0.821525    0.803494  0.00425325
        1397    0.819205    0.803505  0.00425022
        1398     0.81687    0.803514  0.00424719
        1399    0.814523    0.803522  0.00424417
        1400    0.812165    0.803528  0.00424114
        1401    0.809798    0.803533  0.00423811
        1402    0.807422    0.803536  0.00423509
        1403    0.805039    0.803537  0.00423207
        1404    0.802653    0.803536  0.00422906
        1405    0.800263    0.803534  0.00422605
        1406    0.797871     0.80353  0.00422305
        1407    0.795479    0.803524  0.00422005
        1408    0.793087    0.803517  0.00421706
        1409    0.790698    0.803507  0.00421407
        1410    0.788313    0.803497   0.0042111
        1411    0.785934    0.803484  0.00420813
        1412    0.783562     0.80347  0.00420518
        1413    0.781199    0.803454  0.00420223
        1414    0.778846    0.803437  0.00419929
        1415    0.776505    0.803418  0.00419637
        1416    0.774178    0.803397  0.00419346
        1417    0.771865    0.803375  0.00419056
        1418     0.76957    0.803351  0.00418767
        1419    0.767293    0.803326   0.0041848
        1420    0.765035    0.803299  0.00418194
        1421    0.762799     0.80327  0.00417909
        1422    0.760587     0.80324  0.00417626
        1423    0.758399    0.803209  0.00417344
        1424    0.756238    0.803176  0.00417064
        1425    0.754104    0.803141  0.00416786
        1426       0.752    0.803105  0.00416509
        1427    0.749926    0.803068  0.00416234
        1428    0.747884     0.80303   0.0041596
        1429    0.745876     0.80299  0.00415688
        1430    0.743902    0.802948  0.00415418
        1431    0.741965    0.802906   0.0041515
        1432    0.740066    0.802862  0.00414883
        1433    0.738207    0.802817  0.00414618
        1434    0.736388     0.80277  0.00414355
        1435    0.734612    0.802723  0.00414093
        1436     0.73288    0.802674  0.00413833
        1437    0.731194    0.802624  0.00413575
        1438    0.729554    0.802574  0.00413319
        1439    0.727963    0.802522  0.00413064
        1440    0.726423    0.802469  0.00412811
        1441    0.724933    0.802415   0.0041256
