# generation:     mean_loss:           best_loss:
146                  2.37096                  2.37096
147                  2.37096                  2.37096
148                  2.37096                  2.37096
149                  2.37096                  2.37096
150                  2.37096                  2.37096
151                  2.37096                  2.37096
152                  2.37096                  2.37096
153                  2.37096                  2.37096
154                  2.37096                  2.37096
155                  2.37096                  2.37096
156                  2.37096                  2.37096
157                  2.37096                  2.37096
158                  2.37096                  2.37096
159                  2.37096                  2.37096
160                  2.37096                  2.37096
161                  2.37096                  2.37096
162                  2.37096                  2.37096
163                  2.37096                  2.37096
164                  2.37096                  2.37096
165                  2.37096                  2.37096
166                  2.37096                  2.37096
167                  2.37096                  2.37096
168                  2.37096                  2.37096
169                  2.37096                  2.37096
170                  2.37096                  2.37096
171                  2.37096                  2.37096
172                  2.37096                  2.37096
173                  2.37096                  2.37096
174                  2.37096                  2.37096
175                  2.37096                  2.37096
176                  2.37096                  2.37096
177                  2.37096                  2.37096
178                  2.37096                  2.37096
179                  2.37096                  2.37096
180                  2.37096                  2.37096
181                  2.37096                  2.37096
182                  2.37096                  2.37096
183                  2.37096                  2.37096
184                  2.37096                  2.37096
185                  2.37096                  2.37096
186                  2.37096                  2.37096
187                  2.37096                  2.37096
188                  2.37096                  2.37096
189                  2.37096                  2.37096
190                  2.37096                  2.37096
191                  2.37096                  2.37096
192                  2.37096                  2.37096
193                  2.37096                  2.37096
194                  2.37096                  2.37096
195                  2.37096                  2.37096
196                  2.37096                  2.37096
197                  2.37096                  2.37096
198                  2.37096                  2.37096
199                  2.37096                  2.37096
200                  2.37096                  2.37096
