#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         408   -0.396369   -0.414094  0.00252417
         409   -0.435449   -0.414146  0.00251853
         410   -0.431475   -0.414189  0.00251275
         411   -0.384644   -0.414117  0.00250766
         412   -0.348275   -0.413957  0.00250666
         413   -0.364117   -0.413836   0.0025035
         414   -0.420967   -0.413853  0.00249751
         415   -0.441314    -0.41392  0.00249237
         416   -0.437205   -0.413976    0.002487
         417   -0.385468   -0.413907  0.00248198
         418   -0.461448   -0.414021  0.00247864
         419   -0.409729   -0.414011  0.00247275
         420   -0.298833   -0.413736  0.00248202
         421   -0.292224   -0.413448  0.00249285
         422   -0.345076   -0.413286  0.00249221
         423   -0.409841   -0.413278  0.00248633
         424    -0.40324   -0.413254  0.00248058
         425   -0.430625   -0.413295  0.00247508
         426   -0.375619   -0.413206  0.00247085
         427   -0.409901   -0.413199  0.00246507
         428   -0.542638   -0.413501  0.00247779
         429   -0.436451   -0.413555   0.0024726
         430   -0.408898   -0.413544  0.00246687
         431   -0.388643   -0.413486  0.00246182
         432   -0.438381   -0.413544   0.0024568
         433   -0.431995   -0.413586  0.00245149
         434   -0.355871   -0.413453  0.00244945
         435   -0.316368    -0.41323  0.00245396
         436   -0.360522   -0.413109  0.00245131
         437   -0.293749   -0.412836  0.00246087
         438   -0.322553    -0.41263  0.00246387
         439   -0.432399   -0.412675  0.00245867
         440   -0.383042   -0.412608    0.002454
         441   -0.422558    -0.41263  0.00244854
         442    -0.36435   -0.412521  0.00244544
         443   -0.327164   -0.412328   0.0024475
         444   -0.421093   -0.412348  0.00244207
         445   -0.449889   -0.412432  0.00243803
         446   -0.355722   -0.412305  0.00243588
         447   -0.429881   -0.412344  0.00243075
         448   -0.417735   -0.412357  0.00242535
         449   -0.395419   -0.412319  0.00242025
         450   -0.387252   -0.412263  0.00241551
         451   -0.487427    -0.41243  0.00241589
         452   -0.347868   -0.412287  0.00241477
         453   -0.322772   -0.412089  0.00241751
         454   -0.372587   -0.412002  0.00241375
         455   -0.367179   -0.411904  0.00241045
         456    -0.37133   -0.411815  0.00240681
         457   -0.394884   -0.411778  0.00240183
         458   -0.354667   -0.411653  0.00239982
         459   -0.372742   -0.411568  0.00239609
         460   -0.403482   -0.411551  0.00239094
         461   -0.365635   -0.411451  0.00238783
         462   -0.407509   -0.411443  0.00238268
         463   -0.382356    -0.41138  0.00237836
         464   -0.380143   -0.411312  0.00237419
         465   -0.371476   -0.411227  0.00237063
         466   -0.422082    -0.41125  0.00236565
         467   -0.371927   -0.411166  0.00236208
         468   -0.428886   -0.411204  0.00235734
         469   -0.463281   -0.411315  0.00235493
         470   -0.493811    -0.41149  0.00235645
         471   -0.437416   -0.411545  0.00235209
         472   -0.491438   -0.411715  0.00235319
         473   -0.501214   -0.411904  0.00235581
         474   -0.509742    -0.41211  0.00235986
         475   -0.477448   -0.412248   0.0023589
         476   -0.484214   -0.412399  0.00235879
         477   -0.468405   -0.412516  0.00235676
         478    -0.43127   -0.412556  0.00235216
         479   -0.474964   -0.412686  0.00235085
         480    -0.40282   -0.412665  0.00234604
         481   -0.428693   -0.412699   0.0023414
         482   -0.418341    -0.41271  0.00233658
         483   -0.457995   -0.412804  0.00233362
         484    -0.40203   -0.412782   0.0023289
         485   -0.455742    -0.41287  0.00232578
         486   -0.384733   -0.412813  0.00232172
         487   -0.410573   -0.412808  0.00231696
         488   -0.382598   -0.412746  0.00231304
         489   -0.383919   -0.412687  0.00230906
         490   -0.365524   -0.412591  0.00230635
         491   -0.429489   -0.412625  0.00230191
         492    -0.43512   -0.412671  0.00229768
         493   -0.466529    -0.41278  0.00229562
         494    -0.44644   -0.412848  0.00229198
         495   -0.391729   -0.412806  0.00228775
         496   -0.339934   -0.412659  0.00228785
         497   -0.343228   -0.412519  0.00228751
         498   -0.378453   -0.412451  0.00228394
         499   -0.388784   -0.412403  0.00227985
         500   -0.373658   -0.412326  0.00227661
         501   -0.392283   -0.412286  0.00227242
         502   -0.345915   -0.412154  0.00227173
         503   -0.411674   -0.412153  0.00226722
         504   -0.416146    -0.41216  0.00226273
         505   -0.398421   -0.412133  0.00225842
         506   -0.463238   -0.412234  0.00225621
         507   -0.488883   -0.412385  0.00225682
         508   -0.458147   -0.412476  0.00225417
         509    -0.42871   -0.412507  0.00224997
         510   -0.425633   -0.412533  0.00224571
         511   -0.470774   -0.412647   0.0022442
         512   -0.418137   -0.412658  0.00223984
         513   -0.429708   -0.412691  0.00223572
         514   -0.497215   -0.412856  0.00223741
         515   -0.497955   -0.413021  0.00223916
         516   -0.402538      -0.413  0.00223492
         517   -0.392142    -0.41296  0.00223096
         518   -0.416955   -0.412968  0.00222666
         519   -0.427664   -0.412996  0.00222255
         520   -0.347283    -0.41287  0.00222187
         521   -0.356461   -0.412762  0.00222024
         522   -0.384664   -0.412708  0.00221664
         523   -0.354648   -0.412597  0.00221518
         524    -0.41663   -0.412604  0.00221097
         525   -0.461588   -0.412698  0.00220872
         526   -0.481578   -0.412829   0.0022084
         527   -0.469474   -0.412936  0.00220682
         528   -0.443496   -0.412994   0.0022034
         529   -0.439925   -0.413045  0.00219983
         530   -0.361312   -0.412947  0.00219784
         531   -0.375659   -0.412877  0.00219482
         532   -0.392479   -0.412839  0.00219103
         533   -0.429928   -0.412871  0.00218716
         534   -0.416836   -0.412878  0.00218307
         535   -0.358344   -0.412776  0.00218137
         536   -0.374413   -0.412705  0.00217848
         537   -0.409415   -0.412699  0.00217443
         538   -0.394779   -0.412665  0.00217064
         539   -0.375641   -0.412597   0.0021677
         540   -0.362562   -0.412504  0.00216567
         541   -0.410477     -0.4125  0.00216167
         542   -0.373601   -0.412428  0.00215887
         543   -0.296052   -0.412214   0.0021655
         544   -0.297152   -0.412003  0.00217183
         545   -0.341803   -0.411874  0.00217166
         546   -0.420089   -0.411889  0.00216773
         547   -0.442363   -0.411945  0.00216449
         548   -0.478355   -0.412066  0.00216393
         549   -0.411082   -0.412064  0.00215999
