#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         663    -5.40119     -5.5379  0.00696412
         664    -5.39658    -5.53769  0.00695688
         665    -5.41795    -5.53751  0.00694875
         666    -5.44105    -5.53737  0.00693983
         667    -5.38868    -5.53714    0.006933
         668    -5.30989     -5.5368  0.00693097
         669    -5.36677    -5.53655  0.00692526
         670    -5.46993    -5.53645  0.00691564
         671    -5.56375    -5.53649  0.00690545
         672    -5.45402    -5.53637  0.00689627
         673    -5.51148    -5.53633  0.00688612
         674    -5.53702    -5.53633   0.0068759
         675    -5.50158    -5.53628  0.00686591
         676    -5.54874     -5.5363  0.00685578
         677    -5.51212    -5.53626  0.00684574
         678      -5.499    -5.53621  0.00683587
         679    -5.55825    -5.53624  0.00682588
         680       -5.62    -5.53636  0.00681695
         681     -5.7017    -5.53661  0.00681126
         682    -5.57839    -5.53667  0.00680155
         683    -5.50388    -5.53662  0.00679176
         684    -5.53394    -5.53662  0.00678183
         685    -5.48307    -5.53654  0.00677238
         686    -5.46985    -5.53644  0.00676321
         687    -5.40373    -5.53625  0.00675612
         688    -5.40998    -5.53606   0.0067488
         689    -5.48774    -5.53599  0.00673936
         690     -5.4198    -5.53582   0.0067317
         691    -5.49601    -5.53577  0.00672221
         692    -5.45111    -5.53564   0.0067136
         693    -5.46518    -5.53554  0.00670469
         694    -5.49565    -5.53549  0.00669527
         695    -5.45505    -5.53537  0.00668664
         696    -5.48379     -5.5353  0.00667744
         697    -5.49734    -5.53524  0.00666808
         698    -5.60329    -5.53534  0.00665924
         699      -5.559    -5.53537   0.0066498
         700    -5.54494    -5.53539  0.00664032
         701    -5.58318    -5.53545  0.00663119
         702    -5.51774    -5.53543   0.0066218
         703    -5.46123    -5.53532  0.00661322
         704     -5.4026    -5.53513  0.00660651
         705     -5.5447    -5.53515  0.00659715
         706    -5.50171     -5.5351  0.00658798
         707    -5.51184    -5.53507  0.00657874
         708    -5.52842    -5.53506  0.00656946
         709    -5.46962    -5.53497  0.00656084
         710    -5.56126      -5.535  0.00655171
         711    -5.55451    -5.53503  0.00654255
         712    -5.50017    -5.53498  0.00653354
         713    -5.49844    -5.53493  0.00652458
         714    -5.48773    -5.53486  0.00651578
         715    -5.39715    -5.53467  0.00650951
         716    -5.45582    -5.53456  0.00650135
         717     -5.4679    -5.53447  0.00649295
         718    -5.44674    -5.53435  0.00648505
         719    -5.48266    -5.53427  0.00647643
         720    -5.37386    -5.53405  0.00647127
         721    -5.31289    -5.53375  0.00646956
         722    -5.32598    -5.53346    0.006467
         723    -5.37548    -5.53324  0.00646174
         724    -5.49861    -5.53319  0.00645299
         725    -5.50652    -5.53315   0.0064442
         726    -5.46389    -5.53306  0.00643603
         727     -5.4087    -5.53289  0.00642945
         728    -5.47989    -5.53282  0.00642103
         729    -5.45828    -5.53271  0.00641303
         730    -5.38093    -5.53251  0.00640762
         731    -5.22998    -5.53209   0.0064122
         732    -5.36362    -5.53186  0.00640757
         733    -5.37819    -5.53165  0.00640226
         734    -5.35514    -5.53141  0.00639805
         735    -5.34674    -5.53116  0.00639428
         736    -5.32358    -5.53088  0.00639181
         737    -5.27751    -5.53053  0.00639237
         738    -5.17296    -5.53005  0.00640205
         739    -5.27389     -5.5297  0.00640276
         740    -5.32326    -5.52942  0.00640019
         741    -5.41987    -5.52928  0.00639326
         742    -5.47127     -5.5292  0.00638512
         743    -5.44118    -5.52908  0.00637762
         744    -5.44964    -5.52897  0.00636994
         745    -5.40303     -5.5288  0.00636364
         746    -5.48903    -5.52875  0.00635533
         747    -5.53005    -5.52875  0.00634682
         748     -5.4591    -5.52866  0.00633902
         749    -5.45386    -5.52856  0.00633134
         750    -5.40398    -5.52839  0.00632508
         751     -5.4883    -5.52834  0.00631688
         752     -5.4329    -5.52821  0.00630976
         753    -5.42556    -5.52808  0.00630285
         754    -5.42082    -5.52793   0.0062961
         755    -5.28938    -5.52762  0.00629568
         756    -5.43793     -5.5275  0.00628847
         757    -5.41501    -5.52735  0.00628192
         758    -5.41477     -5.5272  0.00627539
         759    -5.35171    -5.52697  0.00627138
         760    -5.38561    -5.52678  0.00626588
         761    -5.33145    -5.52653   0.0062629
         762    -5.35368     -5.5263  0.00625879
         763    -5.44214    -5.52619  0.00625156
         764    -5.46261    -5.52611  0.00624393
         765    -5.34283    -5.52587  0.00624036
         766     -5.3729    -5.52567  0.00623541
         767    -5.44109    -5.52556  0.00622826
         768    -5.41905    -5.52542  0.00622169
         769     -5.3847    -5.52524  0.00621629
         770    -5.35992    -5.52502  0.00621192
         771    -5.35069     -5.5248  0.00620798
         772    -5.42014    -5.52466  0.00620142
         773    -5.47617     -5.5246  0.00619372
         774    -5.59041    -5.52468   0.0061863
         775    -5.57273    -5.52474  0.00617863
         776    -5.54293    -5.52477  0.00617071
         777    -5.53215    -5.52478  0.00616277
         778    -5.49998    -5.52475  0.00615493
         779     -5.5124    -5.52473  0.00614705
         780    -5.44581    -5.52463  0.00614001
         781    -5.51889    -5.52462  0.00613215
         782    -5.59675    -5.52471    0.006125
         783    -5.48446    -5.52466  0.00611739
         784    -5.56361    -5.52471  0.00610979
         785    -5.54408    -5.52474  0.00610206
         786    -5.56132    -5.52478  0.00609447
         787    -5.45204    -5.52469  0.00608743
         788     -5.4506     -5.5246  0.00608043
         789    -5.38047    -5.52441  0.00607547
         790    -5.33385    -5.52417  0.00607256
         791    -5.41366    -5.52403  0.00606649
         792    -5.42905    -5.52391  0.00606002
         793    -5.50439    -5.52389  0.00605243
         794    -5.43763    -5.52378  0.00604578
         795    -5.52918    -5.52379  0.00603818
         796    -5.47797    -5.52373  0.00603087
         797    -5.41672    -5.52359  0.00602479
         798    -5.44717     -5.5235  0.00601801
         799    -5.43088    -5.52338  0.00601159
         800    -5.54666    -5.52341  0.00600415
         801    -5.48895    -5.52337   0.0059968
         802    -5.47938    -5.52331  0.00598958
         803    -5.38894    -5.52315  0.00598446
         804    -5.33885    -5.52292   0.0059814
         805    -5.39774    -5.52276  0.00597599
         806    -5.36798    -5.52257  0.00597166
         807    -5.41535    -5.52244  0.00596574
         808    -5.26701    -5.52212  0.00596673
         809     -5.3021    -5.52185  0.00596555
         810    -5.35444    -5.52164  0.00596176
         811    -5.33419    -5.52141  0.00595889
         812    -5.32194    -5.52117  0.00595661
         813    -5.33449    -5.52094  0.00595371
         814     -5.3423    -5.52072  0.00595044
         815    -5.30841    -5.52046  0.00594884
         816    -5.43284    -5.52035  0.00594252
         817    -5.44217    -5.52025  0.00593601
         818    -5.56977    -5.52031  0.00592906
         819    -5.57699    -5.52038  0.00592223
         820    -5.55275    -5.52042  0.00591514
         821    -5.57713    -5.52049  0.00590834
         822    -5.43899    -5.52039  0.00590198
         823    -5.43845    -5.52029  0.00589565
         824    -5.44948    -5.52021  0.00588912
         825    -5.42764    -5.52009  0.00588305
         826    -5.33927    -5.51988     0.00588
         827    -5.32505    -5.51964  0.00587761
         828    -5.32343     -5.5194  0.00587528
         829    -5.30308    -5.51914  0.00587399
         830    -5.33001    -5.51891  0.00587133
         831    -5.38657    -5.51875  0.00586642
         832    -5.39983    -5.51861  0.00586111
         833    -5.39767    -5.51847  0.00585588
         834    -5.31153    -5.51822  0.00585411
         835    -5.31896    -5.51798  0.00585196
         836    -5.30155    -5.51772  0.00585068
         837    -5.12592    -5.51725  0.00586239
         838    -5.13483     -5.5168  0.00587313
         839    -5.29512    -5.51653  0.00587207
         840    -5.23344     -5.5162  0.00587474
         841    -5.40655    -5.51607   0.0058692
         842    -5.39424    -5.51592  0.00586402
         843    -5.45141    -5.51584  0.00585756
         844    -5.49092    -5.51581  0.00585069
         845     -5.4888    -5.51578  0.00584386
         846    -5.46047    -5.51572  0.00583731
         847    -5.39345    -5.51557  0.00583221
         848    -5.33274    -5.51536  0.00582931
         849     -5.3119    -5.51512  0.00582737
         850    -5.30945    -5.51488  0.00582554
         851    -5.34542    -5.51468  0.00582209
         852    -5.34769    -5.51448  0.00581856
         853     -5.2554    -5.51418  0.00581966
         854    -5.30152    -5.51393  0.00581817
         855    -5.36524    -5.51375  0.00581396
         856    -5.36816    -5.51358  0.00580966
         857    -5.33337    -5.51337  0.00580668
         858    -5.33025    -5.51316  0.00580384
         859    -5.34067    -5.51296  0.00580055
         860    -5.32788    -5.51274   0.0057978
         861    -5.34094    -5.51254   0.0057945
         862    -5.38841     -5.5124  0.00578957
         863    -5.39143    -5.51226  0.00578455
         864    -5.39816    -5.51213  0.00577937
         865    -5.32383    -5.51191  0.00577678
         866    -5.34229    -5.51171  0.00577343
         867    -5.38565    -5.51157   0.0057686
         868    -5.35829    -5.51139  0.00576466
         869    -5.34168     -5.5112  0.00576133
         870    -5.51834    -5.51121  0.00575472
         871    -5.44139    -5.51113  0.00574867
         872    -5.41103    -5.51101  0.00574322
         873    -5.42485    -5.51091  0.00573749
         874    -5.49811     -5.5109  0.00573094
         875    -5.48054    -5.51086   0.0057245
         876    -5.47495    -5.51082  0.00571811
         877    -5.50041    -5.51081   0.0057116
         878    -5.45118    -5.51074   0.0057055
         879    -5.48487    -5.51071  0.00569909
         880     -5.5476    -5.51075  0.00569277
         881    -5.54311    -5.51079  0.00568642
         882    -5.54432    -5.51083   0.0056801
         883    -5.47625    -5.51079   0.0056738
         884    -5.47325    -5.51075  0.00566754
         885    -5.50475    -5.51074  0.00566114
         886    -5.43536    -5.51066  0.00565539
         887    -5.48684    -5.51063  0.00564908
         888    -5.35028    -5.51045  0.00564561
         889     -5.3563    -5.51027  0.00564192
         890    -5.33566    -5.51008  0.00563899
         891     -5.4564    -5.51002  0.00563298
         892    -5.44539    -5.50995  0.00562713
         893     -5.4712     -5.5099    0.005621
         894     -5.4989    -5.50989  0.00561472
         895    -5.56701    -5.50995  0.00560881
         896    -5.60193    -5.51006  0.00560349
         897    -5.53898    -5.51009  0.00559734
         898    -5.50175    -5.51008  0.00559111
         899    -5.57713    -5.51015  0.00558539
         900    -5.60114    -5.51026   0.0055801
         901     -5.5676    -5.51032  0.00557427
         902    -5.63269    -5.51045  0.00556974
         903    -5.64097     -5.5106  0.00556545
         904    -5.65371    -5.51076  0.00556154
         905    -5.68025    -5.51094  0.00555855
         906    -5.63238    -5.51108  0.00555403
         907    -5.60688    -5.51118  0.00554891
         908    -5.63592    -5.51132   0.0055445
         909    -5.57498    -5.51139  0.00553884
         910    -5.54286    -5.51143  0.00553286
         911    -5.49344    -5.51141  0.00552683
         912      -5.484    -5.51138  0.00552085
         913    -5.51063    -5.51138   0.0055148
         914    -5.53858    -5.51141  0.00550885
         915    -5.55765    -5.51146  0.00550306
         916    -5.66035    -5.51162  0.00549945
         917    -5.52663    -5.51163  0.00549348
         918    -5.60152    -5.51173  0.00548837
         919    -5.44961    -5.51167  0.00548281
         920    -5.49759    -5.51165  0.00547687
         921    -5.46295     -5.5116  0.00547118
         922    -5.44126    -5.51152  0.00546578
         923    -5.36573    -5.51136  0.00546214
         924    -5.45369     -5.5113  0.00545658
         925     -5.4671    -5.51125  0.00545089
         926    -5.41164    -5.51114  0.00544607
         927    -5.50094    -5.51113  0.00544021
         928     -5.5425    -5.51117  0.00543445
         929     -5.5549    -5.51121   0.0054288
         930    -5.54483    -5.51125  0.00542308
         931     -5.5248    -5.51127  0.00541728
         932    -5.44415    -5.51119  0.00541195
         933    -5.50378    -5.51119  0.00540615
         934    -5.60534    -5.51129   0.0054013
         935    -5.50056    -5.51127  0.00539554
         936    -5.50339    -5.51127  0.00538978
         937    -5.41092    -5.51116  0.00538509
         938     -5.5607    -5.51121  0.00537961
         939    -5.60895    -5.51132  0.00537489
         940    -5.55788    -5.51137   0.0053694
         941    -5.50544    -5.51136   0.0053637
         942    -5.52671    -5.51138  0.00535803
         943    -5.49612    -5.51136  0.00535237
         944    -5.48634    -5.51133  0.00534676
         945    -5.55863    -5.51138  0.00534134
         946    -5.57535    -5.51145  0.00533612
         947    -5.56298    -5.51151  0.00533077
         948      -5.617    -5.51162   0.0053263
         949    -5.64264    -5.51175  0.00532248
         950     -5.6544     -5.5119  0.00531899
         951    -5.69446     -5.5121  0.00531686
         952    -5.58787    -5.51218  0.00531188
         953     -5.6181    -5.51229  0.00530746
         954    -5.57115    -5.51235  0.00530226
         955       -5.58    -5.51242  0.00529718
         956    -5.65266    -5.51257  0.00529367
         957    -5.50279    -5.51256  0.00528815
         958    -5.42913    -5.51247  0.00528335
         959    -5.43427    -5.51239  0.00527847
         960     -5.4635    -5.51234  0.00527321
         961    -5.52497    -5.51235  0.00526774
         962     -5.5203    -5.51236  0.00526227
         963      -5.536    -5.51238  0.00525687
         964    -5.51851    -5.51239  0.00525142
         965    -5.52952    -5.51241    0.005246
         966    -5.38088    -5.51227  0.00524234
         967    -5.34242     -5.5121  0.00523986
         968    -5.32369     -5.5119  0.00523806
         969    -5.46974    -5.51186  0.00523284
         970    -5.47173    -5.51182   0.0052276
         971    -5.47846    -5.51178  0.00522233
         972    -5.48517    -5.51175  0.00521703
         973    -5.44034    -5.51168  0.00521219
         974    -5.44794    -5.51162  0.00520725
         975    -5.50807    -5.51161  0.00520191
         976    -5.48397    -5.51158  0.00519665
         977    -5.48891    -5.51156  0.00519139
         978    -5.41987    -5.51147  0.00518693
         979    -5.54471     -5.5115  0.00518174
         980    -5.52325    -5.51151  0.00517647
         981    -5.50464    -5.51151  0.00517119
         982    -5.44638    -5.51144  0.00516635
         983    -5.40193    -5.51133   0.0051623
         984    -5.30586    -5.51112  0.00516127
         985    -5.29648     -5.5109  0.00516063
         986    -5.24887    -5.51063  0.00516224
         987    -5.21956    -5.51034  0.00516542
         988    -5.16298    -5.50999  0.00517214
         989     -5.2465    -5.50972  0.00517377
         990    -5.28034    -5.50949  0.00517373
         991    -5.36813    -5.50935  0.00517048
         992    -5.23646    -5.50907  0.00517258
         993    -5.21377    -5.50878  0.00517591
         994    -5.21566    -5.50848   0.0051791
         995    -5.29913    -5.50827  0.00517816
         996    -5.31246    -5.50807  0.00517669
         997    -5.33955     -5.5079  0.00517426
         998    -5.50495     -5.5079  0.00516908
         999    -5.50981     -5.5079   0.0051639
        1000    -5.53168    -5.50793  0.00515879
