# DISTANCE:             AVE_GOFR:                ERROR:
         0                   0
 0.0064633                   0
 0.0129266                   0
 0.0193899                   0
 0.0258532                   0
 0.0323165                   0
 0.0387798                   0
 0.0452431                   0
 0.0517064                   0
 0.0581697                   0
  0.064633                   0
 0.0710963                   0
 0.0775596                   0
  0.084023                   0
 0.0904863                   0
 0.0969496                   0
  0.103413                   0
  0.109876                   0
  0.116339                   0
  0.122803                   0
  0.129266                   0
  0.135729                   0
  0.142193                   0
  0.148656                   0
  0.155119                   0
  0.161583                   0
  0.168046                   0
  0.174509                   0
  0.180973                   0
  0.187436                   0
  0.193899                   0
  0.200362                   0
  0.206826                   0
  0.213289                   0
  0.219752                   0
  0.226216                   0
  0.232679                   0
  0.239142                   0
  0.245606                   0
  0.252069                   0
  0.258532                   0
  0.264995                   0
  0.271459                   0
  0.277922                   0
  0.284385                   0
  0.290849                   0
  0.297312                   0
  0.303775                   0
  0.310239                   0
  0.316702                   0
  0.323165                   0
  0.329629                   0
  0.336092                   0
  0.342555                   0
  0.349018                   0
  0.355482                   0
  0.361945                   0
  0.368408                   0
  0.374872                   0
  0.381335                   0
  0.387798                   0
  0.394262                   0
  0.400725                   0
  0.407188                   0
  0.413651                   0
  0.420115                   0
  0.426578                   0
  0.433041                   0
  0.439505                   0
  0.445968                   0
  0.452431                   0
  0.458895                   0
  0.465358                   0
  0.471821                   0
  0.478285                   0
  0.484748                   0
  0.491211                   0
  0.497674                   0
  0.504138                   0
  0.510601                   0
  0.517064                   0
  0.523528                   0
  0.529991                   0
  0.536454                   0
  0.542918                   0
  0.549381                   0
  0.555844                   0
  0.562307                   0
  0.568771                   0
  0.575234                   0
  0.581697                   0
  0.588161                   0
  0.594624                   0
  0.601087                   0
  0.607551                   0
  0.614014                   0
  0.620477                   0
   0.62694                   0
  0.633404                   0
  0.639867                   0
   0.64633                   0
  0.652794                   0
  0.659257                   0
   0.66572                   0
  0.672184                   0
  0.678647                   0
   0.68511                   0
  0.691574                   0
  0.698037                   0
    0.7045                   0
  0.710963                   0
  0.717427                   0
   0.72389                   0
  0.730353                   0
  0.736817                   0
   0.74328                   0
  0.749743                   0
  0.756207                   0
   0.76267                   0
  0.769133                   0
  0.775596                   0
   0.78206                   0
  0.788523                   0
  0.794986                   0
   0.80145                   0
  0.807913                   0
  0.814376                   0
   0.82084                   0
  0.827303                   0
  0.833766                   0
   0.84023                   0
  0.846693                   0
  0.853156                   0
  0.859619                   0
  0.866083                   0
  0.872546         0.000237817
  0.879009         0.000351517
  0.885473         0.000692846
  0.891936          0.00239007
  0.898399          0.00560935
  0.904863          0.00862646
  0.911326           0.0192997
  0.917789            0.032684
  0.924252            0.048027
  0.930716           0.0776862
  0.937179            0.122513
  0.943642            0.173538
  0.950106            0.234111
  0.956569            0.322643
  0.963032            0.394435
  0.969496            0.505935
  0.975959            0.603243
  0.982422            0.751472
  0.988886            0.849935
  0.995349            0.988232
   1.00181             1.11325
   1.00828             1.20916
   1.01474             1.37365
    1.0212             1.45683
   1.02767             1.60434
   1.03413             1.68323
   1.04059             1.87037
   1.04706             1.89256
   1.05352             1.97442
   1.05998             2.03165
   1.06645             2.15328
   1.07291             2.13088
   1.07937             2.19795
   1.08584             2.28444
    1.0923             2.24229
   1.09876             2.26188
   1.10522             2.28471
   1.11169             2.31296
   1.11815             2.25338
   1.12461             2.25623
   1.13108             2.29786
   1.13754             2.27168
     1.144              2.2605
   1.15047             2.22703
   1.15693             2.17897
   1.16339             2.24355
   1.16986             2.19888
   1.17632             2.17282
   1.18278             2.11419
   1.18925             2.11391
   1.19571             2.05178
   1.20217             2.04854
   1.20864             1.99023
    1.2151             1.99393
   1.22156             1.97288
   1.22803             1.94434
   1.23449             1.93397
   1.24095             1.91387
   1.24742             1.86312
   1.25388             1.86035
   1.26034              1.8164
   1.26681             1.76839
   1.27327             1.78215
   1.27973             1.74047
    1.2862             1.71352
   1.29266             1.70196
   1.29912             1.69865
   1.30559             1.68479
   1.31205             1.61108
   1.31851             1.60888
   1.32498             1.59921
   1.33144             1.58416
    1.3379             1.55271
   1.34437             1.54548
   1.35083             1.53932
   1.35729             1.52438
   1.36376             1.50371
   1.37022             1.49152
   1.37668             1.47092
   1.38315             1.48799
   1.38961              1.4461
   1.39607              1.4466
   1.40254             1.40163
     1.409             1.39747
   1.41546             1.39324
   1.42193             1.36554
   1.42839             1.35337
   1.43485             1.36262
   1.44132             1.35404
   1.44778             1.34642
   1.45424             1.31867
   1.46071             1.32867
   1.46717             1.30976
   1.47363             1.29869
    1.4801             1.28889
   1.48656              1.2841
   1.49302             1.29426
   1.49949             1.27774
   1.50595             1.27278
   1.51241             1.24007
   1.51888             1.27078
   1.52534             1.23195
    1.5318              1.2396
   1.53827             1.22769
   1.54473             1.20223
   1.55119             1.22302
   1.55766             1.21157
   1.56412             1.20902
   1.57058             1.18582
   1.57705             1.19056
   1.58351             1.16806
   1.58997             1.17926
   1.59644             1.18786
    1.6029              1.1652
   1.60936             1.16875
   1.61583             1.14879
   1.62229             1.15431
   1.62875             1.14549
   1.63522             1.14608
   1.64168              1.1498
   1.64814             1.14172
   1.65461             1.13692
   1.66107             1.12528
   1.66753             1.13629
     1.674             1.12816
   1.68046             1.12557
   1.68692             1.10957
   1.69339             1.11922
   1.69985             1.10467
   1.70631             1.12611
   1.71278              1.1051
   1.71924             1.10297
    1.7257             1.11835
   1.73217             1.09038
   1.73863             1.09331
   1.74509             1.10833
   1.75156             1.08241
   1.75802             1.09236
   1.76448             1.10598
   1.77095             1.09385
   1.77741             1.09079
   1.78387             1.08625
   1.79034             1.10619
    1.7968             1.08076
   1.80326             1.08285
   1.80973             1.07642
   1.81619             1.08049
   1.82265             1.07958
   1.82912             1.08133
   1.83558             1.07927
   1.84204             1.07544
    1.8485             1.08082
   1.85497             1.07223
   1.86143             1.07412
   1.86789             1.06679
   1.87436             1.07982
   1.88082             1.07263
   1.88728              1.0661
   1.89375             1.06501
   1.90021             1.06703
   1.90667             1.06457
   1.91314             1.05608
    1.9196             1.06088
   1.92606             1.07812
   1.93253              1.0655
   1.93899             1.07223
   1.94545             1.06717
   1.95192             1.06669
   1.95838             1.06784
   1.96484             1.06722
   1.97131             1.05962
   1.97777             1.04653
   1.98423             1.05606
    1.9907             1.06925
   1.99716             1.05552
   2.00362             1.05455
   2.01009             1.04704
   2.01655             1.05587
   2.02301             1.05141
   2.02948             1.06456
   2.03594             1.06093
    2.0424             1.06067
   2.04887             1.06164
   2.05533             1.04621
   2.06179             1.06473
   2.06826             1.06061
   2.07472             1.04882
   2.08118             1.05811
   2.08765             1.05699
   2.09411             1.05973
   2.10057             1.04855
   2.10704             1.05317
    2.1135             1.05829
   2.11996             1.05439
   2.12643             1.06069
   2.13289             1.05162
   2.13935             1.05872
   2.14582             1.04774
   2.15228             1.05414
   2.15874              1.0481
   2.16521             1.04235
   2.17167             1.05122
   2.17813             1.05518
    2.1846             1.05981
   2.19106             1.05401
   2.19752             1.04328
   2.20399             1.05213
   2.21045             1.05417
   2.21691             1.04415
   2.22338             1.05482
   2.22984             1.03418
    2.2363             1.05666
   2.24277             1.04095
   2.24923             1.05234
   2.25569             1.04393
   2.26216             1.04564
   2.26862             1.03475
   2.27508             1.04895
   2.28155             1.05595
   2.28801              1.0409
   2.29447             1.03834
   2.30094             1.04131
    2.3074             1.04436
   2.31386             1.02912
   2.32033             1.04007
   2.32679             1.04056
   2.33325              1.0388
   2.33972             1.04134
   2.34618             1.04127
   2.35264             1.03034
   2.35911             1.03948
   2.36557             1.02959
   2.37203             1.02875
    2.3785             1.04339
   2.38496             1.02344
   2.39142             1.03795
   2.39789             1.03906
   2.40435             1.03446
   2.41081             1.03972
   2.41728                1.03
   2.42374             1.03561
    2.4302             1.04012
   2.43667             1.01755
   2.44313             1.03529
   2.44959             1.02537
   2.45606             1.03358
   2.46252             1.03453
   2.46898             1.02885
   2.47545             1.02603
   2.48191             1.01963
   2.48837             1.01529
   2.49484             1.02603
    2.5013             1.02423
   2.50776             1.02475
   2.51423             1.01859
   2.52069             1.01856
   2.52715             1.02308
   2.53362             1.01504
   2.54008             1.01969
   2.54654             1.02766
   2.55301             1.01974
   2.55947             1.02649
   2.56593             1.01894
    2.5724             1.01923
   2.57886              1.0199
   2.58532             1.01989
   2.59178              1.0191
   2.59825             1.02083
   2.60471             1.01237
   2.61117             1.02277
   2.61764             1.01707
    2.6241             1.02302
   2.63056             1.01904
   2.63703             1.01893
   2.64349             1.01611
   2.64995             1.00624
   2.65642               1.023
   2.66288             1.01744
   2.66934             1.01772
   2.67581              1.0088
   2.68227             1.01255
   2.68873             1.01204
    2.6952             1.00963
   2.70166             1.01265
   2.70812             1.00833
   2.71459             1.01292
   2.72105             1.01724
   2.72751             1.01349
   2.73398             1.00381
   2.74044             1.00869
    2.7469             1.00004
   2.75337             1.00996
   2.75983             1.01962
   2.76629            0.996581
   2.77276             1.01295
   2.77922             1.01099
   2.78568             1.01137
   2.79215             1.00927
   2.79861              1.0108
   2.80507              1.0075
   2.81154               1.005
     2.818             1.00551
   2.82446             1.01064
   2.83093             1.00613
   2.83739             1.00849
   2.84385             1.00928
   2.85032             1.00395
   2.85678             1.00754
   2.86324              1.0127
   2.86971             1.00448
   2.87617             1.00747
   2.88263             0.99963
    2.8891            0.997675
   2.89556             1.00617
   2.90202            0.997266
   2.90849             1.00671
   2.91495             1.00214
   2.92141             1.00516
   2.92788             1.00338
   2.93434             1.00139
    2.9408             1.00587
   2.94727             1.00174
   2.95373             1.00527
   2.96019             1.00879
   2.96666              1.0031
   2.97312             1.00359
   2.97958             1.00479
   2.98605             1.00683
   2.99251            0.998448
   2.99897             0.99809
   3.00544               1.008
    3.0119            0.996753
   3.01836            0.997468
   3.02483             1.00313
   3.03129             1.00202
   3.03775            0.994552
   3.04422              1.0097
   3.05068             1.00222
   3.05714             1.00142
   3.06361             1.00528
   3.07007              1.0009
   3.07653              1.0092
     3.083            0.999818
   3.08946             0.99243
   3.09592            0.999965
   3.10239            0.993273
   3.10885            0.990027
   3.11531             1.00238
   3.12178            0.996535
   3.12824            0.996471
    3.1347             1.00409
   3.14117             1.00329
   3.14763            0.993798
   3.15409              1.0043
   3.16056            0.999352
   3.16702            0.989809
   3.17348            0.990811
   3.17995            0.996566
   3.18641            0.999479
   3.19287            0.995458
   3.19934            0.991862
    3.2058             0.99245
   3.21226             1.00281
   3.21873            0.999622
   3.22519            0.997321
   3.23165            0.999039
   3.23812             0.99209
   3.24458            0.992218
   3.25104            0.995497
   3.25751             1.00079
   3.26397            0.998298
   3.27043            0.997015
    3.2769            0.991547
   3.28336            0.996821
   3.28982            0.996646
   3.29629            0.996866
   3.30275            0.992196
   3.30921            0.998859
   3.31567            0.996695
   3.32214             1.00124
    3.3286            0.997126
   3.33506            0.992368
   3.34153            0.997015
   3.34799            0.999377
   3.35445            0.993487
   3.36092            0.992534
   3.36738            0.988129
   3.37384             0.99521
   3.38031             0.99608
   3.38677            0.997444
   3.39323            0.991026
    3.3997            0.989817
   3.40616            0.997609
   3.41262            0.988194
   3.41909            0.998427
   3.42555            0.995613
   3.43201            0.991607
   3.43848            0.995255
   3.44494            0.994427
    3.4514             0.98714
   3.45787            0.994291
   3.46433            0.990709
   3.47079            0.992958
   3.47726            0.995244
   3.48372            0.994963
   3.49018            0.988094
   3.49665            0.996502
   3.50311            0.992839
   3.50957             0.99219
   3.51604            0.987054
    3.5225            0.988545
   3.52896            0.990829
   3.53543             1.00117
   3.54189            0.991955
   3.54835            0.990032
   3.55482            0.987822
   3.56128            0.992031
   3.56774            0.989466
   3.57421            0.994402
   3.58067            0.991998
   3.58713            0.992229
    3.5936            0.989343
   3.60006            0.995076
   3.60652            0.987078
   3.61299            0.989418
   3.61945            0.990484
   3.62591            0.988289
   3.63238            0.989449
   3.63884            0.989399
    3.6453            0.995666
   3.65177            0.993254
   3.65823            0.989948
   3.66469            0.991248
   3.67116            0.991351
   3.67762            0.988465
   3.68408            0.991207
   3.69055            0.984313
   3.69701            0.990522
   3.70347            0.985252
   3.70994            0.988804
    3.7164            0.994276
   3.72286            0.996564
   3.72933            0.990451
   3.73579            0.987911
   3.74225            0.993372
   3.74872            0.985858
   3.75518             0.98912
   3.76164            0.991067
   3.76811            0.991732
   3.77457            0.998598
   3.78103            0.995591
    3.7875            0.991818
   3.79396            0.983821
   3.80042            0.984477
   3.80689            0.989721
   3.81335            0.990354
   3.81981             0.98548
   3.82628            0.995048
   3.83274            0.987006
    3.8392            0.982409
   3.84567            0.986008
   3.85213            0.983606
   3.85859            0.996418
   3.86506            0.993098
   3.87152            0.988773
   3.87798            0.986929
   3.88445            0.990475
   3.89091            0.993439
   3.89737            0.987518
   3.90384            0.989212
    3.9103            0.990402
   3.91676             0.99064
   3.92323            0.988505
   3.92969            0.989498
   3.93615            0.984849
   3.94262            0.993212
   3.94908            0.988133
   3.95554            0.986585
   3.96201            0.992124
   3.96847            0.987273
   3.97493            0.993046
    3.9814            0.986295
   3.98786            0.989619
   3.99432             0.98996
   4.00079            0.989394
   4.00725            0.986775
   4.01371            0.985795
   4.02018            0.989836
   4.02664            0.992583
    4.0331            0.989334
   4.03957            0.987585
   4.04603            0.989363
   4.05249            0.991124
   4.05895            0.986995
   4.06542             0.98634
   4.07188            0.990694
   4.07834             0.98722
   4.08481            0.985121
   4.09127             0.98871
   4.09773            0.991219
