# generation:     mean_loss:           best_loss:
120                  154.321                   151.58
121                  152.546                  149.014
122                  157.935                  148.815
123                  150.994                  148.587
124                  148.695                  147.151
125                  148.067                  146.808
126                  146.958                  146.808
127                  146.808                  146.808
128                  146.806                  145.974
129                  146.526                  144.394
130                  144.999                  144.154
131                   144.27                  143.102
132                  143.607                  143.064
133                  143.076                  142.628
134                  142.845                  142.348
135                  142.483                  142.311
136                  142.317                  140.799
137                  141.597                  140.761
138                  140.763                  140.761
139                  140.756                  138.197
140                  139.563                  137.821
141                  137.802                  135.256
142                  135.339                  135.256
143                  135.256                  135.169
144                  135.218                  135.169
145                  135.167                  134.163
146                  134.723                   134.05
147                  134.094                   133.23
148                  133.596                   133.23
149                   133.23                   133.23
150                   133.23                   133.23
151                  133.229                  132.716
152                  133.229                  132.716
153                  132.964                   132.24
154                  132.464                  131.382
155                  131.685                  130.229
156                  130.567                  130.034
157                  130.127                  127.415
158                  128.915                  126.375
159                  126.929                  123.307
160                  124.862                  122.303
161                  122.956                  122.303
162                    122.3                  121.616
163                  121.966                  121.026
164                  121.322                  121.026
165                  121.026                  121.026
166                  121.026                  120.967
167                  120.996                  120.012
168                  120.561                  119.917
169                  119.933                  119.917
170                  119.917                  119.917
171                  119.917                  119.847
172                  119.884                  119.847
173                  119.847                  119.847
174                  119.847                  119.847
175                  119.847                  119.847
176                  119.845                  118.589
177                  119.226                  118.589
178                  118.589                  118.419
179                  118.518                  117.313
180                  117.873                  116.526
181                  116.795                  115.249
182                  116.639                  115.249
183                  115.624                  114.232
184                  114.907                  114.232
185                  114.232                  114.178
186                   114.21                  114.047
187                  114.126                  114.047
188                  114.042                  112.896
189                  113.469                  112.021
190                  112.415                  110.786
191                  111.436                  110.786
192                  110.786                  110.786
193                  110.786                  110.786
194                  110.786                  110.786
195                  110.786                  110.786
196                  110.786                  110.786
197                  110.786                  110.786
198                  110.784                    110.3
199                  110.535                    110.3
200                  110.299                  110.088
201                  110.179                  110.088
202                  110.088                  110.088
203                  110.088                  110.027
204                  110.058                   109.55
205                  109.883                   109.55
206                  109.549                  109.181
207                  109.375                  106.392
208                  108.382                  106.267
209                  106.527                  106.267
210                  106.267                  106.267
211                  106.267                  106.267
212                  106.267                  106.267
213                  106.267                  106.267
214                  106.267                  106.267
215                  106.267                  106.267
216                  106.267                  106.267
217                  106.266                  105.917
218                  106.085                  105.898
219                  105.905                  105.375
220                  105.789                  105.375
221                  105.381                  105.375
222                  105.374                  105.018
223                  105.212                  104.559
224                  104.793                  104.202
225                  104.277                  103.678
226                  103.924                  103.678
227                  103.678                  103.678
228                  103.678                  103.584
229                  103.639                  103.584
230                  103.584                  103.478
231                  103.533                  103.478
232                  103.478                  103.478
233                  103.478                  103.478
234                  103.478                  103.478
235                  103.478                  103.478
236                  103.478                  103.478
237                  103.478                  103.478
238                  103.478                  103.478
239                  103.478                  103.478
240                  103.478                  103.478
241                  103.478                  103.478
242                  103.478                  103.478
243                  103.478                  103.478
244                  103.478                  103.478
245                  103.478                  103.478
246                  103.478                  103.478
247                  103.478                  103.478
248                  103.478                  103.478
249                  103.478                  103.478
250                  103.478                  103.478
251                  103.478                  103.478
252                  103.478                  103.391
253                  103.434                  103.057
254                  103.224                  103.023
255                   103.04                  103.023
256                  103.023                  103.023
257                  103.023                  103.023
258                  103.023                  103.023
259                  103.023                  103.023
260                  103.023                  103.015
261                  103.019                  103.015
262                  103.015                  103.015
263                  103.015                  103.015
264                  103.015                  103.015
265                  103.015                  103.015
266                  103.015                  103.015
267                  103.015                  103.015
268                  103.015                  103.015
269                  103.015                  103.015
270                  103.015                  103.015
271                  103.015                  103.015
272                  103.015                  103.015
273                  103.015                  103.015
274                  103.015                  103.015
275                  103.015                  103.015
276                  103.015                  103.015
277                  103.011                  101.049
278                   102.02                  101.049
279                  101.049                  101.049
280                  101.048                  100.887
281                  100.971                  100.887
282                  100.885                  100.229
283                  100.578                  100.229
284                  100.229                  100.229
285                  100.229                  100.229
286                  100.229                  100.229
287                  100.229                  100.229
288                  100.229                  100.229
289                  100.229                  100.229
290                  100.229                  100.001
291                  100.125                  100.001
292                  100.001                  100.001
293                  100.001                  100.001
294                  100.001                  100.001
295                   99.999                  99.2259
296                  99.6486                  99.2259
297                  99.2259                  99.2259
298                  99.2239                  98.1986
299                  98.7591                  98.1986
300                  98.1986                  98.1986
301                  98.1986                  98.1986
302                  99.5708                  98.1986
303                  98.1986                  98.1986
304                  98.1986                  98.1986
305                  98.1972                  97.5209
306                  97.8919                  97.5209
307                  97.5207                  97.4236
308                  97.4763                  97.4236
309                  97.4236                  97.4236
310                  97.4236                  97.4236
311                  97.4236                  97.4236
312                  97.4236                  97.4236
313                  97.4236                  97.4236
314                  97.4236                  97.4236
315                  97.4236                   97.403
316                  97.4139                   97.403
317                   97.403                   97.403
318                   97.403                   97.403
319                   97.403                   97.403
320                  97.4029                  97.3868
321                  97.3963                  97.3868
322                  97.3868                  97.3868
323                  97.3868                  97.3868
324                  97.3868                  97.3868
325                   97.386                  97.0013
326                   97.201                  97.0013
327                  97.0013                  97.0013
328                  97.0013                  97.0013
329                  97.0012                  96.9629
330                  96.9837                   96.796
331                  96.8838                   96.796
332                  99.0766                   96.796
333                   96.796                   96.796
334                   96.796                   96.796
335                  96.7953                  96.4353
336                  96.6171                  96.4353
337                  96.4341                  95.8249
338                  96.1655                  95.8249
339                  95.8249                  95.8249
340                  95.8249                  95.8249
341                  95.8249                  95.8249
342                  95.8249                  95.8249
343                  95.8249                  95.8249
344                  95.8249                  95.8249
345                  95.8249                  95.8249
346                  95.8249                  95.8249
347                  95.8249                  95.8249
348                  95.8249                  95.8249
349                  95.8249                  95.7931
350                  95.8082                  95.4186
351                  95.6158                  95.2674
352                  95.3021                  94.8928
353                  94.8989                  94.8928
354                  94.8928                  94.8928
355                  94.8928                  94.8928
356                  94.8928                  94.8928
357                  94.8928                  94.8541
358                   94.871                  94.1008
359                  94.3875                  94.1008
360                  94.1008                  94.1008
361                  94.1008                  94.1008
362                  94.1008                  94.1008
363                  94.1008                  94.1008
364                  94.1008                  94.0925
365                  94.0967                  94.0925
366                  94.0925                  94.0925
367                  94.0925                  94.0925
368                  94.0925                  94.0925
369                  94.0921                  93.8911
370                  93.9998                  93.8911
371                  93.8911                  93.8911
372                  93.8911                  93.8911
373                  93.8911                  93.8911
374                  93.8911                  93.8911
375                  93.8911                  93.8911
376                  93.8911                  93.8911
377                  93.8911                  93.8911
378                  93.8909                  93.8201
379                  93.8557                  93.8201
380                  93.8201                  93.8201
381                  93.8201                  93.8201
382                  93.8201                  93.8201
383                  93.8201                  93.8201
384                  93.8201                  93.8201
385                  93.8201                  93.8201
386                  93.8201                  93.8201
387                  93.8201                  93.8201
388                  93.8201                  93.8201
389                  93.8201                  93.8201
390                  93.8201                  93.8201
391                  93.8201                  93.8201
392                  93.8201                  93.8201
393                  93.8201                  93.8201
394                  93.8201                  93.8201
395                  93.8201                  93.8201
396                  93.8201                  93.8201
397                  93.8201                  93.8201
398                  93.8201                  93.8201
399                  93.8201                  93.8201
400                  93.8196                  93.5897
401                  93.7031                  93.5897
402                  93.5897                  93.5897
403                  93.5897                  93.5897
404                  93.5897                  93.5897
405                  93.5897                  93.5897
406                  93.5897                  93.5897
407                  93.5897                  93.5897
408                  93.5897                  93.5897
409                  93.5897                  93.5897
410                  93.5897                  93.5897
411                  93.5897                  93.5897
412                  93.5897                  93.5897
413                  93.5897                  93.5897
414                  93.5879                  92.6513
415                  93.1581                  92.6513
416                  92.6505                  92.2735
417                  92.4756                  92.2544
418                  92.2653                  92.2544
419                  92.2544                  92.2544
420                  92.2544                  92.2544
421                  92.2544                  92.2544
422                  92.2544                  92.2544
423                  92.2544                  92.2544
424                  92.2544                  92.2544
425                  92.2544                  92.2544
426                  92.2544                  92.2544
427                  92.2544                  92.2544
428                  92.2544                  92.2544
429                  92.2544                  92.2544
430                  92.2544                  92.2544
431                  92.2544                  92.2544
432                  92.2544                  92.2544
433                  92.2544                  92.2544
434                  92.2543                   92.181
435                  92.2211                   92.181
436                   92.181                   92.181
437                   92.181                   92.181
438                   92.181                   92.181
439                   92.181                   92.181
440                   92.181                   92.181
441                   92.181                   92.181
442                   92.181                   92.181
443                   92.181                   92.181
444                   92.181                   92.181
445                   92.181                   92.181
446                   92.181                   92.181
447                   92.181                   92.181
448                   92.181                   92.181
449                   92.181                   92.181
450                   92.181                   92.181
451                   92.181                   92.181
452                   92.181                   92.181
453                  92.1795                  91.4524
454                  91.8078                  91.4356
455                  91.4435                  91.4356
456                  91.4356                  91.4356
457                  91.4356                  91.4356
458                  91.4356                  91.4356
459                  91.4356                  91.4356
460                  91.4356                  91.4356
461                  91.4356                  91.4356
462                  91.4356                  91.4356
463                  91.4356                  91.4356
464                  91.4356                  91.4356
465                  91.4356                  91.4356
466                  91.4356                  91.4356
467                  91.4356                  91.4356
468                  91.4345                  90.9166
469                  91.1792                  90.9166
470                  90.9166                  90.9166
471                  90.9166                  90.9166
472                  90.9166                  90.9166
473                  90.9166                  90.9166
474                  90.9166                  90.9166
475                  90.9166                  90.9166
476                  90.9159                  90.5591
477                  90.7533                  90.3734
478                  90.4522                  90.3734
479                  90.3734                  90.3734
480                  90.3734                  90.3734
481                  90.3734                  90.3734
482                  90.5368                  90.3734
483                  90.3734                  90.3734
484                  90.3734                  90.3734
485                  90.3734                  90.3734
486                  90.3734                  90.3734
487                  90.3734                  90.3734
488                  90.3734                  90.3734
489                  90.3734                  90.3734
490                  90.3734                  90.3734
491                  90.3734                  90.3734
492                  90.3734                  90.3734
493                  90.3734                  90.3734
494                  90.3734                  90.3734
495                  90.3734                  90.3734
496                  90.3734                  90.3734
497                  90.3734                  90.3734
498                  90.3734                  90.3734
499                  90.3734                  90.3734
500                  90.3734                  90.3734
501                  90.3734                  90.3734
502                  90.3734                  90.3734
503                  90.3734                  90.3734
504                  90.3734                  90.3734
505                  90.3734                  90.3734
506                  90.3734                  90.3734
507                  90.3734                  90.3734
508                  90.3734                  90.3734
509                  90.3734                  90.3734
510                  90.3734                  90.3734
511                  90.3734                  90.3734
512                  90.3734                  90.3734
513                  90.3734                  90.3734
514                  90.3734                  90.3734
515                  90.3734                  90.3734
516                  90.3734                  90.3734
517                  90.3734                  90.3734
518                  90.3734                  90.3734
519                  90.3734                  90.3734
520                  90.3734                  90.3734
521                  90.3734                  90.3734
522                  90.3734                  90.3734
523                  90.3734                  90.3734
524                  90.3734                  90.3734
525                  90.3734                  90.3734
526                  90.3734                  90.3734
527                  90.3734                  90.3734
528                  90.3734                  90.3734
529                  90.3734                  90.3734
530                  90.3734                  90.3734
531                  90.3734                  90.3734
532                  90.3734                  90.3734
533                  90.3734                  90.3734
534                  90.3734                  90.3734
535                  90.3734                  90.3734
536                  90.3734                  90.3734
537                  90.3734                  90.3734
538                  90.3734                  90.3734
539                  90.3734                  90.3734
540                  90.3734                  90.3734
541                  90.3734                  90.3734
542                  90.3734                  90.3734
543                  90.3734                  90.3734
544                  90.3734                  90.3734
545                  90.3734                  90.3734
546                  90.3734                  90.3734
547                  90.3734                  90.3734
548                  90.3734                  90.3734
549                  90.3734                  90.3734
550                  90.3734                  90.3734
551                  90.3734                  90.3734
552                  90.3734                  90.3734
553                  90.3734                  90.3734
554                  90.3734                  90.3734
555                  90.3734                  90.3734
556                  90.3734                  90.3734
557                  90.3734                  90.3734
558                  90.3729                  90.1037
559                  90.2397                  90.1037
560                  90.1037                  90.1037
561                  90.1037                  90.1037
562                  90.1037                  90.1037
563                  90.1037                  90.1037
564                  90.1037                  90.1037
565                  90.1037                  90.1037
566                  90.1037                  90.1037
567                  90.1037                  90.1037
568                  90.1037                  90.1037
569                  90.1037                  90.1037
570                  90.1037                  90.1037
571                  90.1037                  90.1037
572                  90.6118                  90.1037
573                  90.1037                  90.1037
574                  90.1037                  90.1037
575                  90.1037                  90.1037
576                  90.1037                  90.1037
577                  90.1037                  90.1037
578                  90.1037                  90.1037
579                  90.1034                  89.9341
580                  90.0216                  89.9341
581                  89.9341                  89.9341
582                  89.9341                  89.9341
583                   89.934                  89.9023
584                  89.9181                  89.9023
585                  89.9023                  89.9023
586                  89.9023                  89.9023
587                  89.9023                  89.9023
588                  89.9023                  89.9023
589                  89.9023                  89.9023
590                  89.9022                  89.8829
591                  89.8935                  89.8829
592                  89.8829                  89.8829
593                  89.8829                  89.8829
594                  89.8829                  89.8829
595                  89.8829                  89.8829
596                  89.8829                  89.8829
597                  89.8829                  89.8829
598                  89.8829                  89.8829
599                  89.8829                  89.8829
600                  89.8829                  89.8829
601                  89.8829                  89.8829
602                  89.8828                  89.8441
603                  89.8646                  89.6819
604                  89.7673                  89.6819
605                  89.6819                  89.6819
606                  89.6819                  89.6819
607                  89.6819                  89.6819
608                  89.6819                  89.6819
609                  89.6819                  89.6819
610                  89.6819                  89.6819
611                  89.6819                  89.6819
612                  89.6819                  89.6819
613                  89.6819                  89.6819
614                  89.6819                  89.6819
615                  89.6819                  89.6819
616                  89.6819                  89.6819
617                  89.6819                  89.6819
618                  89.6819                  89.6819
619                  89.6819                  89.6819
620                  89.6819                  89.6819
621                  89.6819                  89.6819
622                  89.6819                  89.6819
623                  89.6819                  89.6819
624                  89.6819                  89.6819
625                  89.6819                  89.6819
626                  89.6819                  89.6819
627                  89.6819                  89.6819
628                  89.6819                  89.6819
629                  89.6819                  89.6819
630                  89.6819                  89.6819
631                  89.6819                  89.6819
632                  89.6819                  89.6819
633                  89.6819                  89.6819
634                  89.6819                  89.6819
635                  89.6819                  89.6819
636                  89.6819                  89.6819
637                  89.6819                  89.6819
638                  89.6819                  89.6819
639                  89.6819                  89.6819
640                  89.6819                  89.6819
641                  89.6819                  89.6819
642                  89.6819                  89.6819
643                  89.6819                  89.6819
644                  89.6819                  89.6819
645                  89.6819                  89.6819
646                  89.6819                  89.6819
647                  89.6819                  89.6819
648                  89.6819                  89.6819
649                  89.6819                  89.6819
650                  89.6819                  89.6819
651                  89.6819                  89.6819
652                  89.6819                  89.6819
653                  89.6819                  89.6819
654                  89.6819                  89.6819
655                  89.6819                  89.6819
656                  89.6819                  89.6819
657                  89.6819                  89.6819
658                  89.6819                  89.6819
659                  89.6819                  89.6819
660                  89.6819                  89.6819
661                  89.6819                  89.6819
662                  89.6819                  89.6819
663                  89.6819                  89.6819
664                  89.6819                  89.6819
665                  89.6819                  89.6819
666                  89.6819                  89.6819
667                  89.6819                  89.6819
668                  89.6819                  89.6819
669                  89.6819                  89.6819
670                  89.6819                  89.6819
671                  89.6819                  89.6819
672                  89.6819                  89.6819
673                  89.6819                  89.6819
674                  89.6819                  89.6819
675                  89.6819                  89.6819
676                  89.6819                  89.6819
677                  89.6819                  89.6819
678                  89.6819                  89.6819
679                  89.6819                  89.6819
680                  89.6819                  89.6819
681                  89.6819                  89.6819
682                  89.6819                  89.6819
683                  89.6819                  89.6819
684                  89.6819                  89.6819
685                  89.6819                  89.6819
686                  89.6819                  89.6819
687                  89.6819                  89.6819
688                  89.6819                  89.6819
689                  89.6819                  89.6819
690                  89.6819                  89.6819
691                  89.6819                  89.6819
692                  89.6819                  89.6819
693                  89.6819                  89.6819
694                  89.6819                  89.6819
695                  89.6819                  89.6819
696                  89.6819                  89.6819
697                  89.6819                  89.6819
698                  89.6819                  89.6819
699                  89.6819                  89.6819
700                  89.6819                  89.6819
701                  89.6819                  89.6819
702                  89.6819                  89.6819
703                  89.6819                  89.6819
704                  89.6819                  89.6819
705                  89.6819                  89.6819
706                  89.6819                  89.6819
707                  89.6819                  89.6819
708                  89.6819                  89.6819
709                  89.6819                  89.6819
710                  89.6819                  89.6819
711                  89.6819                  89.6819
712                  89.6819                  89.6819
713                  89.6819                  89.6819
714                  89.6819                  89.6819
715                  89.6819                  89.6819
716                  89.6819                  89.6819
717                  89.6819                  89.6819
718                  89.6819                  89.6819
719                  89.6819                  89.6819
720                  89.6819                  89.6819
721                  89.6819                  89.6819
722                  89.6819                  89.6819
723                  89.6819                  89.6819
724                  89.6819                  89.6819
725                  89.6819                  89.6819
726                  89.6819                  89.6819
727                  89.6819                  89.6819
728                  89.6819                  89.6819
729                  89.6819                  89.6819
730                  89.6819                  89.6819
731                  89.6819                  89.6819
732                  89.6819                  89.6819
733                  89.6819                  89.6819
734                  89.6819                  89.6819
735                  89.6819                  89.6819
736                  89.6819                  89.6819
737                  89.6819                  89.6819
738                  89.6819                  89.6819
739                  89.6819                  89.6819
740                  89.6819                  89.6819
741                  89.6819                  89.6819
742                  89.6819                  89.6819
743                  89.6819                  89.6819
744                  89.6819                  89.6819
745                  89.6819                  89.6819
746                  89.6819                  89.6819
747                  89.6819                  89.6819
748                  89.6819                  89.6819
749                  89.6819                  89.6819
750                  89.6819                  89.6819
751                  89.6819                  89.6819
752                  89.6819                  89.6819
753                  89.6819                  89.6819
754                  89.6819                  89.6819
755                  89.6819                  89.6819
756                  89.6819                  89.6819
757                  89.6819                  89.6819
758                  89.6819                  89.6819
759                  89.6819                  89.6819
760                  89.6819                  89.6819
761                  89.6819                  89.6819
762                  89.6819                  89.6819
763                  89.6819                  89.6819
764                  89.6819                  89.6819
765                  89.6819                  89.6819
766                  89.6819                  89.6819
767                  89.6819                  89.6819
768                  89.6819                  89.6819
769                  89.6819                  89.6819
770                  89.6819                  89.6819
771                  89.6819                  89.6819
772                  89.6819                  89.6819
773                  89.6819                  89.6819
774                  89.6819                  89.6819
775                  89.6819                  89.6819
776                  89.6819                  89.6819
777                  89.6819                  89.6819
778                  89.6819                  89.6819
779                  89.6819                  89.6819
780                  89.6819                  89.6819
781                  89.6819                  89.6819
782                  89.6819                  89.6819
783                  89.6819                  89.6819
784                  89.6819                  89.6819
785                  89.6819                  89.6819
786                  89.6819                  89.6819
787                  89.6819                  89.6819
788                  89.6819                  89.6819
789                  89.6819                  89.6819
790                  89.6819                  89.6819
791                  89.6819                  89.6819
792                  89.6819                  89.6819
793                  89.6819                  89.6819
794                  89.6819                  89.6819
795                  89.6819                  89.6819
796                  89.6819                  89.6819
797                  89.6819                  89.6819
798                  89.6819                  89.6819
799                  89.6819                  89.6819
800                  89.6819                  89.6819
801                  89.6819                  89.6819
802                  89.6819                  89.6819
803                  89.6819                  89.6819
804                  89.6819                  89.6819
805                  89.6819                  89.6819
806                  89.6819                  89.6819
807                  89.6819                  89.6819
808                  89.6819                  89.6819
809                  89.6819                  89.6819
810                  89.6819                  89.6819
811                  89.6819                  89.6819
812                  89.6819                  89.6819
813                  89.6819                  89.6819
814                  89.6819                  89.6819
815                  89.6819                  89.6819
816                  89.6819                  89.6819
817                  89.6819                  89.6819
818                  89.6819                  89.6819
819                  89.6819                  89.6819
820                  89.6819                  89.6819
821                  89.6819                  89.6819
822                  89.6819                  89.6819
823                  89.6819                  89.6819
824                  89.6819                  89.6819
825                  89.6819                  89.6819
826                  89.6819                  89.6819
827                  89.6819                  89.6819
828                  89.6819                  89.6819
829                  89.6819                  89.6819
830                  89.6819                  89.6819
831                  89.6819                  89.6819
832                  89.6819                  89.6819
833                  89.6819                  89.6819
834                  89.6819                  89.6819
835                  89.6819                  89.6819
836                  89.6819                  89.6819
837                  89.6819                  89.6819
838                  89.6819                  89.6819
839                  89.6819                  89.6819
840                  89.6819                  89.6819
841                  89.6819                  89.6819
842                  89.6819                  89.6819
843                  89.6819                  89.6819
844                  89.6819                  89.6819
845                  89.6819                  89.6819
846                  89.6819                  89.6819
847                  89.6819                  89.6819
848                  89.6819                  89.6819
849                  89.6819                  89.6819
850                  89.6819                  89.6819
851                  89.6819                  89.6819
852                  89.6819                  89.6819
853                  89.6819                  89.6819
854                  89.6819                  89.6819
855                  89.6819                  89.6819
856                  89.6819                  89.6819
857                  89.6819                  89.6819
858                  89.6819                  89.6819
859                  89.6819                  89.6819
860                  89.6819                  89.6819
861                  89.6819                  89.6819
862                  89.6819                  89.6819
863                  89.6819                  89.6819
864                  89.6819                  89.6819
865                  89.6819                  89.6819
866                  89.6819                  89.6819
867                  89.6819                  89.6819
868                  89.6819                  89.6819
869                  89.6819                  89.6819
870                  89.6819                  89.6819
871                  89.6819                  89.6819
872                  89.6819                  89.6819
873                  89.6815                  89.5073
874                  89.5925                  89.5073
875                  89.5073                  89.5073
876                  89.5073                  89.5073
877                  89.5073                  89.5073
878                  89.5073                  89.5073
879                  89.5073                  89.5073
880                  89.5073                  89.5073
881                  89.5073                  89.5073
882                  89.5073                  89.5073
883                  89.5073                  89.5073
884                  89.5073                  89.5073
885                  89.5073                  89.5073
886                  89.5073                  89.5073
887                  89.5073                  89.5073
888                  89.5073                  89.5073
889                  89.5073                  89.5073
890                  89.5073                  89.5073
891                  89.5073                  89.5073
892                  89.5073                  89.5073
893                  89.5073                  89.5073
894                  89.5073                  89.5073
895                  89.5073                  89.5073
896                  89.5073                  89.5073
897                  89.5073                  89.5073
898                  89.5073                  89.5073
899                  89.5073                  89.5073
900                  89.5073                  89.5073
901                  89.5073                  89.5073
902                  89.5073                  89.5073
903                  89.5073                  89.5073
904                  89.5073                  89.5073
905                  89.5073                  89.5073
906                  89.5073                  89.5073
907                  89.5073                  89.5073
908                  89.5073                  89.5073
909                  89.5073                  89.5073
910                  89.5073                  89.5073
911                  89.5073                  89.5073
912                  89.5073                  89.5073
913                  89.5073                  89.5073
914                  89.5073                  89.5073
915                  89.5073                  89.5073
916                  89.5073                  89.5073
917                  89.5073                  89.5073
918                  89.5073                  89.5073
919                  89.5073                  89.5073
920                  89.5073                  89.5073
921                  89.5073                  89.5073
922                  89.5073                  89.5073
923                  89.5073                  89.5073
924                  89.5073                  89.5073
925                  89.5073                  89.5073
926                  89.5073                  89.5073
927                  89.5073                  89.5073
928                  89.5073                  89.5073
929                  89.5073                  89.5073
930                  89.5073                  89.5073
931                  89.5073                  89.5073
932                  89.5073                  89.5073
933                  89.5073                  89.5073
934                  89.5073                  89.5073
935                  89.5073                  89.5073
936                  89.5073                  89.5073
937                  89.5073                  89.5073
938                  89.5073                  89.5073
939                  89.5073                  89.5073
940                  89.5073                  89.5073
941                  89.5073                  89.5073
942                  89.5073                  89.5073
943                  89.5073                  89.5073
944                  89.5073                  89.5073
945                  89.5064                  89.0567
946                  89.3045                  89.0567
947                  89.0567                  89.0567
948                  89.0567                  89.0567
949                  89.0567                  89.0567
950                  89.0567                  89.0567
951                  89.0567                  89.0567
952                  89.0567                  89.0567
953                  89.0567                  89.0567
954                  89.0567                  89.0567
955                  89.0567                  89.0567
956                  89.0567                  89.0567
957                  89.0567                  89.0567
958                  89.0567                  89.0567
959                  89.0567                  89.0567
960                  89.0567                  89.0567
961                  89.0567                  89.0567
962                  89.0567                  89.0567
963                  89.0567                  89.0567
964                  89.0567                  89.0567
965                  89.0567                  89.0567
966                  89.0567                  89.0567
967                  89.0567                  89.0567
968                  89.0567                  89.0567
969                  89.0567                  89.0567
970                  89.0567                  89.0567
971                  89.0567                  89.0567
972                  89.0567                  89.0567
973                  89.0567                  89.0567
974                  89.0567                  89.0567
975                  89.0567                  89.0567
976                  89.0567                  89.0567
977                  89.0567                  89.0567
978                  89.0567                  89.0567
979                  89.0567                  89.0567
980                  89.0567                  89.0567
981                  89.0567                  89.0567
982                  89.0567                  89.0567
983                  89.0567                  89.0567
984                  89.0567                  89.0567
985                  89.0567                  89.0567
986                  89.0567                  89.0567
987                  89.0567                  89.0567
988                  89.0567                  89.0567
989                  89.0567                  89.0567
990                  89.0567                  89.0567
991                  89.0567                  89.0567
992                  89.0567                  89.0567
993                  89.0567                  89.0567
994                  89.0567                  89.0567
995                  89.0567                  89.0567
996                  89.0567                  89.0567
997                  89.0567                  89.0567
998                  89.0567                  89.0567
999                  89.0567                  89.0567
1000                  89.0567                  89.0567
1001                  89.0567                  89.0567
1002                  89.0567                  89.0567
1003                  89.0567                  89.0567
1004                  89.0567                  89.0567
1005                  89.0567                  89.0567
1006                  89.0567                  89.0567
1007                  89.0567                  89.0567
1008                  89.0567                  89.0567
1009                  89.0567                  89.0567
1010                  89.0567                  89.0567
1011                  89.0567                  89.0567
1012                  89.0567                  89.0567
1013                  89.0567                  89.0567
1014                  89.0567                  89.0567
1015                  89.0567                  89.0567
1016                  89.0567                  89.0567
1017                  89.0567                  89.0567
1018                  89.0567                  89.0567
1019                  89.0567                  89.0567
1020                  89.0567                  89.0567
1021                  89.0567                  89.0567
1022                  89.0567                  89.0567
1023                  89.0567                  89.0567
1024                  89.0567                  89.0567
1025                  89.0567                  89.0567
1026                  89.0567                  89.0567
1027                  89.0567                  89.0567
1028                  89.0567                  89.0567
1029                  89.0567                  89.0567
1030                  89.0567                  89.0567
1031                  89.0567                  89.0567
1032                  89.0567                  89.0567
1033                  89.0567                  89.0567
1034                  89.0567                  89.0567
1035                  89.0567                  89.0567
1036                  89.0567                  89.0567
1037                  89.0567                  89.0567
1038                  89.0567                  89.0567
